number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
331,issue,dmcdougall,2013-01-26T05:43:01Z,,close,['#1139'],3,3,"['ddale', 'efiring', 'dmcdougall']"
316,issue,mdboom,2011-07-25T19:28:30Z,,close,[],3,2,"['ddale', 'mdboom']"
225,issue,ivanov,2012-07-13T13:17:27Z,c28e8d7,close,"['#982', '#985']",3,3,"['ddale', 'pelson', 'ivanov']"
203,issue,ianthomas23,2011-07-10T21:36:19Z,,close,[],3,3,"['ddale', 'efiring', 'ianthomas23']"
186,issue,WeatherGod,2015-12-01T16:07:00Z,,close,[],3,3,"['ddale', 'WeatherGod', 'tacaswell']"
181,issue,WeatherGod,2011-07-11T01:03:57Z,84b6f17,close,[],2,2,"['ddale', 'WeatherGod']"
178,issue,WeatherGod,2015-12-01T16:05:07Z,,close,"['#1609', '#1299', '#1928']",8,5,"['ddale', 'WeatherGod', 'ianthomas23', 'dmcdougall', 'tacaswell']"
166,issue,tacaswell,2014-08-18T01:39:51Z,,close,[],6,6,"['ddale', 'dmcdougall', 'pelson', 'rougier', 'astrofrog', 'tacaswell']"
163,issue,dmcdougall,2013-08-18T01:31:48Z,#2147,close,['#2147'],6,6,"['ddale', 'M-funk', 'pelson', 'neggert', 'kreczko', 'mdboom']"
162,issue,efiring,2013-05-25T19:02:55Z,,close,[],4,4,"['ddale', 'pelson', 'dmcdougall', 'efiring']"
128,pr,mdboom,2012-06-13T12:37:17Z,e3499bc,merge,['#1609'],8,4,"['juliantaylor', 'mdboom', 'efiring', 'pelson']"
125,issue,mdboom,2011-07-25T19:15:04Z,,close,[],3,3,"['ivanov', 'mdboom', 'QuLogic']"
113,issue,dmcdougall,2012-10-01T22:31:46Z,,close,"['#1209', '#786', '#1223', '#1230']",7,4,"['astrofrog', 'mdboom', 'pelson', 'dmcdougall']"
110,issue,WeatherGod,2011-09-23T20:37:36Z,,close,[],6,2,"['WeatherGod', 'orzechow']"
