number,within_refs,cross_refs,commit_refs
1810,"['/matplotlib/matplotlib/issues/1136', '/matplotlib/matplotlib/issues/1968', '/matplotlib/matplotlib/issues/2015']",[],"['/mdboom/matplotlib/commit/4aed809d4926051218bd9f118d022b3a09ea4102', '/matplotlib/matplotlib/pull/1810/commits/f4b57daf26b1f638519f3c6b742daa5917e018e3', '/matplotlib/matplotlib/pull/1810/commits/a8cb00da472119ba8aaf24c63c34a01100ca681b', '/matplotlib/matplotlib/pull/1810/commits/c6cdcd383db008bdd4115263690a10abd3047350', '/matplotlib/matplotlib/pull/1810/commits/cd37bbaf07089a08b8727a5950ff62073e30c949', '/matplotlib/matplotlib/pull/1810/commits/ac3ed9b57dbbb3bdca135ad564c9fdf2c9b52ba8', '/mdboom/matplotlib/commit/48ad92aa92bccd22e7135e0c46c269112ca39afc']"
1769,['/matplotlib/matplotlib/issues/2634'],[],['/tacaswell/matplotlib/commit/b57c6dc0b154c52b641540ec20e3eb0938be03ae']
1758,[],[],[]
1751,[],[],"['/matplotlib/matplotlib/pull/1751/commits/ef563cf9209d1e145fcf5f5037491952f7acf20f', '/matplotlib/matplotlib/pull/1751/commits/81f5d569c558e0203f8e318dc4e66b268d8c35b9']"
1747,['/matplotlib/matplotlib/issues/2525'],[],['/cimarronm/matplotlib/commit/80b3c71c0c515db9e3c17df3b0dbaa19f23203ae']
1737,"['/matplotlib/matplotlib/issues/1872', '/matplotlib/matplotlib/issues/1937']",[],[]
1733,[],[],"['/cimarronm/matplotlib/commit/d588b71f52650649c9632cd32c5ab28c4f07f87d', '/cimarronm/matplotlib/commit/fbc71d1de8cab1e8637efdb0f0ab983c94b17cbb']"
1679,"['/matplotlib/matplotlib/issues/847', '/matplotlib/matplotlib/issues/1706', '/matplotlib/matplotlib/issues/1723', '/matplotlib/matplotlib/issues/1724']",[],[]
1673,['/matplotlib/matplotlib/issues/1674'],[],[]
1591,['/matplotlib/matplotlib/issues/1800'],[],"['/matplotlib/matplotlib/pull/1591/commits/264d06fe073c00af5129afcd5ab99c8c712bcfe8', '/mdboom/matplotlib/commit/c48afe4b36112c58a45621c58c4a9f6f767f82c5', '/mdboom/matplotlib/commit/8fe199ba8fdd470d51d9635151a9071686e9d046']"
1541,[],[],"['/WeatherGod/matplotlib/commit/b83977f46806b35e258413db63618b58e2ef0d02', '/matplotlib/matplotlib/commit/d6d82382dbb0f5af05d4735cc23624ddd03b5698', '/joferkington/matplotlib/commit/be94a1e6d15efc611aea80c889b40d7f1f07d6d2']"
1539,['/matplotlib/matplotlib/issues/1989'],[],[]
1530,['/matplotlib/matplotlib/issues/1537'],"['/ipython/ipython/issues/1184', '/ipython/ipython/issues/481']","['/mdboom/matplotlib/commit/f145b2daa836fce548bbff55b6a127e44120ec93', '/matplotlib/matplotlib/commit/bb6e6a99a7a1b4399733b3f9d0b36d64e6b63ada']"
1501,['/matplotlib/matplotlib/issues/1502'],[],[]
1499,[],[],[]
1495,['/matplotlib/matplotlib/issues/1496'],[],[]
1490,"['/matplotlib/matplotlib/issues/1497', '/matplotlib/matplotlib/issues/1735']",[],[]
1465,['/matplotlib/matplotlib/issues/1569'],[],['/matplotlib/matplotlib/commit/465256069ff32b289d1790bcd1e00cb45c24304f']
1444,"['/matplotlib/matplotlib/issues/1446', '/matplotlib/matplotlib/issues/1450']",[],"['/matplotlib/matplotlib/pull/1444/commits/d1350994591d32c51fc2673e1a22fe8670ec6e4b', '/mdboom/matplotlib/commit/9cb7aeeaba1ff3b1e785a78ca9f9f7dc80d61534', '/mdboom/matplotlib/commit/a2ed1e62990fe544179f3b8b9eee6151f5f44982', '/mdboom/matplotlib/commit/0d7d252e84a6af3c84bca23934d3d472fe1f5568', '/matplotlib/matplotlib/commit/37466d581bb25ba8854b40f0bb79b3d1f6429037']"
1424,['/matplotlib/matplotlib/issues/1427'],[],[]
1371,[],[],[]
1343,[],[],[]
1325,"['/matplotlib/matplotlib/issues/2492', '/matplotlib/matplotlib/issues/2790', '/matplotlib/matplotlib/issues/4725']",[],[]
1318,[],[],[]
1316,[],[],['/matplotlib/matplotlib/pull/1316/commits/8aca5e7a3029e3a372d78298f6a15ec785ed4e91']
1310,"['/matplotlib/matplotlib/issues/1659', '/matplotlib/matplotlib/issues/1686', '/matplotlib/matplotlib/issues/1311']",[],['/tacaswell/matplotlib/commit/f5d8023d50b8255519ebcf695005c80d666594b5']
1307,[],[],"['/matplotlib/matplotlib/pull/1307/commits/e0f917690d02f3a976dcac27e4849ce912b0abd0', '/matplotlib/matplotlib/pull/1307/commits/6a3cc745d5d124ca6b30e38dc12e98cc24aecb8e']"
1295,['/matplotlib/matplotlib/issues/1296'],[],[]
1249,[],[],[]
1246,"['/matplotlib/matplotlib/issues/1247', '/matplotlib/matplotlib/issues/1249', '/matplotlib/matplotlib/issues/5522']",[],"['/pelson/matplotlib/commit/b930aa76339417cdf87c662baeef21b51e3a6fe9', '/matplotlib/matplotlib/commit/652e3859bebf8226c4e23158972b82451e537f40']"
1235,"['/matplotlib/matplotlib/issues/2857', '/matplotlib/matplotlib/issues/6110']",[],"['/wmak/matplotlib/commit/f6a28ba65af63ee7f6f3ef14786d31e01993415d', '/nansonzheng/matplotlib/commit/da49463b506d3b5a52b1d05ccb7388429b8712e1', '/matplotlib/matplotlib/commit/0afc45ea697f002159fe1db7e16ca0c9630fa6d5']"
1211,['/matplotlib/matplotlib/issues/1222'],[],[]
1203,[],[],[]
1194,"['/matplotlib/matplotlib/issues/1195', '/matplotlib/matplotlib/issues/1120']",[],['/matplotlib/matplotlib/commit/64e35f2468a3659dba549237bac368fb38b2acb3']
1193,['/matplotlib/matplotlib/issues/1188'],[],"['/matplotlib/matplotlib/pull/1193/commits/87bdb63cd75036eed3e71cc375c22de9dc47f3ef', '/matplotlib/matplotlib/pull/1193/commits/b81313a437fce21a583bafac4dd7a5f3b4e6361d']"
1172,[],[],[]
1110,"['/matplotlib/matplotlib/issues/1145', '/matplotlib/matplotlib/issues/1289']",[],[]
1089,['/matplotlib/matplotlib/issues/1130'],[],[]
1059,['/matplotlib/matplotlib/issues/1078'],[],[]
1045,['/matplotlib/matplotlib/issues/297'],[],[]
1024,[],[],['/matplotlib/matplotlib/pull/1024/commits/64e64f68caf56d04d99180024fce201d374ce429']
1005,['/matplotlib/matplotlib/issues/1095'],[],"['/efiring/matplotlib/commit/a99651ef7ece40e6146d1f793e520a40fed5ae5f', '/efiring/matplotlib/commit/988b328c47c93991e210e26b3fad31f23870be51']"
966,[],[],"['/cimarronm/matplotlib/commit/1a86656705f978f2053c6d314af9f980b8f4af04', '/cimarronm/matplotlib/commit/a35fc999c6ddfcc2e73e943dc524a35d7b448db2', '/cimarronm/matplotlib/commit/7d0b6e18f9e9d3d5d2a2c69fb2eb87817613c86e', '/cimarronm/matplotlib/commit/bcc9ead9975e3ad916de19fa48984234f8fa2abe']"
950,['/matplotlib/matplotlib/issues/952'],[],[]
854,['/matplotlib/matplotlib/issues/2082'],[],"['/matplotlib/matplotlib/pull/854/commits/decbc33492e9969b39699f8ff7518c82579e9841', '/matplotlib/matplotlib/pull/854/commits/247689ddce6e13849d383d7d11635c4c1ad706a1', '/matplotlib/matplotlib/pull/854/commits/50cbfd2219d21b4102281e24edc9c3a83f6c7ebc', '/matplotlib/matplotlib/pull/854/commits/c1546748d3269f34b061925f03672b8a0b64bea6', '/matplotlib/matplotlib/pull/854/commits/c9851967370bb43d9319362e67815b68318c9a98', '/matplotlib/matplotlib/pull/854/commits/89479d327fd01ce87eed8ed4ad9d7114dd4e1226', '/matplotlib/matplotlib/pull/854/commits/db81ab2b2881391d70c9a4ad62708e36021baa3b', '/matplotlib/matplotlib/pull/854/commits/3120e6c89125e453051424214ef20ba911cb135c', '/matplotlib/matplotlib/pull/854/commits/16d162b39560a578903083545c086694e8b47da2', '/matplotlib/matplotlib/pull/854/commits/6f45b4325af6f4399b9f0d230d6b7f8865e33bcb', '/matplotlib/matplotlib/pull/854/commits/8eb05dcb2dd6b4904021bf7cc19d924e265fd44a', '/matplotlib/matplotlib/pull/854/commits/668690db1bf38f17cefda799b762f57c7f7f5df2', '/matplotlib/matplotlib/pull/854/commits/f16a1d32bf37067460700e3aad27b19fe65c66f2', '/matplotlib/matplotlib/pull/854/commits/ae5c2f1b353a89ccb8cc637f9031450861bdde03', '/matplotlib/matplotlib/pull/854/commits/1e7399f09de356935e3e60c9b66495ce450a2904', '/matplotlib/matplotlib/pull/854/commits/1aefc52599cbf56c3dea9e28dd4a0fc80fbab84e', '/matplotlib/matplotlib/pull/854/commits/6cc8aaa3e2a493a8df72cc10a08c2422ecb37ae2', '/matplotlib/matplotlib/pull/854/commits/a7f7cc7116ad0875798d250ade1a9853bda78e36', '/matplotlib/matplotlib/pull/854/commits/2f10e68e34201894ef6b19726f34ac374ab95fd2', '/matplotlib/matplotlib/pull/854/commits/547cb7bf289e6413daa09592b3c150886ff5fd47', '/matplotlib/matplotlib/pull/854/commits/04ee71e886d4ff8e85d133dd811b587e342326a7', '/matplotlib/matplotlib/pull/854/commits/b6b9062457464de653ffddc90041cc77e760f8f2', '/matplotlib/matplotlib/pull/854/commits/96ecc79d9e923cbe4ebb821960e27b99fa26f57a', '/matplotlib/matplotlib/pull/854/commits/cd186451f846100d7c93520b3b28549e155256e1', '/matplotlib/matplotlib/pull/854/commits/71e9ad992cac308eb78e1bc7a6ed1c61621055e2', '/matplotlib/matplotlib/pull/854/commits/25aba29563ca337ff081d378976e610dd57f585b', '/matplotlib/matplotlib/pull/854/commits/42f3f00cad6edb7812dfeafc828d4112b9382bc6', '/matplotlib/matplotlib/pull/854/commits/d75525fe3d10ba8c0b376bf6f4f01bbd931c2870', '/matplotlib/matplotlib/pull/854/commits/b9f2b72bd6e704bcb43d73553741be1b41a89125', '/matplotlib/matplotlib/pull/854/commits/1d94744c2d3bd711559e7ea87231c796db7133d3', '/matplotlib/matplotlib/pull/854/commits/84a7a1f6cf1afe88635ac2f9187685a2aec770a0', '/matplotlib/matplotlib/pull/854/commits/620117ffc05dbe169ae132eb0cf82412c3aafa74', '/matplotlib/matplotlib/pull/854/commits/b009b63f3f91482e97eefd2c7b880d54b4339840', '/matplotlib/matplotlib/pull/854/commits/2e31f660c7f9d0a870c97aead6f1f749efb57a5e', '/matplotlib/matplotlib/pull/854/commits/6131cf7562c6547d7b5f3bc549579a497092d266', '/matplotlib/matplotlib/pull/854/commits/d834f535f047a2c21fa18b4e77627346405839d6', '/matplotlib/matplotlib/pull/854/commits/baeb6de888b9f7090dbae803465e9a1615d36d97', '/matplotlib/matplotlib/pull/854/commits/ba1f67338751ada69ce269809ead44883671c02d', '/matplotlib/matplotlib/pull/854/commits/4fd36dacdc8c5b9b1dddac347099a902b89863a6', '/matplotlib/matplotlib/pull/854/commits/d63b854aff57c8209356ab9157cf343d7a583e8d', '/matplotlib/matplotlib/pull/854/commits/1f42367ac9d0869046e5dd2daeceb1c10a581889', '/matplotlib/matplotlib/pull/854/commits/6410daba06e51f6a8884108e24fa5c8305b00ef4', '/matplotlib/matplotlib/pull/854/commits/9795b15d45b90efee051a4985b9970f7f02a9ad8', '/matplotlib/matplotlib/pull/854/commits/12bbda837babe425900ceaa36455b46f9e9339f0', '/matplotlib/matplotlib/pull/854/commits/ecf9ec304d37544138f31d1b0cf2649902fccd47', '/matplotlib/matplotlib/pull/854/commits/a127c314afc088cb1ed660cad5ae1fde1617989c', '/matplotlib/matplotlib/pull/854/commits/852c1277730a586d725dbd174a4ac321ac9f73ff', '/matplotlib/matplotlib/pull/854/commits/de64395e5c1239645a56c3399d54f2ed77d952ad', '/matplotlib/matplotlib/pull/854/commits/2ba68a4c60c8a36eae6357568896e70df80ac0d8', '/matplotlib/matplotlib/pull/854/commits/268c91c51974fbc6fd21edd700e562da2072b32c', '/matplotlib/matplotlib/pull/854/commits/720fa8023ea0dbe5eaecf025901a5013e5964dd1', '/matplotlib/matplotlib/pull/854/commits/61fb7802418a1ddadb52b34996030bc989fe2c4d', '/matplotlib/matplotlib/pull/854/commits/623a1286165b7bfcfe620fc998685744b33a2ee5', '/matplotlib/matplotlib/pull/854/commits/3c94011527e2028bcea4b8f675cb6da65fb9dd9f', '/matplotlib/matplotlib/pull/854/commits/8c5071b9abcf0a5bf15fd5e7fef46893caaea15d', '/matplotlib/matplotlib/pull/854/commits/3063af920eeeb9905848b54c20b9c33e79df862f', '/matplotlib/matplotlib/pull/854/commits/807125d23eba5c84c2a65174b79d077d6ee0691c', '/matplotlib/matplotlib/pull/854/commits/08ba300bd436d76d22654a209c3427e95c2db690', '/matplotlib/matplotlib/pull/854/commits/6917f4fab3916e30bf83adcd2925c907d44747c0', '/matplotlib/matplotlib/pull/854/commits/4db3df8f54ae82a6c1ff97ad4c8a09f5f94b0424', '/matplotlib/matplotlib/pull/854/commits/f6efb57b27f16d65a015e588157725196ee273d5', '/matplotlib/matplotlib/pull/854/commits/4791c9a7cd7929193140bf89fb21aa7ac29b5594', '/matplotlib/matplotlib/pull/854/commits/cda4f0df94d5403a024b554632dd1800cf980770', '/matplotlib/matplotlib/pull/854/commits/695e8b547cb8fde49992fdbda4052b01c8d3e56e', '/matplotlib/matplotlib/pull/854/commits/5205ba37c4b5ed705a5dc689fca2bcb0f398152e', '/matplotlib/matplotlib/pull/854/commits/87bd8b8b9e7a97c69e849f1c815d2c5335fb5d01', '/matplotlib/matplotlib/pull/854/commits/fdb8280007fc41dded8f616baad0a5a35029201c', '/matplotlib/matplotlib/pull/854/commits/5448d5be9a1571b94dcda26b645c938a95b39fdf', '/matplotlib/matplotlib/pull/854/commits/440086da7cad89f1e4073786ebcbf618e29f9902', '/matplotlib/matplotlib/pull/854/commits/f4d3a1bf152db904c86d9dce4c9233a0adab08e5', '/matplotlib/matplotlib/pull/854/commits/1f07cb8af690a4cb18adc81c9e590c11cc219aaa', '/matplotlib/matplotlib/pull/854/commits/a8aaf574492cd23e7d4dee968714be50ac4be819', '/matplotlib/matplotlib/pull/854/commits/0e256f1b1ff3b985f75fd390db2145280d4ba1ea', '/matplotlib/matplotlib/pull/854/commits/af07100823d219e51f061cfc8e96d957fa661126', '/matplotlib/matplotlib/pull/854/commits/60e67e0d544ad46b256910f43dab64ff100d4cf6', '/matplotlib/matplotlib/pull/854/commits/9e734b69e9e73367dbdbe909b565158ca7dde862', '/matplotlib/matplotlib/pull/854/commits/df34c93f9b7616d1b216ff7d569eb1703e29da45', '/matplotlib/matplotlib/pull/854/commits/301d6df89afd241979c8003b990eb84cb680b378', '/matplotlib/matplotlib/pull/854/commits/e528dad1189e10af269d776e9517ef4624599b4c', '/matplotlib/matplotlib/pull/854/commits/3ed1397af1ddbdd1eed1e3bc687a092277f5d00c', '/matplotlib/matplotlib/pull/854/commits/3e9f4a65d3811708ad049194701b6f77f917ffb2', '/matplotlib/matplotlib/pull/854/commits/e13cd6e5fa2cd0ade7ab8466f051d095d865ecdb', '/matplotlib/matplotlib/pull/854/commits/23c9734dcd1d44c34bf815fd47752a2115d34ff3', '/matplotlib/matplotlib/pull/854/commits/fb2da34c941898d17adda3bb782f1fbe530ad52b', '/matplotlib/matplotlib/pull/854/commits/fdf123e93d7b5058208a5876e555fec6ab69f0e1', '/matplotlib/matplotlib/pull/854/commits/3b2a722fffde40c19d67242120ccd0306784fb8b', '/matplotlib/matplotlib/pull/854/commits/50508afb000979382bc5aeb6c88e01eac55e383c', '/matplotlib/matplotlib/pull/854/commits/5c26a7eae7cd60ffc0d3ed155e874e515ec90f00', '/matplotlib/matplotlib/pull/854/commits/99e2b5e36563c795a4bd074c9193e6523f98f71a', '/matplotlib/matplotlib/pull/854/commits/05bec2c413fe81a0ea8510559879dce856bf6eff', '/matplotlib/matplotlib/pull/854/commits/f157c97fa2bd32f888836ef78eb9adc4d6aa3188', '/matplotlib/matplotlib/pull/854/commits/b7b3272018cb24d6114c8e75e7b49d12df57139e', '/matplotlib/matplotlib/pull/854/commits/e1e0848625a7802f4398a0c599fbd0ffd06bded3', '/matplotlib/matplotlib/pull/854/commits/65544a19dac66bfdb3bc14a2c8051ca476ee3600', '/matplotlib/matplotlib/pull/854/commits/c288df2a608536462fe414e0929b76128148f53e', '/matplotlib/matplotlib/pull/854/commits/dac1530b2e053e9c50764e368af65a6e612adad1', '/matplotlib/matplotlib/pull/854/commits/0266d909dcdf69a11a2ba060e4b4d4709cf39f22', '/matplotlib/matplotlib/pull/854/commits/cfdf9ecd69aff68ac5a17d95756ba3bd4adaa0d4', '/matplotlib/matplotlib/pull/854/commits/92e51ad01c4056e723b0aac9f5f550be4d246975', '/matplotlib/matplotlib/pull/854/commits/cadcefc4d4016dad6ff507efc708e94dae34354b', '/matplotlib/matplotlib/pull/854/commits/3586394fe4ba9c760ad5fdc7e8ee48511f7c83e5', '/matplotlib/matplotlib/pull/854/commits/99d4e4041d8044000311b6a0b84296657ba42921', '/matplotlib/matplotlib/pull/854/commits/5218f474d6368164ae867ee30831707ff0c744dd', '/matplotlib/matplotlib/pull/854/commits/855d343ba91fbeedbbb34f00dae75fdff62a04f8', '/matplotlib/matplotlib/pull/854/commits/2150bd82567dd5b9d747f0008ba116d2b09153ce', '/matplotlib/matplotlib/pull/854/commits/24a635f7860457cb3bbe2e3832c4099ddd9dfd88', '/matplotlib/matplotlib/pull/854/commits/355b0567f8391d76c5b60fbafad5b8799d1017ff', '/matplotlib/matplotlib/pull/854/commits/90c1aa3fdb64a8108d9ec91f69981dd7e706f420', '/matplotlib/matplotlib/pull/854/commits/4d2699ef9f95861034cab379dad09146ab1b6e9b', '/matplotlib/matplotlib/pull/854/commits/fd57377177475b70ff4039415af14da102b63dc3', '/matplotlib/matplotlib/pull/854/commits/bc3e3ed097ca646845925a3bef4b35628f4ebc0e', '/matplotlib/matplotlib/pull/854/commits/bb1a32804e3b69a4d8072036ec47744e066d7006', '/matplotlib/matplotlib/pull/854/commits/747b84972ac5f17c8eb0472ca243b97e10141aba', '/matplotlib/matplotlib/pull/854/commits/bd4f6fd2f12657d312fc719a9570639df32a63f0', '/matplotlib/matplotlib/pull/854/commits/053968eda8f35d3ee94ae0f1487fb25f24191623', '/matplotlib/matplotlib/pull/854/commits/c4dc4cde1f6e9d9b839245be75493177fbaa7b6c', '/matplotlib/matplotlib/pull/854/commits/b02b7016ef866fe54802a3f8ddf80b861d5cd8e4', '/matplotlib/matplotlib/pull/854/commits/40bbb9bd8d0e0eaf24c6815b31a05b4ee5a53439', '/matplotlib/matplotlib/pull/854/commits/40340fc6c821f8c9c00b2ff80e633ee97424318e', '/matplotlib/matplotlib/pull/854/commits/bcf4df670c260c045f868f032135d45a1990e062', '/matplotlib/matplotlib/pull/854/commits/e7cb77e7b72d8505eb52a24eb39d5739133407cd', '/matplotlib/matplotlib/pull/854/commits/c73f180b9a3cba784ddad1e72adf5a68ac06e166', '/matplotlib/matplotlib/pull/854/commits/43ecd9a1f3c5bbd4a8258cc6145906d03bc44681', '/matplotlib/matplotlib/pull/854/commits/22613d2691a17b76706526519272671f0ac4a584', '/matplotlib/matplotlib/pull/854/commits/600e9813c247263ac1703bed96c90fda06878c2c', '/matplotlib/matplotlib/pull/854/commits/f9b1a9aa2814f0ed8d968ed60ec06f89ac03c159', '/matplotlib/matplotlib/pull/854/commits/8ea183bc98c2efab281c4f661e5deb39ede9b9cd', '/matplotlib/matplotlib/pull/854/commits/b2396266c17a203945717606dd018be9c922185d', '/matplotlib/matplotlib/pull/854/commits/b50237da013f4053d88ffe7bc04c2a855111b0d8', '/matplotlib/matplotlib/pull/854/commits/d5071f4b09ecf8daca4400e404d343fe08a4f896', '/matplotlib/matplotlib/pull/854/commits/785d66ae15932af884d4dad13f236dc1f0e4f30e', '/matplotlib/matplotlib/pull/854/commits/936dd1fd10220b8063a8ea936ed9472f3b7de1ee', '/matplotlib/matplotlib/pull/854/commits/148ed82a234bb55044aa564d9a9f0b6d9208fa87', '/matplotlib/matplotlib/pull/854/commits/fd25c85922b08f037f3ebdb0c76aca75ea863c37', '/matplotlib/matplotlib/pull/854/commits/2cc7e212fd8920b172f5c6aa890d82b092572397', '/matplotlib/matplotlib/pull/854/commits/4a6b612ba024ee195c783df0e7fb1277576f3cbc', '/matplotlib/matplotlib/pull/854/commits/22c39787a5e4e9d93a66ab0243156fb065266875', '/matplotlib/matplotlib/pull/854/commits/c39d9dc0932eaaa271225a611d48780a14391dcc', '/matplotlib/matplotlib/pull/854/commits/4aa8a581acf0f8d82e949aaf55171e33cd9be4fb', '/matplotlib/matplotlib/pull/854/commits/ea5ac652fdc07bd1251e1dc6eea7872a2f9650fa', '/matplotlib/matplotlib/pull/854/commits/1fe4f417ee0db6dffb5a031c188a454ef160c84b', '/matplotlib/matplotlib/pull/854/commits/c5d9b06319dee128a3051a418a9900c66401fd8e', '/matplotlib/matplotlib/pull/854/commits/fb704ec91fdbc4dc1beeb4f56942403d2d5c53e9', '/matplotlib/matplotlib/pull/854/commits/dfc1af8d44db5ed6f49500fcbdc44ebafa20936a', '/matplotlib/matplotlib/pull/854/commits/ea740012c216f9aa61c46be33cddd8bbaa47ba6e', '/matplotlib/matplotlib/pull/854/commits/f288b4e682956edf6fe54e93bd9d630983c3c534', '/matplotlib/matplotlib/pull/854/commits/f2628924aaa6d04088ef0c9bd636d34b82f9e0ec', '/matplotlib/matplotlib/pull/854/commits/bf7b501d04ab3220a74778215e7bff7145113de1', '/matplotlib/matplotlib/pull/854/commits/de2b77ca4ce2f1e03f367efe558a7bf5d6f80f3f', '/matplotlib/matplotlib/pull/854/commits/5e2e0fb602a015636f685dae6791efc67629188e', '/matplotlib/matplotlib/pull/854/commits/b093b8c644f63cf761fed9bec7f6693fddd08b3c', '/matplotlib/matplotlib/pull/854/commits/ca293ce61ab3c862adad638a0b56c4837e38a3b9', '/matplotlib/matplotlib/pull/854/commits/130b6fcc034c46fcef2f0f0d55640878b28ee29f', '/matplotlib/matplotlib/pull/854/commits/e783faa565246e744b81d76dae392709f4a39158', '/matplotlib/matplotlib/pull/854/commits/7634812756f1890387da2d34d515b0b89af19c20', '/matplotlib/matplotlib/pull/854/commits/5bb185ec23b107ea00fffde57c5e2afc0e248fdc', '/matplotlib/matplotlib/pull/854/commits/8d1ee03c70eb5c1609b63e6301f9dd03e211188a', '/matplotlib/matplotlib/pull/854/commits/376a0b4a54c471391ab5b398861203f4b47b61ec', '/matplotlib/matplotlib/pull/854/commits/9a32267deee0b9db97bcec4e81a342827422e774', '/matplotlib/matplotlib/pull/854/commits/e4dbbc674964c0b100beaa9cdf68900433e9104f', '/matplotlib/matplotlib/pull/854/commits/33b4cced47438005e50435235ea193031c86f981', '/matplotlib/matplotlib/pull/854/commits/e5bd36459a6c76220d9bac883c2037739e603bb5', '/matplotlib/matplotlib/pull/854/commits/6588bb36701fe9683c4f2a70b13b8f393ebbb8e1', '/matplotlib/matplotlib/pull/854/commits/3ac81445b0ed25dd1b4b575c30c9c7cd04d66b6c', '/matplotlib/matplotlib/pull/854/commits/ebb7a9ddcbe4079b8fb0a301fc6c84422e2ea72a', '/matplotlib/matplotlib/pull/854/commits/2af443ee50187c11375f6b1f77f51f5cf7d6b2a6', '/matplotlib/matplotlib/pull/854/commits/96ce68983e0ed4b89008281c404fdbe7ac7cc7a8', '/matplotlib/matplotlib/pull/854/commits/0d2f9a7ac18c990124149cad332ed5f562b17c24', '/matplotlib/matplotlib/pull/854/commits/493fa46c68b53a8bc1e6fddf04a76eb9b6ce7aa6', '/matplotlib/matplotlib/pull/854/commits/a92e00e371ffa5d10b4bc201b86cd4c6b563bdfd', '/matplotlib/matplotlib/pull/854/commits/e2bf78e09a76dacd34b0b684ffdfa873bb3cd55c', '/matplotlib/matplotlib/pull/854/commits/b13fc46d8cee2183372ddb166c2ec0a91c119ded', '/matplotlib/matplotlib/pull/854/commits/b3bdf84033073bdff4c828e151ec57f93cf29b48', '/matplotlib/matplotlib/pull/854/commits/3b2f93716589bf9115b2fa57452f74a351dfcdb0', '/matplotlib/matplotlib/pull/854/commits/b72b0f7440ccb759de15bff40eab3407cd77c21a', '/matplotlib/matplotlib/pull/854/commits/e2d674c6c36e82a46e4263df637ebe36ff0d27bd', '/matplotlib/matplotlib/pull/854/commits/8eef95e32bdf5329251d3897c95f2b26d9f9542f', '/matplotlib/matplotlib/pull/854/commits/33faad1c1e8937995b97d2b973e75a61d77ecb4d', '/matplotlib/matplotlib/pull/854/commits/18d25f92d941ac35386d9b24446219f5192f7335', '/matplotlib/matplotlib/pull/854/commits/a129662c26ae481a16f85fbcb4650d2ec1652e33', '/matplotlib/matplotlib/pull/854/commits/412f1b39201889f580f502b4652e5387d5a98956']"
841,"['/matplotlib/matplotlib/issues/1331', '/matplotlib/matplotlib/issues/2830']",[],"['/matplotlib/matplotlib/commit/f68c6d1b7a5efa2c230daf8e798a60b3d232bb73', '/matplotlib/matplotlib/commit/fb5397f78b086bd8ef68b4e8a66850ce06fd4d42', '/efiring/matplotlib/commit/e5744c05227bc9f32d50407d372421f32f29feca']"
835,[],"['/mne-tools/mne-python/issues/906', '/ipython/ipython/issues/1615']","['/matplotlib/matplotlib/pull/835/commits/7a9c7d4e4ebae4d095c446fd9f79e0be62b1bdc6', '/matplotlib/matplotlib/pull/835/commits/58425248e38956a9aa276e1913d23476d469c5ec', '/efiring/matplotlib/commit/faafa59fa216861dff574717de37fdeeeb646cbe', '/markvoorhies/ipython/commit/801b99c0b8a6b629dafd1aba0b9ab95be91e3615', '/mattvonrocketstein/ipython/commit/c007971a29fc04b710c150061f5f58c54d6b4bef', '/ipython/ipykernel/commit/5855ff9c19500a3b2952bd9c3f542b42a2a78604']"
808,[],[],[]
807,['/matplotlib/matplotlib/issues/961'],[],['/WeatherGod/matplotlib/commit/a6a96243b85b4cd7658515937597404a35af4d99']
804,['/matplotlib/matplotlib/issues/817'],[],['/jkseppan/matplotlib/commit/4cd75cdf87361a5995cf3de7569ee87c94addbcc']
796,['/matplotlib/matplotlib/issues/4721'],[],['/tacaswell/matplotlib/commit/9a3802a9c45c83442ded2b115a094a9c4bc77451']
775,['/matplotlib/matplotlib/issues/1107'],[],[]
769,[],[],['/matplotlib/matplotlib/pull/769/commits/47a29b28f7d8c122a2ab463d28ed73d82f4289c5']
761,[],[],['/WeatherGod/matplotlib/commit/aa5bdbed2c586b580840ec35d20e67aabb67f2d6']
749,[],[],[]
740,[],[],[]
711,[],[],[]
688,['/matplotlib/matplotlib/issues/689'],['/ipython/ipython/issues/2508'],[]
676,['/matplotlib/matplotlib/issues/1414'],[],[]
673,[],[],['/matplotlib/matplotlib/commit/c9cefdcf50742fd041636b20aa48d3a821d3299d']
621,"['/matplotlib/matplotlib/issues/767', '/matplotlib/matplotlib/issues/3852']",[],['/jkseppan/matplotlib/commit/129750fb34d403712f3552669df725833ed63144']
563,[],[],"['/matplotlib/matplotlib/pull/563/commits/4b9f77d56e076c36a2f56ef158bfc209037771c2', '/matplotlib/matplotlib/pull/563/commits/d37b0273aabd56bbe891c47e3551f507f4244565']"
560,[],[],['/efiring/matplotlib/commit/071158ba6ebe4a320ac04adf3621aba52d91f664']
545,['/matplotlib/matplotlib/issues/3343'],[],"['/matplotlib/matplotlib/pull/545/commits/e406c05bd0c4ae9b0d6cc5aef5771740db0db240', '/matplotlib/matplotlib/pull/545/commits/1dac36d829a8737741e1b223049042a4bc096070']"
530,[],[],[]
525,[],[],[]
520,['/matplotlib/matplotlib/issues/541'],[],['/matplotlib/matplotlib/commit/fc30d9246e69c608f77c734acc0d244c58a24a9a']
510,['/matplotlib/matplotlib/issues/512'],[],['/mdboom/matplotlib/commit/0fc9830fe946f6221e9ceff2910cd0c2118b0965']
429,['/matplotlib/matplotlib/issues/4786'],[],[]
