number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
3981,issue,jnothman,2014-12-24T04:16:15Z,,close,[],7,5,"['andrewmwhite', 'agramfort', 'raghavrv', 'jnothman', 'amueller']"
3977,issue,amueller,2014-12-17T18:42:37Z,,close,[],2,1,['amueller']
3975,issue,amueller,2015-02-25T04:15:17Z,#4269,close,"['#3972', '#4269']",7,2,"['MechCoder', 'amueller']"
3945,pr,,,,,"['#2640', '#4410', '#4429', '#4802']",18,3,"['AlexisMignon', 'amueller', 'ogrisel']"
3935,issue,larsmans,2014-12-04T21:21:39Z,,close,[],4,3,"['larsmans', 'GaelVaroquaux', 'amueller']"
3932,issue,amueller,2015-04-03T17:55:26Z,,close,[],6,5,"['dominiqu', 'agramfort', 'nmayorov', 'GaelVaroquaux', 'amueller']"
3930,issue,MechCoder,2016-03-16T20:09:28Z,,close,['#5299'],15,6,"['dengemann', 'eickenberg', 'ogrisel', 'giorgiop', 'amueller', 'MechCoder']"
3928,issue,trevorstephens,2014-12-12T15:44:37Z,,close,['#3931'],7,4,"['trevorstephens', 'amueller', 'agramfort', 'dsullivan7']"
3872,issue,ogrisel,2015-02-25T13:35:43Z,,close,"['#3578', '#3905']",12,3,"['ogrisel', 'amueller', 'jnothman']"
3863,issue,larsmans,2014-11-30T13:30:15Z,,close,['#3899'],12,6,"['julian-ramos', 'jnothman', 'akshayah3', 'MechCoder', 'larsmans', 'GaelVaroquaux']"
3848,issue,fabianp,2015-01-06T10:32:07Z,,close,['#4031'],9,5,"['fabianp', 'jnothman', 'amritkrs', 'agramfort', 'amueller']"
3843,issue,glouppe,2014-12-29T14:40:28Z,#4026,close,['#4026'],5,4,"['conarchllc', 'jnothman', 'amueller', 'arjoly']"
3830,issue,GaelVaroquaux,2014-11-29T14:05:17Z,#3900,close,['#3900'],11,6,"['falconair', 'GaelVaroquaux', 'nareshshah139', 'ogrisel', 'dimazest', 'jnothman']"
3777,pr,,,,,[],25,9,"['nmayorov', 'agramfort', 'larsmans', 'coveralls', 'amueller', 'ogrisel', 'GaelVaroquaux', 'jnothman', 'lesteve']"
3760,pr,,,,,[],37,7,"['Garrett-R', '0x0L', 'nmayorov', 'agramfort', 'amueller', 'perimosocordiae', 'ogrisel']"
3747,pr,,,,,[],42,6,"['ngoix', 'agramfort', 'coveralls', 'amueller', 'maximsch2', 'ogrisel']"
3741,issue,amueller,2015-02-24T21:28:54Z,#4165,close,['#4165'],6,4,"['shoyer', 'larsmans', 'amueller', 'pprett']"
3736,issue,glouppe,2014-10-04T17:46:15Z,,close,[],5,2,"['glouppe', 'jnothman']"
3728,issue,amueller,2015-09-09T22:45:39Z,,close,[],10,3,"['cosmos2006', 'larsmans', 'amueller']"
3725,pr,,,,,['#3722'],16,8,"['cocuh', 'coveralls', 'maximsch2', 'jnothman', 'ngoix', 'agramfort', 'ogrisel', 'amueller']"
3722,issue,amueller,2015-03-23T16:13:23Z,,close,"['#3725', '#3747']",9,5,"['maximsch2', 'jnothman', 'cocuh', 'ngoix', 'amueller']"
3721,issue,amueller,2015-01-23T21:37:58Z,,close,['#3755'],4,3,"['larsmans', '0x0L', 'amueller']"
3714,issue,amueller,2015-03-23T22:26:26Z,,close,[],3,3,"['fhyme', 'larsmans', 'amueller']"
3709,issue,larsmans,2014-09-30T06:41:22Z,3a02da8,close,['#3718'],13,5,"['pprett', 'agramfort', 'akshayah3', 'mblondel', 'eickenberg']"
3700,issue,larsmans,2014-09-29T20:52:32Z,#3710,close,['#3710'],4,3,"['parthaghosh', 'wlamond', 'larsmans']"
3694,issue,larsmans,2014-09-25T17:38:30Z,766fb56,close,['#3696'],1,2,"['HapeMask', 'jnothman']"
3693,issue,drudd,2015-04-20T21:38:17Z,,close,[],4,2,"['drudd', 'amueller']"
3691,issue,ogrisel,2014-10-02T09:40:42Z,,close,['#3730'],4,2,"['ogrisel', 'larsmans']"
3673,issue,larsmans,2014-10-12T15:24:57Z,bb3705c,close,[],7,4,"['arjoly', 'jnothman', 'akshayah3', 'larsmans']"
3670,pr,,,,,[],4,4,"['nathanathan', 'coveralls', 'jnothman', 'amueller']"
3666,issue,pprett,2014-10-10T16:28:14Z,#3669,close,['#3669'],5,4,"['pprett', 'jnothman', 'amueller', 'MechCoder']"
3650,issue,glouppe,2015-10-19T17:51:04Z,,close,[],4,4,"['martin-hunt', 'tliu30', 'amueller', 'glouppe']"
3648,issue,amueller,2015-01-22T23:03:03Z,,close,[],3,2,"['sergiopasra', 'amueller']"
3641,issue,amueller,2015-09-09T22:46:18Z,,close,[],8,5,"['grodrigues3', 'larsmans', 'mblondel', 'arjoly', 'amueller']"
3616,issue,amueller,2015-09-09T22:47:20Z,,close,[],14,3,"['grechkay', 'jnothman', 'amueller']"
3602,issue,amueller,2015-01-23T21:35:27Z,,close,[],2,2,"['gatapia', 'amueller']"
3597,issue,GaelVaroquaux,2014-08-28T14:54:31Z,,close,[],5,3,"['ogrisel', 'jnothman', 'GaelVaroquaux']"
3596,issue,amueller,2015-10-12T22:25:51Z,,close,['#5355'],4,2,"['ogrisel', 'amueller']"
3594,issue,jnothman,2015-08-24T09:04:48Z,f38aea4,close,['#5071'],17,6,"['jimrybarski', 'jnothman', 'MechCoder', 'shlim76', 'amueller', 'bnmnetp']"
3540,issue,ogrisel,2015-03-02T14:51:28Z,,close,[],3,3,"['kastnerkyle', 'MechCoder', 'ogrisel']"
3526,issue,larsmans,2014-10-21T16:39:35Z,#3786,close,['#3786'],2,3,"['gchers', 'makokal', 'larsmans']"
3513,issue,pprett,2014-07-31T21:49:08Z,,close,[],3,2,"['arjoly', 'pprett']"
3507,issue,arjoly,2014-07-30T10:43:49Z,,close,[],2,2,"['amueller', 'arjoly']"
3503,issue,ogrisel,2014-11-05T15:59:41Z,d3f4936,close,['#3820'],5,3,"['ogrisel', 'kastnerkyle', 'larsmans']"
3485,issue,ogrisel,2014-08-01T13:06:05Z,07560e4,close,"['#3515', '#3107']",4,4,"['roseperrone', 'amueller', 'dsullivan7', 'ogrisel']"
3475,issue,kastnerkyle,2014-07-23T15:25:33Z,,close,['#3477'],15,3,"['kastnerkyle', 'GaelVaroquaux', 'jnothman']"
3471,pr,,,,,[],8,5,"['GaelVaroquaux', 'coveralls', 'amueller', 'ogrisel', 'kastnerkyle']"
3470,pr,,,,,[],7,5,"['ogrisel', 'agramfort', 'arjoly', 'kastnerkyle', 'coveralls']"
3469,issue,kastnerkyle,2014-07-22T09:18:34Z,,close,['#3470'],8,4,"['kastnerkyle', 'agramfort', 'ogrisel', 'amueller']"
3462,issue,ogrisel,2014-07-29T14:27:27Z,,close,['#3486'],16,5,"['ogrisel', 'cjauvin', 'arjoly', 'jnothman', 'hamsal']"
3431,issue,larsmans,2014-08-07T17:00:08Z,,close,[],2,3,"['argriffing', 'larsmans', 'arjoly']"
3389,issue,larsmans,2015-01-28T11:35:48Z,#4171,close,['#4171'],2,2,"['vene', 'amueller']"
3372,issue,ogrisel,2014-07-13T17:40:20Z,514f073,close,[],1,1,['ogrisel']
3371,issue,ogrisel,2014-07-13T16:37:02Z,,close,[],4,1,['ogrisel']
3370,issue,ogrisel,2014-09-11T20:59:07Z,d9067fa,close,"['#3380', '#3383', '#3629', '#3654']",11,2,"['ogrisel', 'fabianp']"
3277,pr,,,,,[],8,5,"['agramfort', 'GaelVaroquaux', 'coveralls', 'larsmans', 'amueller']"
3269,issue,larsmans,2014-07-06T14:21:46Z,108e009,close,[],1,1,['mblondel']
3266,issue,cbmeyer,2015-01-30T21:30:31Z,,close,[],46,7,"['cbmeyer', 'agramfort', 'larsmans', 'ogrisel', 'amueller', 'arjoly', 'Karthick333031']"
3255,issue,ogrisel,2014-07-18T17:44:42Z,,close,['#3363'],7,4,"['kastnerkyle', 'ogrisel', 'GaelVaroquaux', 'amueller']"
3252,issue,amueller,2015-09-09T22:50:32Z,,close,[],21,7,"['loli', 'larsmans', 'GaelVaroquaux', 'glouppe', 'amueller', 'dalupus', 'jnothman']"
3226,issue,larsmans,2014-07-06T14:00:24Z,,close,[],3,3,"['bertilhatt', 'larsmans', 'arjoly']"
3209,issue,ogrisel,2016-07-06T07:03:37Z,,close,[],6,3,"['colincsl', 'ogrisel', 'amueller']"
3190,issue,GaelVaroquaux,2014-07-15T08:19:59Z,,close,"['#3204', '#3353', '#4387', '#4402']",10,7,"['arjoly', 'ogrisel', 'vene', 'MechCoder', 'kastnerkyle', 'GaelVaroquaux', 'larsmans']"
3186,issue,amueller,2015-01-26T15:46:11Z,#4155,close,['#4155'],3,2,"['randomrandom', 'amueller']"
3185,issue,amueller,2014-07-18T15:43:57Z,,close,[],6,5,"['t-pfaff', 'jnothman', 'GaelVaroquaux', 'amueller', 'ogrisel']"
3183,issue,larsmans,2014-05-23T09:42:05Z,95619a9,close,[],1,2,"['dlangenk', 'arjoly']"
3179,issue,larsmans,2014-05-23T11:07:12Z,#3184,close,['#3184'],3,3,"['larsmans', 'YS-L', 'jnothman']"
3174,issue,arjoly,2014-05-22T12:20:05Z,,close,['#3178'],6,3,"['arjoly', 'agramfort', 'MechCoder']"
3160,issue,arjoly,2014-05-19T07:05:08Z,,close,['#3236'],2,2,"['DominikJaskiewicz', 'arjoly']"
3159,issue,mvdoc,2014-12-17T21:28:23Z,,close,['#3972'],9,6,"['mvdoc', 'agramfort', 'GaelVaroquaux', 'MechCoder', 'larsmans', 'amueller']"
3142,issue,amueller,2015-02-24T21:39:07Z,,close,['#4057'],19,6,"['vm-wylbur', 'jnothman', 'GaelVaroquaux', 'ogrisel', 'amueller', 'arjoly']"
3128,pr,,,,,"['#2904', '#3405']",19,7,"['nmayorov', 'arjoly', 'coveralls', 'ogrisel', 'jnothman', 'vene', 'amueller']"
3123,issue,ogrisel,2015-10-07T14:41:34Z,,close,['#2610'],6,5,"['kmike', 'arjoly', 'raghavrv', 'ogrisel', 'amueller']"
3121,issue,amueller,2014-07-18T15:49:41Z,,close,[],3,2,"['NelleV', 'amueller']"
3107,pr,,,,,['#3930'],43,11,"['eickenberg', 'amueller', 'seanv507', 'kastnerkyle', 'GaelVaroquaux', 'ogrisel', 'coveralls', 'agramfort', 'MechCoder', 'arjoly', 'eyaler']"
3044,issue,larsmans,2014-04-07T21:12:28Z,,close,['#3052'],3,2,"['ogrisel', 'larsmans']"
3039,issue,larsmans,2014-05-10T14:38:10Z,2a40a4e,close,['#3064'],5,4,"['HapeMask', 'ssaeger', 'larsmans', 'arjoly']"
3014,issue,ogrisel,2014-03-28T23:45:04Z,86c07b5,close,[],1,2,"['ogrisel', 'amueller']"
3008,issue,ogrisel,2014-04-03T14:28:18Z,,close,"['#3017', '#3018']",6,3,"['ogrisel', 'larsmans', 'amueller']"
3006,pr,,,,,[],7,3,"['ogrisel', 'larsmans', 'GaelVaroquaux']"
2986,issue,ogrisel,2014-11-15T16:34:07Z,54f483a,close,['#3853'],18,5,"['ogrisel', 'GaelVaroquaux', 'maxkwallace', 'cournape', 'amueller']"
2961,issue,larsmans,2014-04-04T09:44:57Z,719e3f0,close,[],8,3,"['amueller', 'GaelVaroquaux', 'larsmans']"
2948,pr,,,,,[],2,2,"['kaushik94', 'amueller']"
2932,pr,,,,,[],6,6,"['ajtulloch', 'GaelVaroquaux', 'agramfort', 'bthirion', 'amueller', 'ogrisel']"
2918,issue,jnothman,2014-04-22T12:04:11Z,,close,['#2938'],4,2,"['jnothman', 'arjoly']"
2903,issue,ogrisel,2014-03-03T15:05:43Z,,close,[],14,3,"['ogrisel', 'amueller', 'larsmans']"
2901,issue,larsmans,2014-12-01T10:52:08Z,,close,"['#3026', '#3916']",4,6,"['arjoly', 'matrixorz', 'zeppe', 'ogrisel', 'amueller', 'larsmans']"
2899,issue,larsmans,2014-03-09T22:04:17Z,6091d7d,close,[],4,4,"['arjoly', 'GaelVaroquaux', 'PirosB3', 'maheshakya']"
2839,issue,larsmans,2014-02-27T21:11:01Z,0a488ff,close,[],1,1,['jnothman']
2787,issue,glouppe,2014-01-25T13:15:46Z,#2790,close,"['#2747', '#2790']",19,5,"['ogrisel', 'jnothman', 'larsmans', 'glouppe', 'amueller']"
2785,issue,larsmans,2014-02-18T18:42:56Z,0c22cbb,close,[],4,5,"['twotimesfiftyfive', 'cli248', 'rolisz', 'AlexanderFabisch', 'amueller']"
2774,issue,larsmans,2014-04-13T15:01:04Z,3f9dff9,close,['#3052'],10,4,"['larsmans', 'byronyi', 'YS-L', 'jnothman']"
2771,issue,amueller,2015-02-24T22:15:19Z,#4146,close,"['#2932', '#3502', '#4146']",6,4,"['depristo', 'agramfort', 'jnothman', 'amueller']"
2758,issue,GaelVaroquaux,2014-02-08T18:40:42Z,,close,[],3,3,"['shhwang', 'kaushik94', 'GaelVaroquaux']"
2751,issue,agramfort,2014-02-18T08:12:45Z,#2866,close,"['#2866', '#5526', '#5357']",23,4,"['mblondel', 'MechCoder', 'agramfort', 'giorgiop']"
2741,issue,larsmans,2014-02-01T14:11:45Z,,close,['#2742'],7,4,"['ai8rahim', 'agramfort', 'jnothman', 'larsmans']"
2737,issue,cli248,2014-02-01T21:20:17Z,,close,"['#2794', '#2797']",5,2,"['cli248', 'glouppe']"
2727,issue,agramfort,2014-03-08T16:50:53Z,,close,[],7,3,"['wedgeCountry', 'agramfort', 'kaushik94']"
2726,issue,glouppe,2014-01-29T18:24:16Z,,close,['#2732'],11,6,"['jnothman', 'glouppe', 'pprett', 'ogrisel', 'larsmans', 'arjoly']"
2721,issue,ogrisel,2014-01-08T15:05:47Z,,close,"['#2570', '#2715', '#2724', '#2729']",3,2,"['ogrisel', 'amueller']"
2716,issue,amueller,2014-01-07T16:30:45Z,,close,['#2719'],14,3,"['amueller', 'GaelVaroquaux', 'ogrisel']"
2713,issue,arjoly,2014-04-25T20:42:00Z,,close,[],2,2,"['venuktan', 'arjoly']"
2697,issue,GaelVaroquaux,2014-01-03T06:10:10Z,#2702,close,['#2702'],4,3,"['kespindler', 'jnothman', 'glouppe']"
2696,issue,larsmans,2014-06-03T10:59:01Z,,close,[],8,6,"['moravveji', 'willjhenry', 'amueller', 'yarikoptic', 'larsmans', 'arjoly']"
2686,issue,larsmans,2013-12-28T00:59:16Z,,close,"['#2638', '#2692']",3,3,"['amueller', 'AlexanderFabisch', 'larsmans']"
2663,issue,agramfort,2013-12-13T20:08:11Z,,close,"['#2664', '#3047', '#3067']",15,4,"['ogrisel', 'dengemann', 'agramfort', 'amueller']"
2652,issue,arjoly,2014-08-11T07:33:13Z,,close,['#3542'],7,6,"['nik90', 'amueller', 'kastnerkyle', 'ogrisel', 'MechCoder', 'arjoly']"
2645,issue,ogrisel,2014-01-15T15:36:20Z,6bc5756,close,['#2607'],7,5,"['zilvinasu', 'jwkvam', 'amueller', 'ogrisel', 'tadas-subonis']"
2640,issue,amueller,2015-02-24T22:41:40Z,,close,"['#3945', '#4429']",9,8,"['arendu', 'jaquesgrobler', 'amueller', 'robertlayton', 'kmike', 'GaelVaroquaux', 'kastnerkyle', 'AlexisMignon']"
2638,pr,,,,,['#2903'],55,4,"['amueller', 'GaelVaroquaux', 'coveralls', 'ogrisel']"
2625,issue,ogrisel,2014-04-02T17:11:27Z,,close,['#3025'],8,7,"['tancorko', 'amueller', 'CarlEkerot', 'ndawe', 'kmike', 'soumitraj', 'ogrisel']"
2621,issue,jaquesgrobler,2013-11-29T15:54:26Z,,close,['#2622'],9,2,"['arjoly', 'jaquesgrobler']"
2609,issue,larsmans,2014-08-25T15:56:01Z,ad751a3,close,"['#3093', '#3611']",6,5,"['jakevdp', 'emaadmanzoor', 'jnothman', 'kastnerkyle', 'amueller']"
2604,issue,jnothman,2014-12-28T13:57:43Z,,close,['#2620'],9,6,"['jaquesgrobler', 'rolisz', 'GaelVaroquaux', 'raghavrv', 'jnothman', 'amueller']"
2588,issue,amueller,2015-04-02T15:15:56Z,#4418,close,"['#2630', '#2759', '#4388', '#4418']",16,3,"['mblondel', 'jnothman', 'amueller']"
2586,issue,ogrisel,2013-12-05T09:42:16Z,#2592,close,['#2592'],2,2,"['mblondel', 'jnothman']"
2560,issue,glouppe,2013-11-06T09:29:15Z,,close,['#2576'],4,3,"['agramfort', 'ankit-maverick', 'glouppe']"
2555,issue,amueller,2015-03-10T15:18:55Z,#4335,close,['#4335'],11,3,"['sbos', 'martin0258', 'amueller']"
2539,issue,amueller,2013-12-28T06:45:55Z,,close,[],18,4,"['amueller', 'larsmans', 'dengemann', 'vene']"
2512,issue,larsmans,2014-04-06T15:21:09Z,070d7a6,close,[],2,2,"['apiszcz', 'larsmans']"
2511,issue,amueller,2015-03-18T14:29:17Z,,close,[],15,5,"['apiszcz', 'larsmans', 'amueller', 'bhaskarvk', 'ogrisel']"
2507,issue,amueller,2015-03-23T15:56:26Z,,close,"['#4184', '#4185', '#1176', '#6206']",23,6,"['Felix-neko', 'ogrisel', 'NelleV', 'GaelVaroquaux', 'amueller', 'mjbommar']"
2503,issue,ogrisel,2013-10-21T07:18:20Z,,close,['#2538'],11,3,"['jaquesgrobler', 'amueller', 'ogrisel']"
2496,issue,larsmans,2013-10-13T13:58:19Z,55a2f29,close,[],2,2,"['pprett', 'larsmans']"
2481,issue,ogrisel,2013-10-16T12:24:23Z,913e471,close,['#2523'],9,3,"['kmike', 'ogrisel', 'GaelVaroquaux']"
2472,issue,ogrisel,2014-07-29T09:36:16Z,,close,[],13,4,"['chyikwei', 'ogrisel', 'dengemann', 'amueller']"
2467,issue,larsmans,2014-02-19T16:24:02Z,,close,[],2,2,"['rsivapr', 'larsmans']"
2445,issue,amueller,2015-01-13T23:44:38Z,#3640,close,"['#2446', '#2476', '#3640']",4,3,"['untom', 'arjoly', 'amueller']"
2443,issue,larsmans,2013-10-02T17:11:11Z,94d66a0,close,['#2478'],8,3,"['flukeskywalker', 'larsmans', 'ogrisel']"
2431,issue,ogrisel,2014-05-13T07:18:00Z,,close,[],6,2,"['joernhees', 'ogrisel']"
2409,issue,amueller,2015-01-27T20:28:06Z,,close,[],3,3,"['sagar81', 'kastnerkyle', 'amueller']"
2403,issue,amueller,2015-03-10T21:26:20Z,,close,['#3824'],7,4,"['pprett', 'al-ko', 'ltiao', 'amueller']"
2402,issue,agramfort,2013-11-17T19:16:29Z,,close,"['#2590', '#2598']",11,3,"['pprett', 'agramfort', 'MechCoder']"
2393,issue,larsmans,2013-09-08T19:23:50Z,,close,"['#2426', '#5371']",5,5,"['alanwli', 'larsmans', 'pprett', 'wb14123', 'amueller']"
2379,issue,larsmans,2014-06-16T20:13:37Z,,close,[],3,3,"['galvezz', 'larsmans', 'arjoly']"
2374,issue,jnothman,2013-12-07T22:36:38Z,,close,"['#2626', '#3113']",13,6,"['ogrisel', 'arjoly', 'GaelVaroquaux', 'jnothman', 'samuela', 'amueller']"
2372,issue,ogrisel,2013-09-25T13:59:21Z,e3002c5,close,"['#2450', '#2463', '#5711']",13,6,"['ogrisel', 'kpysniak', 'agramfort', 'larsmans', 'adarob', 'arjoly']"
2362,issue,amueller,2014-07-18T15:03:29Z,,close,[],3,3,"['ane', 'agramfort', 'amueller']"
2360,issue,amueller,2014-07-18T15:18:08Z,#3432,close,"['#3236', '#3432']",5,5,"['karidajiang', 'kastnerkyle', 'arjoly', 'amueller', 'ogrisel']"
2356,issue,amueller,2015-02-07T12:26:07Z,#4176,close,['#4176'],14,6,"['larsmans', 'SHoltzen', 'amueller', 'jbohg', 'davesque', 'kastnerkyle']"
2335,issue,jaquesgrobler,2013-08-05T07:39:32Z,,close,['#2336'],3,2,"['jaquesgrobler', 'GaelVaroquaux']"
2330,issue,ogrisel,2014-04-14T15:40:01Z,,close,['#2331'],2,2,"['jaquesgrobler', 'ogrisel']"
2322,issue,ogrisel,2014-07-29T19:36:37Z,,close,['#2349'],31,5,"['vene', 'ogrisel', 'GaelVaroquaux', 'larsmans', 'amueller']"
2318,issue,ogrisel,2013-07-29T09:45:19Z,,close,[],2,1,['ogrisel']
2312,issue,GaelVaroquaux,2013-07-29T00:00:51Z,,close,[],3,2,"['amueller', 'GaelVaroquaux']"
2303,issue,GaelVaroquaux,2013-07-29T01:11:24Z,,close,['#2307'],15,4,"['NelleV', 'larsmans', 'amueller', 'GaelVaroquaux']"
2301,issue,amueller,2013-07-28T16:15:05Z,,close,[],4,3,"['amueller', 'larsmans', 'GaelVaroquaux']"
2296,issue,NelleV,2013-07-30T15:29:13Z,,close,[],7,4,"['amueller', 'NelleV', 'GaelVaroquaux', 'vene']"
2291,issue,GaelVaroquaux,2013-07-28T16:42:28Z,,close,[],4,3,"['GaelVaroquaux', 'NelleV', 'vene']"
2289,issue,GaelVaroquaux,2013-07-28T16:45:52Z,,close,"['#2283', '#2298']",35,3,"['GaelVaroquaux', 'jakevdp', 'sturlamolden']"
2282,issue,glouppe,2013-09-11T12:55:20Z,,close,['#2375'],15,3,"['amueller', 'glouppe', 'larsmans']"
2225,issue,glouppe,2014-01-15T06:58:13Z,,close,"['#2253', '#2395']",6,3,"['amueller', 'pprett', 'glouppe']"
2221,issue,amueller,2013-07-25T14:15:05Z,,close,[],5,3,"['amueller', 'arjoly', 'glouppe']"
2190,issue,amueller,2013-07-26T08:16:31Z,,close,['#2230'],18,5,"['erg', 'arjoly', 'amueller', 'jakevdp', 'pprett']"
2185,issue,GaelVaroquaux,2014-07-14T19:44:09Z,,close,"['#2355', '#2638']",18,4,"['ogrisel', 'GaelVaroquaux', 'larsmans', 'kpysniak']"
2174,issue,GaelVaroquaux,2013-07-28T23:03:34Z,,close,[],5,4,"['ogrisel', 'maheshakya', 'vene', 'GaelVaroquaux']"
2173,issue,larsmans,2013-07-22T08:26:24Z,bbf74a9,close,['#2177'],1,1,['jnothman']
2137,issue,arjoly,2013-07-24T11:47:13Z,#2147,close,['#2147'],2,2,"['arjoly', 'jnothman']"
2136,issue,jaquesgrobler,2013-12-10T11:57:36Z,,close,[],6,4,"['rhoef', 'jaquesgrobler', 'larsmans', 'GaelVaroquaux']"
2130,issue,amueller,2014-07-18T16:09:10Z,,close,[],5,3,"['iampat', 'pprett', 'amueller']"
2126,issue,mblondel,2013-07-04T11:32:53Z,9a452d5,close,[],7,2,"['seanv507', 'mblondel']"
2124,issue,amueller,2013-07-27T14:13:46Z,,close,"['#2263', '#2272']",17,6,"['sergeyf', 'agramfort', 'amueller', 'GaelVaroquaux', 'mblondel', 'vene']"
2098,issue,amueller,2013-07-26T12:54:57Z,,close,[],14,6,"['erg', 'amueller', 'larsmans', 'arjoly', 'mblondel', 'GaelVaroquaux']"
2069,issue,amueller,2015-02-25T19:01:05Z,,close,[],4,3,"['dchatel', 'amueller', 'arjoly']"
2065,issue,ogrisel,2014-07-29T19:28:18Z,,close,[],7,4,"['etseidler', 'larsmans', 'ogrisel', 'amueller']"
2058,issue,larsmans,2013-06-22T09:40:30Z,,close,[],4,4,"['turian', 'jaquesgrobler', 'ogrisel', 'larsmans']"
2057,issue,pprett,2013-07-22T13:11:49Z,,close,['#2063'],26,8,"['TimSC', 'ogrisel', 'larsmans', 'GaelVaroquaux', 'pprett', 'amueller', 'glouppe', 'mblondel']"
2053,issue,amueller,2014-07-18T15:23:52Z,,close,[],12,6,"['AngeldsWang', 'ogrisel', 'pprett', 'amueller', 'arjoly', 'tachim']"
2032,issue,ogrisel,2013-06-05T18:22:31Z,fe03357,close,[],2,2,"['jnothman', 'ogrisel']"
2028,issue,amueller,2013-07-26T09:12:25Z,,close,['#2226'],5,2,"['amueller', 'arjoly']"
2020,issue,pprett,2013-07-22T13:01:59Z,,close,[],5,2,"['pprett', 'jaquesgrobler']"
1995,issue,amueller,2013-07-28T08:25:17Z,,close,[],23,4,"['arjoly', 'jnothman', 'GaelVaroquaux', 'amueller']"
1993,issue,larsmans,2013-09-16T11:41:16Z,,close,"['#2001', '#2435', '#2657']",3,4,"['jnothman', 'mblondel', 'amueller', 'larsmans']"
1981,issue,amueller,2013-05-21T13:16:02Z,,close,[],2,1,['amueller']
1973,issue,amueller,2014-07-18T13:11:07Z,,close,[],7,2,"['amaatouq', 'amueller']"
1967,issue,amueller,2015-01-09T20:50:53Z,,close,"['#3105', '#3523']",32,9,"['twiecki', 'amueller', 'jaquesgrobler', 'mblondel', 'kanielc', 'agramfort', 'ksemb', 'blunghino', 'cbrnr']"
1965,issue,pprett,2013-06-02T11:15:36Z,,close,['#2016'],4,3,"['pprett', 'amueller', 'mblondel']"
1959,issue,amueller,2014-07-18T13:09:01Z,,close,[],15,4,"['cheparukhin', 'amueller', 'jnothman', 'vhermecz']"
1946,issue,amueller,2014-01-07T16:27:09Z,,close,[],22,5,"['larsmans', 'GaelVaroquaux', 'amueller', 'mblondel', 'paolo-losi']"
1931,issue,amueller,2014-01-07T16:21:52Z,,close,[],9,2,"['amueller', 'larsmans']"
1925,issue,larsmans,2013-08-26T16:36:18Z,,close,[],3,3,"['jaquesgrobler', 'abhirk', 'larsmans']"
1921,issue,larsmans,2013-05-03T15:48:55Z,daf5277,close,['#1926'],5,4,"['ogrisel', 'mblondel', 'bdkearns', 'ddofer']"
1905,issue,arjoly,2014-01-29T18:25:30Z,,close,[],4,4,"['sviridenich', 'larsmans', 'amueller', 'arjoly']"
1903,issue,larsmans,2013-05-04T15:10:41Z,e163f8b,close,['#1930'],5,3,"['tobigue', 'amueller', 'larsmans']"
1901,issue,larsmans,2013-04-26T12:11:50Z,,close,[],3,2,"['jaquesgrobler', 'larsmans']"
1900,issue,amueller,2013-05-04T11:36:18Z,1dc2a26,close,[],1,1,['jaquesgrobler']
1897,issue,larsmans,2013-05-20T20:59:23Z,,close,['#1953'],9,4,"['larsmans', 'amueller', 'glouppe', 'ndawe']"
1896,issue,larsmans,2013-04-26T10:30:08Z,719ca98,close,['#1898'],3,2,"['larsmans', 'jaquesgrobler']"
1894,issue,amueller,2013-05-05T09:34:12Z,,close,['#1929'],16,5,"['bwhite', 'sviridenich', 'amueller', 'larsmans', 'precicely']"
1877,issue,GaelVaroquaux,2013-04-24T15:13:27Z,,close,[],14,7,"['atulskulkarni', 'amueller', 'NicolasTr', 'GaelVaroquaux', 'ogrisel', 'larsmans', 'dimazest']"
1876,issue,jaquesgrobler,2013-04-20T15:11:11Z,,close,[],6,2,"['jaquesgrobler', 'amueller']"
1872,issue,larsmans,2013-04-22T12:41:07Z,a344f10,close,[],4,2,"['jseabold', 'amueller']"
1869,issue,jaquesgrobler,2013-05-05T21:33:25Z,,close,['#1924'],12,3,"['jaquesgrobler', 'amueller', 'GaelVaroquaux']"
1860,issue,larsmans,2015-02-06T20:47:17Z,#4179,close,['#4179'],13,2,"['breuderink', 'amueller']"
1838,issue,amueller,2013-04-04T19:53:04Z,,close,[],6,2,"['manaswis', 'amueller']"
1835,issue,amueller,2013-07-26T17:42:07Z,,close,"['#1909', '#1910', '#1911']",4,3,"['fraka6', 'Jim-Holmstroem', 'amueller']"
1832,issue,amueller,2013-04-03T16:37:25Z,,close,[],3,2,"['amueller', 'larsmans']"
1831,issue,amueller,2015-05-04T20:01:30Z,,close,['#1840'],5,2,"['amueller', 'arjoly']"
1826,issue,amueller,2014-01-07T16:29:17Z,,close,[],3,2,"['amueller', 'manaswis']"
1815,issue,amueller,2013-05-04T12:52:37Z,e9a9592,close,[],8,4,"['isofer', 'larsmans', 'GaelVaroquaux', 'amueller']"
1808,issue,larsmans,2013-12-05T13:17:54Z,,close,[],20,4,"['xianping', 'GaelVaroquaux', 'amueller', 'larsmans']"
1793,issue,amueller,2013-03-31T16:05:53Z,,close,[],12,6,"['erg', 'jaquesgrobler', 'glouppe', 'amueller', 'dwiel', 'ogrisel']"
1789,issue,ogrisel,2013-04-10T13:53:17Z,,close,['#1801'],2,3,"['amueller', 'jnothman', 'ogrisel']"
