number,issue_rel,rel_time,rel_author,rel_comment,type
3616,scikit-learn/scikit-learn#3617,2014-09-01 03:32:44,jnothman,11,within
3616,scikit-learn/scikit-learn#4057,2015-01-16 22:43:39,amueller,12,within
3616,scikit-learn/scikit-learn#4057,2015-09-09 22:47:20,amueller,13,within
3602,scipy/scipy#2481,2015-01-23 21:35:27,amueller,1,cross
3597,scikit-learn/scikit-learn#3535,2014-08-28 13:39:39,jnothman,2,within
3596,scikit-learn/scikit-learn#5355,2015-10-07 13:08:20,ogrisel,3,within
3540,scikit-learn/scikit-learn#4311,2015-03-02 14:51:28,ogrisel,2,within
3470,scikit-learn/scikit-learn#3469,2014-07-22 08:59:44,ogrisel,0,within
3462,scikit-learn/scikit-learn#3243,2014-07-21 13:35:47,ogrisel,1,within
3462,scikit-learn/scikit-learn#3486,2014-07-29 14:27:27,ogrisel,15,within
3370,scikit-learn/scikit-learn#3380,2014-07-14 14:30:23,fabianp,3,within
3370,scikit-learn/scikit-learn#3654,2014-09-11 17:18:43,ogrisel,8,within
3370,scikit-learn/scikit-learn#3654,2014-09-11 19:54:04,fabianp,9,within
3266,scikit-learn/scikit-learn#3268,2014-06-11 22:19:10,ogrisel,4,within
3266,scikit-learn/scikit-learn#3268,2014-06-12 12:33:20,cbmeyer,5,within
3266,scikit-learn/scikit-learn#1586,2014-06-24 06:35:14,arjoly,14,within
3266,scikit-learn/scikit-learn#1586,2014-06-25 13:21:55,ogrisel,18,within
3190,scikit-learn/scikit-learn#3173,2014-05-23 13:05:49,arjoly,0,within
3190,scikit-learn/scikit-learn#3353,2014-07-15 08:19:19,GaelVaroquaux,9,within
3185,scikit-learn/scikit-learn#1831,2014-07-18 15:43:57,amueller,5,within
3174,scikit-learn/scikit-learn#3173,2014-05-21 14:03:01,arjoly,0,within
3142,scikit-learn/scikit-learn#3440,2014-07-19 09:46:07,amueller,17,within
3142,scikit-learn/scikit-learn#4057,2015-02-24 21:39:07,amueller,18,within
3128,scikit-learn/scikit-learn#3496,2014-07-29 09:53:30,ogrisel,18,within
3123,scikit-learn/scikit-learn#2610,2014-04-30 09:44:03,arjoly,3,within
3123,scikit-learn/scikit-learn#4287,2015-10-07 14:36:55,raghavrv,4,within
3107,true/23263923#23263923,2014-06-30 08:38:34,eickenberg,3,cross
3107,scikit-learn/scikit-learn#3285,2014-07-14 15:58:15,kastnerkyle,4,within
3107,scikit-learn/scikit-learn#3285,2014-07-14 16:01:52,eickenberg,5,within
3107,scikit-learn/scikit-learn#3285,2014-07-16 16:18:38,amueller,6,within
3107,scikit-learn/scikit-learn#3285,2014-07-16 16:40:37,kastnerkyle,10,within
3107,scikit-learn/scikit-learn#3485,2014-08-01 21:09:23,ogrisel,29,within
3107,scikit-learn/scikit-learn#3285,2014-08-06 12:21:32,kastnerkyle,33,within
3044,scikit-learn/scikit-learn#2774,2014-04-07 21:12:28,larsmans,1,within
3039,scikit-learn/scikit-learn#3064,2014-05-10 15:34:33,ssaeger,3,within
2961,scikit-learn/scikit-learn#2961,2014-03-16 00:04:53,GaelVaroquaux,6,within
2948,scikit-learn/scikit-learn#2199,2015-01-22 19:01:41,amueller,1,within
2932,scikit-learn/scikit-learn#4146,2015-02-24 22:15:51,amueller,5,within
2918,numpy/numpy#4422,2014-03-03 00:11:34,jnothman,0,cross
2918,scikit-learn/scikit-learn#2938,2014-04-22 11:37:32,arjoly,2,within
2903,scikit-learn/scikit-learn#2638,2014-02-26 18:18:48,ogrisel,6,within
2787,scikit-learn/scikit-learn#2726,2014-01-23 13:34:45,ogrisel,5,within
2787,scikit-learn/scikit-learn#2790,2014-01-23 23:02:07,jnothman,18,within
2774,scikit-learn/scikit-learn#3044,2014-04-07 21:12:49,larsmans,4,within
2774,scikit-learn/scikit-learn#3044,2014-04-10 16:53:32,YS-L,5,within
2737,scikit-learn/scikit-learn#2797,2014-02-01 21:20:17,cli248,4,within
2737,scikit-learn/scikit-learn#2794,2014-02-01 21:20:17,cli248,4,within
2721,scikit-learn/scikit-learn#2724,2014-01-08 15:05:25,ogrisel,2,within
2716,scikit-learn/scikit-learn#2719,2014-01-06 12:17:41,amueller,11,within
2716,scikit-learn/scikit-learn#1757,2014-01-07 16:30:45,amueller,13,within
2713,joblib/joblib#103,2014-04-25 20:42:00,arjoly,1,cross
2663,scikit-learn/scikit-learn#2664,2013-12-13 20:08:11,agramfort,14,within
2652,scikit-learn/scikit-learn#3542,2014-08-11 07:33:13,arjoly,6,within
2640,scikit-learn/scikit-learn#32,2014-03-27 22:44:09,robertlayton,3,within
2640,scikit-learn/scikit-learn#2803,2014-06-03 19:48:43,kastnerkyle,6,within
2640,scikit-learn/scikit-learn#3945,2015-02-24 22:41:40,amueller,8,within
2638,scikit-learn/scikit-learn#2185,2013-12-06 01:35:41,amueller,0,within
2638,scikit-learn/scikit-learn#2611,2013-12-06 01:35:41,amueller,0,within
2638,scikit-learn/scikit-learn#2686,2013-12-24 13:24:13,amueller,38,within
2638,scikit-learn/scikit-learn#3376,2014-07-14 18:49:07,GaelVaroquaux,54,within
2604,scikit-learn/scikit-learn#2604,2014-12-28 13:42:13,raghavrv,4,within
2604,scikit-learn/scikit-learn#2620,2014-12-28 13:42:13,raghavrv,4,within
2604,scikit-learn/scikit-learn#2620,2014-12-28 13:53:53,raghavrv,6,within
2604,scikit-learn/scikit-learn#2620,2014-12-28 13:57:43,jnothman,7,within
2604,scikit-learn/scikit-learn#3925,2014-12-28 13:57:43,jnothman,7,within
2588,scikit-learn/scikit-learn#1404,2013-11-14 04:50:32,mblondel,0,within
2588,scikit-learn/scikit-learn#1404,2013-11-14 23:04:00,jnothman,1,within
2588,scikit-learn/scikit-learn#1404,2013-12-27 16:50:57,amueller,5,within
2588,scikit-learn/scikit-learn#1404,2014-01-01 02:34:41,mblondel,6,within
2588,scikit-learn/scikit-learn#1404,2014-01-05 02:56:08,mblondel,11,within
2560,scikit-learn/scikit-learn#2576,2013-11-06 09:29:15,glouppe,3,within
2539,scikit-learn/scikit-learn#2541,2013-10-20 22:47:40,dengemann,9,within
2511,scikit-learn/scikit-learn#4337,2015-03-18 14:28:49,amueller,11,within
2511,scikit-learn/scikit-learn#4337,2015-03-18 14:48:44,ogrisel,13,within
2507,scikit-learn/scikit-learn#3199,2015-01-29 16:03:34,amueller,14,within
2507,scikit-learn/scikit-learn#3147,2015-01-29 16:03:34,amueller,14,within
2507,scikit-learn/scikit-learn#3147,2015-01-29 16:29:11,mjbommar,15,within
2507,scikit-learn/scikit-learn#4297,2015-03-23 15:56:20,amueller,22,within
2503,scikit-learn/scikit-learn#2495,2013-10-09 11:21:04,jaquesgrobler,0,within
2503,scikit-learn/scikit-learn#2538,2013-10-20 21:02:37,amueller,2,within
2503,scikit-learn/scikit-learn#2538,2013-10-20 21:11:22,amueller,3,within
2503,scikit-learn/scikit-learn#2538,2013-10-21 07:18:34,ogrisel,10,within
2481,scikit-learn/scikit-learn#2523,2013-10-15 14:32:45,ogrisel,8,within
2472,scipy/scipy#2547,2013-09-25 09:43:37,ogrisel,3,cross
2472,scikit-learn/scikit-learn#2431,2013-09-25 09:43:37,ogrisel,3,within
2472,scikit-learn/scikit-learn#1968,2013-09-26 03:34:09,chyikwei,5,within
2472,scikit-learn/scikit-learn#1968,2013-09-26 10:14:49,ogrisel,8,within
2445,scikit-learn/scikit-learn#2452,2013-09-24 07:57:20,untom,1,within
2443,scikit-learn/scikit-learn#2443,2013-09-18 16:57:16,ogrisel,6,within
2431,scipy/scipy#2547,2013-09-10 15:08:39,joernhees,3,cross
2403,example/21164513#21164513,2014-01-17 16:18:57,al-ko,2,cross
2403,scikit-learn/scikit-learn#3824,2015-01-23 04:12:40,amueller,4,within
2393,scikit-learn/scikit-learn#3,2015-09-17 13:39:44,wb14123,3,within
2393,scikit-learn/scikit-learn#2,2015-09-17 13:39:44,wb14123,3,within
2393,scikit-learn/scikit-learn#1,2015-09-17 13:39:44,wb14123,3,within
2393,scikit-learn/scikit-learn#5371,2015-10-14 16:26:30,amueller,4,within
2374,scikit-learn/scikit-learn#2626,2013-12-07 22:36:38,jnothman,12,within
2303,scikit-learn/scikit-learn#2307,2013-07-28 17:21:23,amueller,12,within
2303,scikit-learn/scikit-learn#2307,2013-07-29 01:11:24,GaelVaroquaux,14,within
2289,scikit-learn/scikit-learn#2298,2013-07-28 15:33:04,jakevdp,31,within
2289,scikit-learn/scikit-learn#2298,2013-07-28 16:45:52,GaelVaroquaux,33,within
2282,scikit-learn/scikit-learn#1762,2013-07-28 07:47:25,glouppe,1,within
2282,scikit-learn/scikit-learn#2375,2013-08-26 16:04:36,glouppe,3,within
2282,scikit-learn/scikit-learn#2375,2013-08-26 16:09:21,glouppe,6,within
2282,scikit-learn/scikit-learn#2375,2013-08-26 16:16:29,glouppe,8,within
2282,scikit-learn/scikit-learn#2375,2013-08-26 16:36:42,glouppe,11,within
2282,scikit-learn/scikit-learn#2375,2013-09-11 12:55:20,glouppe,14,within
2225,scikit-learn/scikit-learn#2277,2013-07-27 14:05:24,glouppe,3,within
2225,scikit-learn/scikit-learn#2570,2014-01-15 06:58:13,glouppe,5,within
2190,scikit-learn/scikit-learn#2230,2013-07-26 08:16:31,amueller,17,within
2185,scikit-learn/scikit-learn#3376,2014-07-14 19:44:09,GaelVaroquaux,17,within
2136,scikit-learn/scikit-learn#2646,2013-12-10 11:57:36,jaquesgrobler,5,within
2130,scikit-learn/scikit-learn#2691,2014-07-18 16:09:10,amueller,4,within
2126,scikit-learn/scikit-learn#1190,2013-07-04 11:34:47,mblondel,1,within
2124,scikit-learn/scikit-learn#2272,2013-07-27 14:13:46,amueller,16,within
2028,scikit-learn/scikit-learn#2226,2013-07-26 09:12:25,amueller,4,within
1995,scikit-learn/scikit-learn#2279,2013-07-27 15:55:25,arjoly,20,within
1995,scikit-learn/scikit-learn#2279,2013-07-28 08:25:17,amueller,21,within
1967,scikit-learn/scikit-learn#1649,2013-05-18 15:32:09,amueller,18,within
1967,scikit-learn/scikit-learn#3523,2014-11-28 12:33:38,cbrnr,29,within
1965,scikit-learn/scikit-learn#2016,2013-06-02 11:15:54,pprett,3,within
1946,scikit-learn/scikit-learn#1769,2013-05-07 14:54:19,amueller,2,within
1946,scikit-learn/scikit-learn#1769,2013-05-07 20:20:26,amueller,16,within
1931,scikit-learn/scikit-learn#1758,2013-05-05 12:22:11,amueller,0,within
1894,scikit-learn/scikit-learn#1929,2013-05-04 10:49:53,amueller,13,within
1869,scikit-learn/scikit-learn#1924,2013-05-05 21:33:25,jaquesgrobler,11,within
1838,scikit-learn/scikit-learn#1826,2013-04-04 19:53:03,amueller,5,within
1826,scikit-learn/scikit-learn#1757,2014-01-07 16:29:17,amueller,2,within
1793,scikit-learn/scikit-learn#1678,2013-03-31 16:05:53,amueller,7,within
1793,scikit-learn/scikit-learn#1678,2015-03-06 14:03:29,dwiel,8,within
1793,scikit-learn/scikit-learn#2293,2015-03-06 14:03:29,dwiel,8,within
1762,scikit-learn/scikit-learn#2282,2013-07-28 07:47:00,glouppe,12,within
1757,scikit-learn/scikit-learn#3255,2014-07-14 14:42:31,kastnerkyle,10,within
1734,scikit-learn/scikit-learn#1715,2013-03-04 23:27:48,erg,1,within
1723,scikit-learn/scikit-learn#1727,2013-03-02 13:06:22,amueller,2,within
1709,scikit-learn/scikit-learn#2271,2013-07-27 13:21:27,amueller,12,within
1690,scikit-learn/scikit-learn#1758,2013-03-17 10:17:41,larsmans,8,within
1625,scikit-learn/scikit-learn#1627,2013-07-25 08:31:12,amueller,3,within
1625,scikit-learn/scikit-learn#1627,2016-03-18 14:41:46,chuan92,6,within
1621,scikit-learn/scikit-learn#1638,2013-01-29 22:36:12,amueller,2,within
1617,scikit-learn/scikit-learn#1682,2013-02-16 19:38:12,GaelVaroquaux,6,within
1565,joblib/joblib#75,2014-01-13 08:07:05,ogrisel,19,cross
1565,joblib/joblib#105,2014-01-13 08:07:05,ogrisel,19,cross
1489,scikit-learn/scikit-learn#1411,2012-12-24 16:00:45,amueller,0,within
1489,scikit-learn/scikit-learn#1190,2012-12-24 22:14:17,amueller,1,within
1489,scikit-learn/scikit-learn#1190,2013-01-17 18:04:44,mblondel,11,within
1489,scikit-learn/scikit-learn#1190,2013-01-18 08:56:35,mblondel,23,within
1489,scikit-learn/scikit-learn#1600,2013-01-20 18:57:21,GaelVaroquaux,28,within
1476,scikit-learn/scikit-learn#1411,2012-12-15 13:15:28,amueller,5,within
1476,scikit-learn/scikit-learn#1587,2013-01-16 20:18:47,amueller,26,within
1476,scikit-learn/scikit-learn#1587,2013-01-16 21:54:27,GaelVaroquaux,27,within
1466,scikit-learn/scikit-learn#1458,2012-12-12 08:01:53,glouppe,0,within
1466,scikit-learn/scikit-learn#1823,2013-04-02 12:57:44,glouppe,1,within
1455,scikit-learn/scikit-learn#1406,2012-12-09 15:17:24,amueller,1,within
1439,scikit-learn/scikit-learn#1440,2012-12-03 10:55:13,amueller,5,within
1439,scikit-learn/scikit-learn#1440,2012-12-03 10:58:18,pprett,6,within
1439,scikit-learn/scikit-learn#1411,2012-12-03 20:48:26,amueller,16,within
1431,scikit-learn/scikit-learn#1165,2012-12-02 02:30:11,weilinear,1,within
1431,scikit-learn/scikit-learn#1436,2012-12-02 20:14:35,amueller,7,within
1431,scikit-learn/scikit-learn#1436,2012-12-02 20:21:37,briancheung,8,within
1431,scikit-learn/scikit-learn#1441,2012-12-04 04:44:17,weilinear,13,within
1431,scikit-learn/scikit-learn#1441,2012-12-04 21:16:06,amueller,14,within
1423,scikit-learn/scikit-learn#2097,2014-05-12 12:41:12,jnothman,8,within
1420,scikit-learn/scikit-learn#1421,2012-11-28 09:09:17,weilinear,9,within
1417,scikit-learn/scikit-learn#1416,2012-11-26 22:58:40,amueller,0,within
1414,joblib/joblib#66,2014-01-28 13:55:15,ogrisel,8,cross
1411,scikit-learn/scikit-learn#2344,2012-12-04 08:31:40,pprett,19,within
1411,scikit-learn/scikit-learn#1464,2012-12-15 13:17:53,amueller,25,within
1411,scikit-learn/scikit-learn#1491,2012-12-26 16:21:51,amueller,28,within
1411,scikit-learn/scikit-learn#1491,2013-01-03 12:58:04,amueller,31,within
1407,scikit-learn/scikit-learn#636,2012-12-01 08:49:35,ogrisel,4,within
1407,scikit-learn/scikit-learn#636,2012-12-01 17:38:55,erg,6,within
1406,numpy/numpy#2770,2012-11-26 16:10:37,GaelVaroquaux,17,cross
1406,numpy/numpy#2694,2012-11-28 21:59:22,seberg,18,cross
1406,scikit-learn/scikit-learn#1458,2012-12-12 07:54:21,glouppe,19,within
1398,scikit-learn/scikit-learn#1524,2013-01-06 15:32:53,amueller,10,within
1349,scikit-learn/scikit-learn#1099,2012-11-09 19:55:05,erg,5,within
1349,scikit-learn/scikit-learn#1318,2012-12-06 08:33:37,amueller,14,within
1349,scikit-learn/scikit-learn#1318,2012-12-10 17:14:22,vene,15,within
1303,scikit-learn/scikit-learn#1229,2012-11-02 15:46:29,mblondel,3,within
1260,scikit-learn/scikit-learn#1318,2012-12-26 16:47:55,amueller,12,within
1255,scikit-learn/scikit-learn#1274,2012-10-24 22:33:37,amueller,8,within
1254,scikit-learn/scikit-learn#1263,2012-10-22 12:54:59,glouppe,6,within
1254,scikit-learn/scikit-learn#1263,2012-10-23 11:43:19,glouppe,7,within
1239,scikit-learn/scikit-learn#1147,2012-10-16 12:29:36,weilinear,8,within
1239,scikit-learn/scikit-learn#1244,2012-10-18 15:24:12,amueller,9,within
1225,scikit-learn/scikit-learn#1510,2013-01-18 16:55:23,larsmans,12,within
1222,scikit-learn/scikit-learn#1308,2012-11-02 16:17:07,amueller,1,within
1160,scikit-learn/scikit-learn#1315,2012-11-07 15:25:37,GaelVaroquaux,9,within
1158,scikit-learn/scikit-learn#871,2012-10-17 11:55:29,jaquesgrobler,3,within
1158,scikit-learn/scikit-learn#1231,2012-10-17 11:55:29,jaquesgrobler,3,within
1158,scikit-learn/scikit-learn#1231,2012-10-27 21:41:20,GaelVaroquaux,6,within
1142,joblib/joblib#44,2013-09-08 18:41:16,ogrisel,11,cross
1139,scikit-learn/scikit-learn#1214,2012-10-17 08:00:33,amueller,28,within
1137,scikit-learn/scikit-learn#1443,2012-12-03 22:03:47,amueller,28,within
1137,scikit-learn/scikit-learn#1443,2012-12-03 22:11:47,amueller,30,within
1137,scikit-learn/scikit-learn#1443,2012-12-21 09:35:47,amueller,31,within
1121,scikit-learn/scikit-learn#1221,2012-10-17 09:20:04,amueller,3,within
1119,scikit-learn/scikit-learn#1114,2012-09-06 09:00:58,pprett,0,within
1112,scikit-learn/scikit-learn#919,2012-09-05 19:23:45,amueller,4,within
1112,scikit-learn/scikit-learn#919,2012-10-12 12:25:02,amueller,5,within
1104,scikit-learn/scikit-learn#1054,2012-09-02 15:55:27,amueller,0,within
1085,scikit-learn/scikit-learn#1036,2012-08-30 17:51:39,pprett,1,within
1085,scikit-learn/scikit-learn#1088,2012-09-06 06:31:01,pprett,3,within
1085,scikit-learn/scikit-learn#2308,2013-07-28 17:21:25,pprett,10,within
1076,scikit-learn/scikit-learn#918,2012-08-27 12:15:20,amueller,0,within
1027,scikit-learn/scikit-learn#1305,2012-11-10 16:03:49,amueller,22,within
998,joblib/joblib#44,2012-09-03 14:57:45,ogrisel,5,cross
994,scikit-learn/scikit-learn#1,2012-08-02 19:16:14,erg,3,within
994,scikit-learn/scikit-learn#1040,2012-08-18 18:31:29,amueller,18,within
994,scikit-learn/scikit-learn#1040,2012-08-20 15:38:05,mrjbq7,19,within
994,scikit-learn/scikit-learn#1040,2012-08-20 20:10:22,agramfort,20,within
994,scikit-learn/scikit-learn#989,2012-08-20 20:43:24,amueller,31,within
965,scikit-learn/scikit-learn#2277,2013-07-27 14:10:15,glouppe,7,within
960,scikit-learn/scikit-learn#962,2012-09-05 20:10:07,amueller,4,within
918,scikit-learn/scikit-learn#803,2012-06-27 20:36:58,amueller,4,within
918,scikit-learn/scikit-learn#920,2012-06-27 21:03:31,amueller,5,within
918,scikit-learn/scikit-learn#920,2012-08-13 21:21:49,amueller,7,within
918,scikit-learn/scikit-learn#803,2012-08-26 18:04:01,amueller,9,within
918,scikit-learn/scikit-learn#1076,2012-09-03 09:06:02,amueller,10,within
884,scikit-learn/scikit-learn#776,2012-06-03 17:31:35,amueller,0,within
884,scikit-learn/scikit-learn#1147,2012-10-11 20:04:41,amueller,1,within
871,scikit-learn/scikit-learn#1231,2012-10-27 21:41:48,GaelVaroquaux,47,within
870,scikit-learn/scikit-learn#1231,2012-11-03 14:10:17,amueller,6,within
792,scikit-learn/scikit-learn#1,2012-04-24 22:39:59,erg,0,within
792,scikit-learn/scikit-learn#1601,2013-03-28 00:31:09,larsmans,4,within
636,xianyi/OpenBLAS#294,2013-09-04 18:13:40,ogrisel,28,cross
636,scikit-learn/scikit-learn#42,2013-09-05 03:28:06,robertlayton,29,within
636,scikit-learn/scikit-learn#36,2013-09-05 10:46:17,ogrisel,32,within
636,numpy/numpy#4007,2014-06-17 09:25:39,ogrisel,44,cross
636,joblib/joblib#232,2015-08-26 17:27:30,ogrisel,59,cross
604,scikit-learn/scikit-learn#2251,2013-07-26 15:17:45,amueller,18,within
604,scikit-learn/scikit-learn#2251,2015-10-22 06:11:00,naught101,19,within
584,scikit-learn/scikit-learn#1117,2012-09-18 11:51:22,amueller,10,within
393,scikit-learn/scikit-learn#1567,2013-01-17 16:43:13,GaelVaroquaux,17,within
