number,issue_rel,rel_time,rel_author,rel_comment,type
519,ipython/ipython#516,2011-06-13 22:59:01,mspacek,0,within
519,ipython/ipython#521,2011-06-14 00:02:00,minrk,1,within
519,ipython/ipython#516,2011-06-14 00:02:00,minrk,1,within
514,ipython/ipython#989,2011-11-10 19:36:47,minrk,14,within
508,ipython/ipython#509,2011-06-08 22:44:40,minrk,1,within
500,ipython/ipython#499,2011-06-02 23:15:38,mspacek,0,within
499,ipython/ipython#500,2011-06-02 23:16:25,mspacek,2,within
499,ipython/ipython#501,2011-06-03 01:00:45,minrk,6,within
499,ipython/ipython#499,2011-06-03 01:58:13,minrk,8,within
497,ipython/ipython#498,2011-06-02 10:45:35,takluyver,1,within
497,ipython/ipython#443,2011-06-02 11:36:15,takluyver,3,within
497,ipython/ipython#497,2011-06-02 11:36:15,takluyver,3,within
482,ipython/ipython#59,2011-05-29 21:30:02,takluyver,0,within
481,ipython/ipython#815,2011-10-09 18:49:49,cboos,37,within
481,ipython/ipython#815,2011-10-28 22:25:53,fperez,38,within
481,ipython/ipython#1184,2013-05-17 16:10:13,oliford,59,within
481,matplotlib/matplotlib#1530,2013-05-17 16:28:50,oliford,60,cross
481,matplotlib/matplotlib#1530,2013-06-11 14:45:42,danielballan,62,cross
481,matplotlib/matplotlib#1530,2013-07-17 22:48:57,ivanov,64,cross
466,ipython/ipython#471,2011-05-24 18:48:06,takluyver,5,within
458,ipython/ipython#479,2011-06-01 00:35:08,mspacek,1,within
450,ipython/ipython#413,2011-05-17 21:52:19,minrk,0,within
447,ipython/ipython#449,2011-05-17 20:08:45,takluyver,2,within
440,ipython/ipython#542,2011-06-28 04:08:50,minrk,16,within
439,ipython/ipython#439,2011-05-17 01:04:32,ellisonbg,3,within
426,ipython/ipython#460,2011-05-20 23:34:16,takluyver,1,within
426,ipython/ipython#492,2011-06-02 13:59:02,takluyver,2,within
416,ipython/ipython#25,2011-05-05 09:43:33,takluyver,1,within
405,ipython/ipython#405,2011-05-02 15:59:20,ellisonbg,5,within
401,ipython/ipython#413,2011-05-06 00:50:07,minrk,3,within
395,ipython/ipython#397,2011-04-23 00:53:49,minrk,7,within
391,ipython/ipython#389,2011-04-17 22:40:42,minrk,1,within
387,ipython/ipython#384,2011-04-15 23:05:36,minrk,3,within
386,ipython/ipython#374,2011-04-15 01:28:12,minrk,4,within
375,ipython/ipython#378,2011-04-13 20:09:51,minrk,3,within
375,ipython/ipython#385,2011-04-14 21:44:09,minrk,12,within
369,ipython/ipython#536,2011-06-23 08:03:43,minrk,5,within
365,zeromq/pyzmq#95,2011-04-11 23:30:18,minrk,0,cross
365,ipython/ipython#374,2011-04-19 23:09:36,minrk,5,within
351,ipython/ipython#351,2011-04-11 04:26:59,ellisonbg,2,within
351,ipython/ipython#351,2011-04-11 10:52:14,ddale,3,within
351,ipython/ipython#351,2011-04-11 16:55:16,ellisonbg,4,within
351,ipython/ipython#536,2011-06-23 05:28:34,minrk,6,within
350,ipython/ipython#350,2011-04-11 06:21:35,ellisonbg,3,within
350,ipython/ipython#350,2011-04-11 16:50:46,ellisonbg,5,within
350,ipython/ipython#350,2011-04-11 19:33:17,ellisonbg,7,within
337,ipython/ipython#339,2011-04-08 23:23:08,minrk,5,within
328,ipython/ipython#329,2011-04-01 09:43:27,takluyver,1,within
326,ipython/ipython#326,2011-03-31 16:19:48,ellisonbg,2,within
326,ipython/ipython#326,2011-04-11 19:32:11,ellisonbg,6,within
318,ipython/ipython#319,2011-03-27 17:02:49,takluyver,5,within
308,ipython/ipython#312,2011-03-25 16:30:36,rkern,3,within
308,ipython/ipython#312,2011-03-25 16:36:35,fperez,4,within
307,ipython/ipython#347,2011-04-09 18:51:06,takluyver,8,within
297,ipython/ipython#459,2011-05-26 13:13:15,takluyver,17,within
290,ipython/ipython#294,2011-03-23 01:42:17,takluyver,3,within
284,ipython/ipython#282,2011-03-03 19:13:36,rkern,1,within
252,ipython/ipython#88,2011-03-22 18:57:08,minrk,12,within
236,ipython/ipython#261,2011-02-05 23:27:49,takluyver,2,within
211,ipython/ipython#880,2011-10-20 17:53:58,minrk,2,within
211,ipython/ipython#880,2011-10-20 18:10:58,takluyver,3,within
211,ipython/ipython#880,2011-10-20 18:24:21,minrk,4,within
211,ipython/ipython#1703,2012-05-06 11:12:41,takluyver,8,within
202,ipython/ipython#39,2011-03-25 06:04:45,minrk,1,within
196,ipython/ipython#252,2011-03-22 02:42:37,takluyver,4,within
181,ipython/ipython#297,2011-10-19 23:38:40,minrk,8,within
181,ipython/ipython#297,2011-10-20 19:04:41,jstenar,9,within
181,ipython/ipython#912,2011-10-20 19:34:09,jstenar,11,within
181,ipython/ipython#181,2011-10-20 23:32:24,pmfeldman,15,within
181,ipython/ipython#914,2011-10-20 23:53:35,takluyver,17,within
181,ipython/ipython#181,2011-10-23 20:16:32,pmfeldman,18,within
181,ipython/ipython#914,2011-10-23 20:16:32,pmfeldman,18,within
141,ipython/ipython#419,2011-05-11 22:54:59,takluyver,22,within
137,ipython/ipython#77,2011-03-23 08:16:50,minrk,2,within
88,ipython/ipython#58,2011-03-23 19:37:33,takluyver,3,within
88,ipython/ipython#58,2011-04-13 00:58:46,rspeer,4,within
88,ipython/ipython#58,2011-04-13 10:02:43,takluyver,5,within
88,ipython/ipython#58,2011-04-22 23:28:46,minrk,8,within
88,ipython/ipython#58,2011-04-23 07:14:36,rspeer,9,within
77,ipython/ipython#137,2011-03-23 08:18:07,minrk,3,within
62,ipython/ipython#1,2010-05-10 09:35:45,ipython,0,within
62,ipython/ipython#136,2011-03-23 17:03:41,takluyver,4,within
55,ipython/ipython#282,2011-03-23 02:54:28,takluyver,2,within
29,ipython/ipython#86,2011-03-23 06:59:35,minrk,7,within
29,ipython/ipython#131,2011-04-09 20:31:32,dwf,14,within
29,ipython/ipython#131,2011-04-09 20:36:26,fperez,15,within
29,ipython/ipython#384,2011-04-15 09:36:55,takluyver,16,within
29,ipython/ipython#131,2011-04-15 16:18:17,fperez,17,within
29,ipython/ipython#384,2011-04-15 16:18:17,fperez,17,within
26,ipython/ipython#340,2011-04-18 21:39:51,minrk,3,within
25,ipython/ipython#290677,2010-09-30 01:14:13,fperez,18,within
23,ipython/ipython#1,2010-12-08 20:24:15,fperez,1,within
