number,within_refs,cross_refs,commit_refs
4759,['/ipython/ipython/issues/4789'],[],"['/ipython/ipython/commit/2dce7a8ac50fc065a53a22d707701cfd59cafa9f', '/mattvonrocketstein/ipython/commit/9d77c3dfdd5ab2d4b6ea5d766787c8192d08f5fa']"
4742,[],[],[]
4729,[],[],[]
4704,['/ipython/ipython/issues/4934'],[],"['/minrk/ipython/commit/7c822763c30bff849af9459f5e5ff939d36bbf20', '/ipython/ipython/commit/e38612a009d5774aa648139f51f344ab99b1cb7b', '/pankajp/ipython/commit/d684c7f884155b88202b88e95287e982b378a52f', '/mattvonrocketstein/ipython/commit/1c509ead121b5f00d8ce7bee7592cf498f20b982']"
4687,[],[],[]
4660,[],[],[]
4618,['/ipython/ipython/issues/4726'],[],[]
4602,['/ipython/ipython/issues/4609'],[],"['/takluyver/ipython/commit/131a4abb900424a85c55d4ff1b2821d7adf3b4e0', '/mattvonrocketstein/ipython/commit/6e89d52855d52dd0ef9e0cfafbf43207cfd049b1']"
4598,['/ipython/ipython/issues/4599'],[],"['/minrk/ipython/commit/e6f14d5a44999b73223194616b9815a11f19557b', '/mattvonrocketstein/ipython/commit/d356179a8b2742f461c108e7fea9e93138deaf16']"
4584,[],[],[]
4583,['/ipython/ipython/issues/4932'],[],"['/minrk/ipython/commit/f1061ccf85e8376a3454f42e5590ea4e852563ad', '/mattvonrocketstein/ipython/commit/41f3abf7f082002bbabbcbb0e331c4a83ffe4410']"
4578,"['/ipython/ipython/issues/4579', '/ipython/ipython/issues/4581']",[],"['/takluyver/ipython/commit/d18be2439130782d6b147fb253fe975918a8d29a', '/mattvonrocketstein/ipython/commit/315dd51d9e81c7e1478f5bda4af83623d3c6c07b']"
4574,['/ipython/ipython/issues/4575'],[],[]
4525,"['/ipython/ipython/issues/5388', '/ipython/ipython/issues/6058', '/ipython/ipython/issues/9228']",['/JuliaLang/julia/issues/6225'],"['/shashi/ipython/commit/4df99f007b6aef8aa7897b71430e751c91682249', '/shashi/ipython/commit/8dae6b94701412225b91c97e79404cc951df7d87', '/shashi/ipython/commit/2406b1fd3f3f4b3427f4aa048e21ff70f9f90ddf', '/shashi/ipython/commit/028ad0e79792d664b7bd59bfacff583ca7bcfb37', '/shashi/ipython/commit/5ed16ec8971328bfb9accdc2b8e35e2077691492', '/Zaharid/ipython/commit/a569e572993dd3ec53a5aab76868b9d0c8c96e09', '/mattvonrocketstein/ipython/commit/41875e2944a4e957e21983d62b3838b2e53c1041', '/minrk/ipython/commit/d92d45f4ebdc3a6ba73ce10c62498ac9e9327f99']"
4493,['/ipython/ipython/issues/4497'],[],"['/minrk/ipython/commit/f2052253c5131a083df65a23005822eb51359182', '/minrk/ipython/commit/6255ce29859cc0a6981ac025794c80f888e75a4c', '/mattvonrocketstein/ipython/commit/a4d127a4187b3491f472fafaba8d1fc52beaf6d2', '/mattvonrocketstein/ipython/commit/fcf7eaeedb2745307668ff6d9d2a3b9990b3a208']"
4402,['/ipython/ipython/issues/4447'],[],[]
4397,[],[],[]
4392,[],[],[]
4361,['/ipython/ipython/issues/4372'],[],"['/takluyver/ipython/commit/bdcd3f6146232f2bdb11428b15e5931b15bef1d5', '/takluyver/ipython/commit/3d1aa1675a8983185a2b1bc644ef73dd8fae052a', '/mattvonrocketstein/ipython/commit/ff8b9b089ff75a809a0a47763a06ca983026c8b0', '/mattvonrocketstein/ipython/commit/a1f38017f891e85da675ae61fd22f5fea1f4593e']"
4334,['/ipython/ipython/issues/4336'],[],"['/minrk/ipython/commit/88c88752f8b99ea091d36effa30288c8f068d550', '/ipython/ipython/commit/2a627764955a9c71a18036e7e13053a10fd7e0fb', '/mattvonrocketstein/ipython/commit/2ec9a5f098440a2b09c81f6f61052860428de1da']"
4296,"['/ipython/ipython/issues/4332', '/ipython/ipython/issues/4338']",['/enthought/distarray/issues/51'],"['/minrk/ipython/commit/57aefd02b7129972ad480e375d0e43fc56a96444', '/mattvonrocketstein/ipython/commit/6f4b4bda2c6e169712505c16c64f7ab05ff357de']"
4252,[],[],[]
4251,"['/ipython/ipython/issues/3503', '/ipython/ipython/issues/4090', '/ipython/ipython/issues/4283', '/ipython/ipython/issues/4284', '/ipython/ipython/issues/4323', '/ipython/ipython/issues/5025']",[],[]
4245,['/ipython/ipython/issues/4466'],[],"['/minrk/ipython/commit/325e76d80861d5cec65b08396c39c6316cde0912', '/mattvonrocketstein/ipython/commit/5d24b7f56f7bb96276022100dc3242934c403345']"
4243,['/ipython/ipython/issues/4259'],[],"['/ipython/ipython/commit/71dcfc15b1c90c7db4870368f57b7898fc424822', '/mattvonrocketstein/ipython/commit/fb4ffbad0f7922f4a589b010e1453a6a25aa0d7f']"
4235,[],[],[]
4234,"['/ipython/ipython/issues/4251', '/ipython/ipython/issues/3503', '/ipython/ipython/issues/4647']",[],[]
4223,['/ipython/ipython/issues/4224'],[],"['/minrk/ipython/commit/b0efb86248a51d66b6dcbff8a55a6d9b2b8fc170', '/mattvonrocketstein/ipython/commit/bca7425cda64ed6c02951133796ca947ad6da862']"
4200,['/ipython/ipython/issues/4201'],[],"['/minrk/ipython/commit/beb8192e1e33dd0ae4b1b765718df2d5b6c0b483', '/ipython/ipython/commit/527c99f92130a8df80d152d92a3082aaa3ee3dfd', '/mattvonrocketstein/ipython/commit/3530ec5c4bb248b441ae2527a152ae62cfff03bd']"
4194,[],[],[]
4156,['/ipython/ipython/issues/4158'],[],"['/minrk/ipython/commit/20bada8f2fa3fdd387f799479eacb716c6a45d84', '/ipython/ipython/commit/dace1c9e5e1727977e44b4d2f287fc791bc78fd3', '/mattvonrocketstein/ipython/commit/908cdb7bcba3a0b0bc12e2666a351df9491880b2']"
4127,"['/ipython/ipython/issues/2976', '/ipython/ipython/issues/5022', '/ipython/ipython/issues/5044']",[],"['/takluyver/ipython/commit/0dab031d17ca403276ecf8e5cbb1a1ed12bd445f', '/takluyver/ipython/commit/3ec67fcd1674777953cd0d9dacf8b12cad563db1', '/mattvonrocketstein/ipython/commit/72c82352f682d087e66d1031b92395d43c28a4b0']"
4122,"['/ipython/ipython/issues/4181', '/ipython/ipython/issues/4202', '/ipython/ipython/issues/4205', '/ipython/ipython/issues/3819', '/ipython/ipython/issues/6599']",[],"['/ipython/ipython/commit/cf1996ac162de410493f3c974f77ca9f8d86c671', '/minrk/ipython/commit/2ce2ce489f4295ccae4ee798b96e0c0f75015f06', '/ipython/ipython/commit/5fe35e64b2fe5f23e6f4d4d255ba00dba15febf5', '/mattvonrocketstein/ipython/commit/9129cdc889522697b873f299237cbfe9696a1802']"
4116,[],[],[]
4103,['/ipython/ipython/issues/4106'],[],"['/minrk/ipython/commit/3670ae7e73c0f5382dc4f91e963d1dea3a49f5fd', '/ipython/ipython/commit/3d2f9d3e35fda5e0e00937d53ae885ebca876153', '/mattvonrocketstein/ipython/commit/a4bd80218ff3da7f8a077bea98b883681e8f24c7']"
4100,['/ipython/ipython/issues/4101'],[],"['/minrk/ipython/commit/8be7b867be44418cb3abab06c0d1d0d0cf42392f', '/ipython/ipython/commit/271b4dbdb643fa0fc9a748fb94600871ff230139', '/mattvonrocketstein/ipython/commit/8f15f4fb536f554c5b0bf1acb284882d1d32604c']"
4078,['/ipython/ipython/issues/4137'],[],"['/ipython/ipython/commit/151b4ff3b1ec836484c4e84849aab4f41e785a84', '/ipython/ipython/commit/d88f5f3a9463617f34ef1b3138aa4cb751bacc9d', '/mattvonrocketstein/ipython/commit/b23fd124595d1c02de7e44749f445d2210680d83']"
4059,['/ipython/ipython/issues/4060'],[],"['/minrk/ipython/commit/250c2bd94d63322e583e0dbfbf41b14f129d320d', '/ipython/ipython/commit/3521c932db18e87665d56dc0d25a6b18182e4eac', '/mattvonrocketstein/ipython/commit/38d0d77d28728fffca61a5434c88b3dc96a2ba9e']"
4024,['/ipython/ipython/issues/4174'],[],"['/minrk/ipython/commit/c138b06ba5d9c9cbc8ce9035d2ae573dc64f0497', '/ipython/ipython/commit/fd6d484f62f14aa5efaa1251aa642090a6532906', '/mattvonrocketstein/ipython/commit/315085233ea3a54134e616d24132e34abe818b2e']"
4006,['/ipython/ipython/issues/5018'],[],"['/takluyver/ipython/commit/12294978b580a2343ddc6c995528e1cb7a3f2d21', '/mattvonrocketstein/ipython/commit/f439febd12ad6473e439d8b1931048f668a3a767']"
4005,['/ipython/ipython/issues/4016'],[],"['/ipython/ipython/commit/70d6bef5b5cb8311ecd04d0a1263852dfc62fd86', '/ipython/ipython/commit/dda6330aa83a200e8963aa4336c0c59128215812', '/mattvonrocketstein/ipython/commit/14fe64c0afe0f6c9cb3a5d7ec56c74d442e3f68e']"
4001,['/ipython/ipython/issues/3966'],[],[]
3968,"['/ipython/ipython/issues/3973', '/ipython/ipython/issues/3975', '/ipython/ipython/issues/3887']",[],"['/minrk/ipython/commit/cd02a4ecfdaaa474dd9c722a79e13c0295c9745e', '/minrk/ipython/commit/db6c41b18db7a9a978f26a94b12f86d577df432c', '/ipython/ipython/commit/f9046c890bdde66657f6074928044925d21ea7c8', '/mattvonrocketstein/ipython/commit/0a3f203b3143899c4cbce0090ba6d86df98579af']"
3959,['/ipython/ipython/issues/4112'],[],[]
3954,[],[],"['/ipython/ipython/commit/b8cf4d15256b2a6e4f1d6d9141fc7a3729dd7f9d', '/mattvonrocketstein/ipython/commit/67456cfbb3ddb1fd9ea124c30fc080615da6ee03']"
3944,['/ipython/ipython/issues/3961'],[],[]
3930,[],[],[]
3903,"['/ipython/ipython/issues/3943', '/ipython/ipython/issues/4023', '/ipython/ipython/issues/4036']",[],[]
3881,"['/ipython/ipython/issues/3882', '/ipython/ipython/issues/3912']",[],"['/ivanov/ipython/commit/2416e0ee9b6e96841bf301abb12b263f435428e3', '/mattvonrocketstein/ipython/commit/0704dd417d14338802b95a6b2b2dc4d4e9a54d0e']"
3858,[],[],[]
3837,"['/ipython/ipython/issues/3838', '/ipython/ipython/issues/3840']",[],['/Carreau/ipython/commit/91d6674d3bf521eb1877f76f4a022c53311390c0']
3791,['/ipython/ipython/issues/3922'],[],[]
3786,['/ipython/ipython/issues/3787'],[],"['/minrk/ipython/commit/695206ebe81307f8cd30cea9a36e864604d83f30', '/mattvonrocketstein/ipython/commit/b060f60df639637be31e8d416b8b5cd7e0dc566f']"
3785,['/ipython/ipython/issues/3789'],[],"['/minrk/ipython/commit/32356f53636889e48b872576eb9165273b5b8323', '/mattvonrocketstein/ipython/commit/411bc5f2a2fba9efa1120190caff21e476c84bdb']"
3774,"['/ipython/ipython/issues/3899', '/ipython/ipython/issues/3913', '/ipython/ipython/issues/5350']",[],[]
3719,"['/ipython/ipython/issues/3737', '/ipython/ipython/issues/4085']",[],"['/jstenar/ipython/commit/1cae5c56797e3b3ea088236f3c167210c05d429c', '/mattvonrocketstein/ipython/commit/c554abd803f2120151077ddf9034396f2764580f']"
3668,['/ipython/ipython/issues/3669'],[],"['/minrk/ipython/commit/17a570995bd9e5fc4d5a3590f1cf1f45b259d0f5', '/mattvonrocketstein/ipython/commit/91cef4ca68b0b1292d28ecac2d8f6faf5de05a81']"
3661,[],[],[]
3659,"['/ipython/ipython/issues/3657', '/ipython/ipython/issues/7441', '/ipython/ipython/issues/7522']",[],[]
3658,[],[],[]
3657,"['/ipython/ipython/issues/5482', '/ipython/ipython/issues/7522']",[],[]
3653,"['/ipython/ipython/issues/4290', '/ipython/ipython/issues/4292']",[],"['/Carreau/ipython/commit/7fa27b34e0904f46da6a6adfcee38d696c9d0b8f', '/mattvonrocketstein/ipython/commit/997f5d7e5c6c403ffb6915b61ce0a3d95cd2ea1e']"
3636,['/ipython/ipython/issues/3911'],[],"['/minrk/ipython/commit/2e7a63140708a7ab3750899f6c860d386a20cbb1', '/mattvonrocketstein/ipython/commit/aef19d369a20e92805fe6b300e6293ca5a12cdb7']"
3625,"['/ipython/ipython/issues/3626', '/ipython/ipython/issues/4643']",[],"['/ipython/ipython/commit/35cab9ff8d0ec4f995bbffadd0165fdcadb4f274', '/mattvonrocketstein/ipython/commit/ebfab787080c49e50b0848d13a8a82603473bc95']"
3604,['/ipython/ipython/issues/3606'],[],"['/minrk/ipython/commit/094340ac7c58890e00ae72b5dbdfdef6abcb0c2b', '/mattvonrocketstein/ipython/commit/e51659e96ed2d6132dd1c89b4710300b9495d5d2']"
3589,[],['/jupyter/nbconvert/issues/78'],[]
3549,"['/ipython/ipython/issues/3552', '/ipython/ipython/issues/4193', '/ipython/ipython/issues/5120', '/ipython/ipython/issues/5364', '/ipython/ipython/issues/5446']",[],"['/minrk/ipython/commit/b2821ef59fbb939d6df971f63fd5a86929dc26e0', '/jdfreder/ipython/commit/208a496c67099049bdfdd7d8004c63f07e21ba03', '/ipython/ipython/commit/6618eb52c3ab3b643f86fd5a22aae21187abe490', '/jdfreder/ipython/commit/e80633da2976ae3fdb4caab8cce8ea27da5f5412', '/mattvonrocketstein/ipython/commit/ab14393e12f46c8cf0ff0ef0994973f6f1fc475e', '/mattvonrocketstein/ipython/commit/25e98f3dc87f91ed9d44859b8a6ff111ab431098']"
3544,['/ipython/ipython/issues/3572'],[],"['/takluyver/ipython/commit/291fade6015c3005f0c5b8cfd70b322e6f42a2b8', '/mattvonrocketstein/ipython/commit/0cb1a181980fc0d9f137a460c27d428118470a2a']"
3519,[],[],[]
3502,['/ipython/ipython/issues/3504'],[],"['/minrk/ipython/commit/f14e0fb48a811ed62504e409fb57e24d7cae6187', '/mattvonrocketstein/ipython/commit/65efa08def8e3312dac2084f5c70ecb5400b5b64']"
3494,['/ipython/ipython/issues/3624'],[],"['/minrk/ipython/commit/c60a91d403c916fa1570901479fcafd7d1e37359', '/mattvonrocketstein/ipython/commit/d4ab826c13e415f9a97d1cc1d3ed4c65617ef54e']"
3479,['/ipython/ipython/issues/3498'],[],[]
3474,['/ipython/ipython/issues/3491'],[],"['/takluyver/ipython/commit/19f5a2350c2d0b793d3144e6d0f1ab825d5a9552', '/mattvonrocketstein/ipython/commit/c3ee350354f8b6c68997d15658c2ba555b443633']"
3462,[],[],"['/ipython/ipython/commit/22236baa0744caf8cd888d499391fbaaffdc1110', '/mattvonrocketstein/ipython/commit/43851048dc0f615f7c28eb8e4710705959db4038']"
3441,"['/ipython/ipython/issues/3605', '/ipython/ipython/issues/3775', '/ipython/ipython/issues/8173']",[],[]
3436,['/ipython/ipython/issues/3568'],[],[]
3424,['/ipython/ipython/issues/3425'],[],"['/minrk/ipython/commit/9dc6da8c230d1db4d10e211aff1e390ceef065e8', '/mattvonrocketstein/ipython/commit/c068fd63f237601a06602436e43a2e719e9b6460']"
3386,['/ipython/ipython/issues/4460'],[],"['/takluyver/ipython/commit/414a88dc56626f0edf9a181df81c48e33c8ab632', '/mattvonrocketstein/ipython/commit/f1faf5025060b271613669023096a304fbe3a693']"
3385,['/ipython/ipython/issues/3387'],[],"['/ipython/ipython/commit/3c4d819dcba1eadb41844e5ddfa5094f7c0ce513', '/mattvonrocketstein/ipython/commit/ee35a6fe6e192630c433c8710c9db58513ee5fc1']"
3376,['/ipython/ipython/issues/3377'],[],"['/minrk/ipython/commit/e995cde3995230f793861847b7112f6b7d0258aa', '/mattvonrocketstein/ipython/commit/fbcc542583832a0762634fc40be4767ec9f05354']"
3375,['/ipython/ipython/issues/3378'],[],"['/minrk/ipython/commit/22cfb98884f0abab51ae7a5f756f2f0ac2b2055b', '/mattvonrocketstein/ipython/commit/8909e92b8d2df1e610715f0da66cdaed34b9cb60']"
3367,[],[],[]
3361,"['/ipython/ipython/issues/3457', '/ipython/ipython/issues/3461', '/ipython/ipython/issues/3501', '/ipython/ipython/issues/3515', '/ipython/ipython/issues/3718', '/ipython/ipython/issues/3728']",[],"['/minrk/ipython/commit/1aa6f511a2ee4722d2686c85013c361851eacc2b', '/mattvonrocketstein/ipython/commit/c77088069794f9d4ff4466beb78a33aea98cafc4']"
3349,[],['/Homebrew/homebrew-python/issues/23'],[]
3346,[],[],[]
3345,[],[],[]
3332,[],[],[]
3326,['/ipython/ipython/issues/3328'],[],"['/minrk/ipython/commit/f6657cb47f2f4d89a5a4b6ad464d9bcfa35e93cd', '/mattvonrocketstein/ipython/commit/e91ba97170d809180618c7dbf081298ed2f95fe5']"
3316,['/ipython/ipython/issues/3338'],[],"['/takluyver/ipython/commit/f39df5bfdf807140391d61a3db52df5a66d5b875', '/mattvonrocketstein/ipython/commit/30694738ff565fb69f920abb9be38d75deff7855']"
3302,[],[],[]
3280,['/ipython/ipython/issues/3301'],[],"['/ipython/ipython/commit/535219452dfd68bda727291a45877c0d3b8475c3', '/janschulz/ipython/commit/655379186d3e7811f150de4ea85b5184d125654e', '/mattvonrocketstein/ipython/commit/28e5fc45690c52bd223ba5dd7236206bda316f20']"
3257,"['/ipython/ipython/issues/3258', '/ipython/ipython/issues/3262']",[],"['/minrk/ipython/commit/1ce9fbc45d33c9f0d5eee8c6876756ea01b073dd', '/ipython/ipython/commit/a18e013f3ee44b5a21efa76631ed68ba2ebf9b37', '/mattvonrocketstein/ipython/commit/d1ea20f0099b8d37811072f56871baabda5652f1']"
3246,['/ipython/ipython/issues/3390'],[],"['/takluyver/ipython/commit/6521c63e50dc922f3afed5f571d0390e4cb1d197', '/takluyver/ipython/commit/5cf98913f4b2cf3041464bcee0af0a5d4621c26e', '/mattvonrocketstein/ipython/commit/99ccd16090a6a9ee5894b696b1ef8752f59aef22', '/mattvonrocketstein/ipython/commit/ffb291165e9a6b9d2d97766e6725a624610614d9']"
3245,['/ipython/ipython/issues/3662'],[],"['/minrk/ipython/commit/acdb8b0b08057ab41351806aef9bd8a9b6491d63', '/mattvonrocketstein/ipython/commit/1e5874813766a2eb3d4848a6d64b85d13a3b0834']"
3241,[],[],[]
3236,['/ipython/ipython/issues/3242'],[],"['/babouaya/ipython/commit/2c89c87ad83ecbbb61e7ebd0d5d28f24ef0626b1', '/mattvonrocketstein/ipython/commit/9c73c80b853ca0c3121788d835ba060e6c1eaf55']"
3227,['/ipython/ipython/issues/3231'],[],[]
3218,['/ipython/ipython/issues/3220'],[],[]
3206,"['/ipython/ipython/issues/3323', '/ipython/ipython/issues/4728']",[],"['/ipython/ipython/commit/e3df40cfb317620a6df9b7209560055191cce70c', '/mattvonrocketstein/ipython/commit/2ebcb7c345e598edfb7de1a9a6ae6300f9e7c98b']"
3198,['/ipython/ipython/issues/3201'],[],"['/ipython/ipython/commit/719c4f8c2dfa6f24b7a9fcce7c81bbaa1ff7e85b', '/mattvonrocketstein/ipython/commit/dee800a5893d051fc5a27e6bf817fcb9d9ae29d0']"
3197,[],[],[]
3195,['/ipython/ipython/issues/6139'],[],[]
3178,"['/ipython/ipython/issues/3182', '/ipython/ipython/issues/3199', '/ipython/ipython/issues/3202', '/ipython/ipython/issues/3203', '/ipython/ipython/issues/3246', '/ipython/ipython/issues/3248']",[],"['/minrk/ipython/commit/4b9d7f5295c87883831ff4fb674f23c3fe3bb9a9', '/ipython/ipython/commit/014d7ca7c6cbad46261c9df86aa5e04cdddf917b', '/mattvonrocketstein/ipython/commit/7b1890a8c5ee7e93e0a99c66bdf833b2dade0914', '/mattvonrocketstein/ipython/commit/ff0f89b2afa576695d0cc88db4d5137ec217b648']"
3176,[],[],[]
3124,['/ipython/ipython/issues/3560'],[],[]
3111,['/ipython/ipython/issues/6896'],[],[]
3087,['/ipython/ipython/issues/3102'],[],"['/ipython/ipython/commit/b1d999cfc11ac787ed2e49dfc9ea81dcb4628dfb', '/mattvonrocketstein/ipython/commit/8aee3079c13c9a75f0927a052acdc6c1035ac8db']"
3084,"['/ipython/ipython/issues/3097', '/ipython/ipython/issues/3128']",[],"['/ipython/ipython/commit/04c4279548645ae33d03cac9833883d9ff0397bf', '/ipython/ipython/commit/d31ebe2388143c5d652d15c5916ce0d99f39c563', '/mattvonrocketstein/ipython/commit/d1d41d31d8fd852cb0d5de6daaa439b6892f8a66']"
3053,"['/ipython/ipython/issues/3531', '/ipython/ipython/issues/3601']",[],"['/minrk/ipython/commit/8c83c3b958b3c9f65d9446f69b2704a0b263b07b', '/minrk/ipython/commit/14d77dc1fbf57b1e9c84a71961a96eb6db249551', '/mattvonrocketstein/ipython/commit/df6f6abfb41ff76b88e4d71dc457a06f18ad74ec', '/mattvonrocketstein/ipython/commit/ac47722bd28e938e2a31ee50f8fbcce7c311c69a']"
3044,[],[],[]
3043,['/ipython/ipython/issues/4514'],[],"['/minrk/ipython/commit/015e707711746aee435ca9c4dd94dad5efd2951e', '/mattvonrocketstein/ipython/commit/afc9641c9f6dc24bfe0ffaf8941dc9dbbeed86f8']"
3039,['/ipython/ipython/issues/3046'],[],"['/ipython/ipython/commit/0ad2e2179aac03fda26ade97eba25a292cd5d3e3', '/mattvonrocketstein/ipython/commit/7350f7e62725a8bbb3e0a9e7070308f3c415819a']"
3029,[],[],[]
3020,['/ipython/ipython/issues/3022'],[],"['/ipython/ipython/commit/b0001fcd6e0e5401c0c05fcf0e85c8a28a1f4edd', '/mattvonrocketstein/ipython/commit/f4877598c2479929222b1c32335b269fc4bb77d0']"
3019,[],[],[]
3010,['/ipython/ipython/issues/3540'],[],"['/minrk/ipython/commit/10d191bd48f1fd73110083a5bd4c356aa14ea907', '/mattvonrocketstein/ipython/commit/ba5aab40c43e8517e21bedd2c19e41245335ea87']"
3007,"['/ipython/ipython/issues/3013', '/ipython/ipython/issues/3062']",[],"['/ipython/ipython/commit/72bc75957837cdce251e947bbddb1b19348f6ed7', '/ipython/ipython/commit/541234c3f41194a649431ccf4563f0d755e65115', '/ipython/ipython/commit/ddddf17a0995b68e582f3d2263abcb5d52f0c811', '/mattvonrocketstein/ipython/commit/b89a9101a3dcf4f74c287e45fd0007c413b50200']"
3001,[],[],[]
2993,['/ipython/ipython/issues/2994'],[],"['/ipython/ipython/commit/8fcce724848bf39f673adbacac150c706d6c17ce', '/ipython/ipython/commit/1eaf3b3e0e6687bfa9e6ff80d167930498decfdd', '/ipython/ipython/commit/a72d65279e718f8607d7fa932913d65413bd82d7', '/mattvonrocketstein/ipython/commit/d8afe230f007e6a132e2d0cc45b648016557ca80']"
2988,['/ipython/ipython/issues/3458'],['/BhallaLab/moose/issues/111'],"['/henryiii/ipython/commit/4e4b83fa4854215b0182e13303cdc9d7a583657b', '/ipython/ipython/commit/2c9367e17a60341c18a457f027810ec517d69676', '/mattvonrocketstein/ipython/commit/e0ddcc7c5668bbc1d52709701e9cb04ae397bab1']"
2955,['/ipython/ipython/issues/2957'],[],"['/ipython/ipython/commit/7ec1888ebbdda8c9244a67f35a813d45d164ad7f', '/mattvonrocketstein/ipython/commit/f7104b74f868b4310a37f383101fa65641bd57e7']"
2953,[],[],[]
2943,['/ipython/ipython/issues/2946'],[],"['/ipython/ipython/commit/427f551641a1fd64e319794db996fa871b6c905c', '/mattvonrocketstein/ipython/commit/7052404be29ca423e35aeeb80d95705675095978']"
2931,['/ipython/ipython/issues/2930'],[],[]
2925,['/ipython/ipython/issues/2926'],[],"['/ipython/ipython/commit/9deb416e023396617928cb68b4629dc17a95cf6a', '/ipython/ipython/commit/01f1179b54a628124765360b5ce0f4e115aea744', '/ipython/ipython/commit/f85e1f84ca2cce5a395ddffa3869a3379cd7d1a7', '/mattvonrocketstein/ipython/commit/a88ce702d5caf3276064165cda46d70f7b0db49e']"
2922,['/ipython/ipython/issues/3295'],[],[]
2890,"['/ipython/ipython/issues/2889', '/ipython/ipython/issues/2893']",[],"['/ipython/ipython/commit/17ffaf0f7a8b02b59e8d7824bd9702820dc48091', '/mattvonrocketstein/ipython/commit/f38ff5c30678c53dd108de9fd98ee01580aaa68b']"
2865,['/ipython/ipython/issues/4387'],[],"['/JustinL42/ipython/commit/500ce4534738f4bab7f8563c8f7c6fcae5d97aa7', '/JustinL42/ipython/commit/d280a17036647536a3dcd0f09b21e43523fc63ab']"
2848,[],[],[]
2838,[],[],[]
2835,[],[],[]
2834,['/ipython/ipython/issues/3078'],[],"['/ipython/ipython/commit/d8ed554eae57c1b58c7bed111971c64586630bab', '/mattvonrocketstein/ipython/commit/7e2655d29d5891d3fb36f9fff970d934942480bf']"
2823,[],[],[]
2821,['/ipython/ipython/issues/2829'],[],"['/minrk/ipython/commit/09b79c32ad1860a308f37f21cc8ba91cb5103a9c', '/minrk/ipython/commit/c6e10d979619b99f72120c8d5e5c51b56adb0df9', '/mattvonrocketstein/ipython/commit/7b809f70c32e57ee1dc7633e163d740aca192483']"
2807,['/ipython/ipython/issues/2808'],[],"['/ipython/ipython/commit/59bc5cdc04b8e805de75dfaf331124de7f038cfc', '/minrk/ipython/commit/8588e0dff6606ecd61b9c6440f1ded417031c19b', '/mattvonrocketstein/ipython/commit/3fdf7243b45b28853ee895fa6365244621cdb6fd']"
2794,['/ipython/ipython/issues/2799'],[],"['/ipython/ipython/commit/818ae353031fabb6e6d78f8bed79a2c6051715d1', '/minrk/ipython/commit/c27f7a079a282287501a228c74035bce3928ba49', '/ipython/ipython/commit/f18488875ad8066894d7cbe0cd4dd513949b9cba', '/mattvonrocketstein/ipython/commit/4386d8cc42000a1ac0d89ff9d66ee05df8c256c5']"
2793,['/ipython/ipython/issues/2800'],[],"['/ipython/ipython/commit/a6d0b5e2d72e6a214b362cb11bfb641db2d909e7', '/minrk/ipython/commit/036105e8292919bfee3236545cfacc399e41163b', '/mattvonrocketstein/ipython/commit/4d100b1a2c370cbb3106211c5722cc26b09f644d']"
2790,"['/ipython/ipython/issues/2809', '/ipython/ipython/issues/3483']",[],"['/minrk/ipython/commit/9286b88157d4281f075719fca8cb16a0ec8a1e85', '/takluyver/ipython/commit/f074f89f61c6bdc5b7fee2cf4143eb378c2bca8e', '/mattvonrocketstein/ipython/commit/77fb22a382c65f6b4d05c4b429aa7ae8593ff432']"
2784,['/ipython/ipython/issues/2864'],[],"['/rlmv/ipython/commit/50161f5ecb524712991d748ad7e444212f8fa796', '/rlmv/ipython/commit/95bde0fc22f0c8b8b530c1a7d72195cf5849df6a', '/ipython/ipython/commit/dc1ad0d3350ed3bbd42fd5afa291ba3fc9652eb3', '/ipython/ipython/commit/d994662e3edad3f0e24c0fcbe2f29bb7c192c93f', '/mattvonrocketstein/ipython/commit/74c89a918bd2d40baa2684b94e0897702ddc0de9', '/mattvonrocketstein/ipython/commit/ac38f314e85b46ad464b82b37faa8bef3dc102b7']"
2772,['/ipython/ipython/issues/2776'],[],"['/ipython/ipython/commit/b02db490a18b3f8866bb259f44243248b2d11e25', '/minrk/ipython/commit/b6f4e50b55f453cd988920f115f433a3a6ee8c5b', '/mattvonrocketstein/ipython/commit/e89f5c76bb8b2b7a08734e7a24b2673bd292d44e']"
2765,['/ipython/ipython/issues/2766'],[],"['/ipython/ipython/commit/697ec0937251c0a7a07f22dd3423fbfe910c70f1', '/minrk/ipython/commit/6db28a21b13935fe9c211fe40cea988283229518', '/mattvonrocketstein/ipython/commit/0a5d9719a6cb13f781f7ff792cbd2d27db40fe33']"
2762,['/ipython/ipython/issues/2901'],[],"['/ipython/ipython/commit/ac09b5e7a02dbc193146b85e47b3de771b140652', '/ipython/ipython/commit/2c470d83f2e947e4822ac23b0e9985c0d4628619', '/ipython/ipython/commit/9aa0537174b42484113005c2d6cb1f72a3b05dfb', '/mattvonrocketstein/ipython/commit/ebb0290105697f09e1f51a3da1df75c867f29a26']"
2759,"['/ipython/ipython/issues/2763', '/ipython/ipython/issues/8077']",[],"['/ipython/ipython/commit/1d350efb7899ca37ea6b474868ac74b82d766495', '/minrk/ipython/commit/558aeaf2fc92f15944703d4bdd1c55c3e1302c9a', '/mattvonrocketstein/ipython/commit/cfb3995579cba8c9e44455b18290a4893372a127']"
2758,[],[],[]
2742,['/ipython/ipython/issues/2743'],[],[]
