number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
4225,pr,,,,,"['#4216', '#4355']",3,4,"['argriffing', 'rgommers', 'pv', 'alexbrc']"
4216,issue,rgommers,2014-12-07T13:44:53Z,#4225,close,['#4225'],3,4,"['terhorst', 'pv', 'argriffing', 'rgommers']"
4208,issue,rgommers,2014-12-08T22:25:35Z,7a7f734,close,[],6,3,"['wjt', 'matthew-brett', 'rgommers']"
4203,issue,argriffing,2014-12-16T15:43:27Z,#4281,close,"['#4235', '#4238', '#4281', '#4283']",6,3,"['justhalf', 'pv', 'rgommers']"
4189,pr,,,,,[],1,2,"['pv', 'rgommers']"
4188,pr,,,,,['#4506'],5,4,"['argriffing', 'pv', 'rgommers', 'alexbrc']"
4180,pr,,,,,['#4154'],2,4,"['juliantaylor', 'pv', 'rgommers', 'WarrenWeckesser']"
4171,issue,pv,2014-11-22T16:43:57Z,#4172,close,['#4172'],1,1,['ewmoore']
4162,pr,,,,,['#4149'],2,3,"['cournape', 'rgommers', 'alexbrc']"
4152,issue,rgommers,2014-11-24T19:42:27Z,,close,[],8,2,"['andyfaff', 'rgommers']"
4143,pr,,,,,"['#4197', '#4217']",6,4,"['juliantaylor', 'pv', 'argriffing', 'rgommers']"
4118,issue,pv,2015-10-10T16:33:34Z,#5239,close,['#5239'],1,3,"['tpudlik', 'WarrenWeckesser', 'rgommers']"
4106,issue,ev-br,2015-11-15T22:31:50Z,,close,['#5444'],3,2,"['pllim', 'ev-br']"
4105,pr,,,,,[],29,6,"['sturlamolden', 'argriffing', 'matthew-brett', 'insertinterestingnamehere', 'pv', 'rgommers']"
4104,pr,,,,,['#4105'],3,3,"['sturlamolden', 'pv', 'rgommers']"
4100,issue,rgommers,2015-01-17T09:02:18Z,,close,['#4344'],2,2,"['ewmoore', 'rgommers']"
4097,pr,,,,,['#5032'],2,3,"['akretz', 'argriffing', 'WarrenWeckesser']"
4094,issue,rgommers,2014-11-23T17:33:50Z,,close,[],2,2,"['proteins247', 'rgommers']"
4084,pr,,,,,"['#4137', '#4789']",13,6,"['insertinterestingnamehere', 'coveralls', 'matthew-brett', 'larsmans', 'rgommers', 'pv']"
4081,issue,rgommers,2014-12-21T10:39:54Z,#4213,close,['#4213'],31,12,"['roseperrone', 'matthew-brett', 'sailes437', 'argriffing', 'pv', 'armcortex', 'avalada', 'rgommers', 'tminkus', 'ToruHironaka', 'zdx3578', 'deartonym']"
4072,issue,larsmans,2015-01-03T16:02:37Z,,close,['#4362'],5,4,"['ChrisCH11', 'WarrenWeckesser', 'gmcastil', 'larsmans']"
4053,pr,,,,,['#4026'],2,2,"['WarrenWeckesser', 'dlax']"
4051,pr,,,,,[],3,3,"['argriffing', 'WarrenWeckesser', 'alexbrc']"
4041,pr,,,,,"['#4032', '#4154', '#4180']",5,4,"['WarrenWeckesser', 'coveralls', 'juliantaylor', 'wiredfool']"
4038,issue,WarrenWeckesser,2014-11-25T17:56:09Z,,close,[],4,2,"['jkitchin', 'WarrenWeckesser']"
4035,issue,ev-br,2015-01-18T11:33:35Z,#4425,close,"['#4050', '#4425']",3,4,"['pbrod', 'maniteja123', 'rgommers', 'ev-br']"
4034,issue,rgommers,2015-01-23T20:38:55Z,#4426,close,"['#4423', '#4426']",3,4,"['pbrod', 'jacobcvt12', 'rgommers', 'ev-br']"
4033,issue,ev-br,2015-01-16T21:10:46Z,3622154,close,[],1,2,"['pbrod', 'ev-br']"
4032,issue,WarrenWeckesser,2014-10-08T17:10:10Z,c128dd9,close,[],2,2,"['nilswagner', 'WarrenWeckesser']"
4031,issue,rgommers,2015-01-28T05:56:42Z,,close,['#4407'],2,3,"['pbrod', 'rgommers', 'ev-br']"
4030,issue,rgommers,2015-01-04T13:52:48Z,#4353,close,"['#4299', '#4328', '#4353']",3,3,"['pbrod', 'rgommers', 'ev-br']"
4029,issue,rgommers,2014-11-22T12:16:21Z,,close,"['#4040', '#4049']",2,3,"['pbrod', 'rgommers', 'ev-br']"
4028,issue,rgommers,2014-12-26T20:27:51Z,,close,"['#4308', '#4309']",2,3,"['pbrod', 'rgommers', 'ev-br']"
4026,issue,dlax,2014-10-07T06:36:44Z,#4053,close,"['#4027', '#4053']",8,4,"['argriffing', 'ev-br', 'dlax', 'WarrenWeckesser']"
4025,issue,WarrenWeckesser,2014-11-22T00:32:52Z,,close,['#4064'],2,1,['WarrenWeckesser']
4022,issue,rgommers,2014-12-21T10:34:12Z,,close,['#4286'],9,5,"['tarase', 'matthew-brett', 'dougalsutherland', 'rgommers', 'WarrenWeckesser']"
4018,issue,larsmans,2015-06-29T09:41:50Z,#4900,close,['#4900'],6,4,"['oyamad', 'argriffing', 'WarrenWeckesser', 'larsmans']"
4014,issue,ev-br,2014-09-26T06:49:41Z,,close,"['#4015', '#4016']",7,5,"['ingmarschuster', 'argriffing', 'WarrenWeckesser', 'ev-br', 'pv']"
4006,pr,,,,,[],4,3,"['jaimefrio', 'coveralls', 'WarrenWeckesser']"
4001,pr,,,,,[],9,6,"['grlee77', 'coveralls', 'ewmoore', 'argriffing', 'rgommers', 'ev-br']"
4000,pr,,,,,[],8,4,"['WarrenWeckesser', 'coveralls', 'rgommers', 'ev-br']"
3997,pr,,,,,[],2,2,"['WarrenWeckesser', 'argriffing']"
3986,issue,WarrenWeckesser,2014-09-23T12:30:46Z,be16da3,close,[],1,2,"['pbrod', 'ev-br']"
3985,issue,WarrenWeckesser,2014-09-23T12:30:46Z,49eccee,close,"['#3982', '#4000']",1,2,"['pbrod', 'ev-br']"
3982,issue,WarrenWeckesser,2014-09-23T12:30:46Z,0a04cf7,close,['#4000'],3,3,"['pbrod', 'rgommers', 'WarrenWeckesser']"
3915,issue,pv,2014-08-31T11:43:40Z,abcac91,close,['#3926'],6,5,"['WarrenWeckesser', 'argriffing', 'jvkersch', 'rgommers', 'pv']"
3908,issue,psinger,2015-05-11T15:09:02Z,,close,[],10,6,"['psinger', 'pv', 'argriffing', 'jnothman', 'WarrenWeckesser', 'rgommers']"
3905,issue,ev-br,2014-08-31T09:27:03Z,678149b,close,[],2,3,"['WarrenWeckesser', 'venthur', 'rgommers']"
3901,issue,rgommers,2014-08-29T14:07:27Z,2c91339,close,['#3827'],3,3,"['argriffing', 'perimosocordiae', 'rgommers']"
3896,pr,,,,,[],6,4,"['huitseeker', 'pv', 'coveralls', 'rgommers']"
3895,issue,rgommers,2014-09-05T19:00:49Z,,close,[],7,3,"['cgohlke', 'pv', 'rgommers']"
3891,pr,,,,,[],3,2,"['WarrenWeckesser', 'coveralls']"
3886,pr,,,,,[],12,7,"['perimosocordiae', 'tacaswell', 'coveralls', 'argriffing', 'robfalck', 'WarrenWeckesser', 'rgommers']"
3882,issue,pv,2014-08-20T21:31:48Z,,close,[],32,14,"['astrofrog', 'argriffing', 'tacaswell', 'pv', 'rgbkrk', 'takluyver', 'bidhya', 'jasonmccampbell', 'asmeurer', 'ngoldbaum', 'charris', 'armaneshaghi', 'juliantaylor', 'rgommers']"
3862,pr,,,,,['#2669'],5,4,"['WarrenWeckesser', 'coveralls', 'rgommers', 'pv']"
3853,issue,pv,2014-09-03T21:45:24Z,,close,[],5,4,"['cgohlke', 'pv', 'juliantaylor', 'rgommers']"
3837,issue,ev-br,2014-08-30T14:01:23Z,,close,['#3848'],5,4,"['Horta', 'argriffing', 'ev-br', 'rgommers']"
3822,issue,rgommers,2015-10-10T16:11:52Z,d7fe77a,close,"['#4920', '#5164']",12,7,"['alessioU', 'argriffing', 'ebolyen', 'gregcaporaso', 'WarrenWeckesser', 'jamestwebber', 'rgommers']"
3821,issue,rgommers,2014-09-16T21:06:38Z,#3998,close,['#3998'],1,2,"['argriffing', 'rgommers']"
3819,pr,,,,,[],3,4,"['argriffing', 'coveralls', 'pv', 'alexbrc']"
3818,issue,pv,2014-08-29T23:13:46Z,#3819,close,['#3819'],2,2,"['rmcgibbo', 'argriffing']"
3817,issue,rgommers,2014-08-12T21:25:40Z,#3820,close,['#3820'],4,4,"['Horta', 'argriffing', 'rgommers', 'ev-br']"
3814,issue,argriffing,2014-08-05T03:57:12Z,909d1fc,close,[],12,5,"['pfctdayelise', 'rgommers', 'josef-pkt', 'WarrenWeckesser', 'argriffing']"
3813,pr,,,,,['#3812'],10,3,"['pv', 'coveralls', 'argriffing']"
3812,issue,argriffing,2014-07-31T21:55:09Z,#3813,close,['#3813'],5,2,"['scummos', 'pv']"
3810,issue,ev-br,2014-09-26T09:28:56Z,,close,[],8,4,"['josef-pkt', 'rgommers', 'argriffing', 'ev-br']"
3802,issue,rgommers,2014-07-19T13:48:24Z,#3804,close,['#3804'],4,4,"['yarikoptic', 'argriffing', 'ev-br', 'rgommers']"
3800,issue,pv,2014-08-29T14:04:09Z,#3801,close,['#3801'],1,2,"['perimosocordiae', 'rgommers']"
3787,issue,argriffing,2014-07-16T16:36:13Z,#3788,close,"['#3788', '#3803']",1,2,"['WarrenWeckesser', 'rgommers']"
3784,issue,ev-br,2014-07-15T12:11:32Z,#3791,close,['#3791'],3,2,"['CraigVD', 'rgommers']"
3780,issue,rgommers,2014-07-13T10:09:05Z,#3781,close,['#3781'],2,2,"['DavideCanton', 'pv']"
3778,issue,pv,2016-05-07T23:09:48Z,,close,[],5,4,"['mgeier', 'rgommers', 'pocketprecision', 'pv']"
3770,pr,,,,,[],3,3,"['WarrenWeckesser', 'coveralls', 'rgommers']"
3761,issue,pv,2014-07-21T20:20:25Z,#3779,close,['#3779'],4,3,"['tomva', 'pv', 'ewmoore']"
3755,issue,rgommers,2014-07-13T09:41:20Z,,close,[],3,4,"['chartl', 'jacobcvt12', 'rgommers', 'argriffing']"
3733,issue,pv,2014-11-22T12:52:07Z,#4143,close,"['#4143', '#4218']",8,6,"['keflavich', 'juliantaylor', 'cgohlke', 'argriffing', 'pv', 'rgommers']"
3726,issue,denera,2014-06-09T17:27:08Z,,close,[],3,2,"['denera', 'pv']"
3714,issue,pv,2014-08-31T15:02:41Z,#3942,close,"['#3715', '#3942']",2,3,"['pierrelux', 'argriffing', 'pv']"
3705,issue,pv,2014-07-24T21:36:27Z,#3826,close,['#3826'],8,4,"['ev-br', 'rgommers', 'pv', 'argriffing']"
3703,issue,ev-br,2014-06-10T19:32:10Z,#3707,close,['#3707'],4,5,"['cdeil', 'andreas-h', 'pv', 'ev-br', 'rgommers']"
3702,pr,,,,,[],9,5,"['richardtsai', 'coveralls', 'charris', 'WarrenWeckesser', 'rgommers']"
3699,issue,rgommers,2014-07-05T17:06:55Z,eaadbb0,close,['#3713'],3,3,"['Eric89GXL', 'pv', 'rgommers']"
3685,pr,,,,,[],4,2,"['rgommers', 'coveralls']"
3675,issue,rgommers,2015-01-02T15:11:50Z,#3679,close,['#3679'],5,5,"['matthew-brett', 'josef-pkt', 'pv', 'ewmoore', 'rgommers']"
3672,issue,pv,2014-05-20T17:48:44Z,,close,['#3673'],8,3,"['FabricioS', 'pv', 'rgommers']"
3669,issue,pv,2014-06-14T16:13:49Z,#3709,close,['#3709'],4,3,"['ohadle', 'pv', 'andreas-h']"
3668,issue,rgommers,2014-06-02T04:35:20Z,#3696,close,['#3696'],2,4,"['tomisilander', 'richardtsai', 'pv', 'rgommers']"
3662,issue,argriffing,2014-05-17T00:31:40Z,#3663,close,"['#3660', '#3663']",2,1,['pv']
3655,issue,rgommers,2014-05-24T14:09:58Z,#3657,close,['#3657'],2,3,"['fnielsen', 'ewmoore', 'rgommers']"
3652,pr,,,,,['#3653'],3,3,"['zblz', 'coveralls', 'WarrenWeckesser']"
3648,issue,WarrenWeckesser,2014-05-29T20:57:19Z,#3650,close,['#3650'],2,2,"['ikivimak', 'WarrenWeckesser']"
3642,issue,pv,2016-05-07T23:05:18Z,,close,[],2,3,"['mrallankey', 'pv', 'rgommers']"
3635,pr,,,,,['#3631'],4,2,"['pv', 'rgommers']"
3631,issue,rgommers,2014-05-10T14:20:45Z,#3635,close,['#3635'],2,3,"['srmagura', 'pv', 'rgommers']"
3630,issue,rgommers,2014-09-16T21:08:56Z,#3960,close,"['#3633', '#3960', '#3961']",10,5,"['swails', 'pv', 'gauteh', 'andreas-h', 'rgommers']"
3623,issue,endolith,2014-06-05T13:50:45Z,,close,[],3,2,"['endolith', 'rgommers']"
3613,issue,pv,2016-02-28T23:52:28Z,,close,['#3599'],6,2,"['argriffing', 'pv']"
3608,issue,chebee7i,2014-05-08T20:05:37Z,,close,[],3,2,"['chebee7i', 'rgommers']"
3607,pr,,,,,['#3969'],20,4,"['WarrenWeckesser', 'coveralls', 'pv', 'bjodah']"
3604,issue,Arfrever,2014-05-05T18:55:43Z,,close,[],6,3,"['Arfrever', 'rgommers', 'pv']"
3596,issue,pv,2014-06-14T16:55:56Z,7e67f23,close,['#3647'],10,4,"['foogod', 'rgommers', 'endolith', 'pv']"
3592,issue,argriffing,2014-05-01T19:53:53Z,,close,['#3594'],9,3,"['ysitu', 'argriffing', 'WarrenWeckesser']"
3581,issue,pv,2016-04-02T20:26:24Z,,close,"['#5023', '#5105', '#5318', '#5536']",9,4,"['josef-pkt', 'js850', 'argriffing', 'pv']"
3580,issue,pv,2014-05-26T19:30:51Z,,close,"['#3584', '#3589']",9,4,"['SteveDiamond', 'WarrenWeckesser', 'larsmans', 'pv']"
3579,issue,rgommers,2014-05-10T15:00:02Z,,close,['#3616'],11,2,"['Eric89GXL', 'rgommers']"
3576,issue,WarrenWeckesser,2014-04-25T18:51:27Z,#3577,close,['#3577'],2,3,"['argriffing', 'josef-pkt', 'rgommers']"
3571,issue,pv,2014-04-27T12:30:44Z,,close,[],4,3,"['WarrenWeckesser', 'rgommers', 'pv']"
3568,issue,pv,2016-04-19T18:32:09Z,,close,['#6074'],5,4,"['wcardoen', 'ocarino', 'pv', 'rgommers']"
3555,issue,christianbrodbeck,2014-04-18T17:37:15Z,,close,['#3561'],4,2,"['christianbrodbeck', 'rgommers']"
3554,issue,charris,2014-04-22T20:50:51Z,c656841,close,['#3564'],3,2,"['bjodah', 'rgommers']"
3550,issue,pv,2014-06-18T15:15:18Z,#3704,close,['#3704'],3,4,"['WarrenWeckesser', 'xnx', 'dsm054', 'pv']"
3547,pr,,,,,[],7,5,"['WarrenWeckesser', 'coveralls', 'josef-pkt', 'pv', 'AngeldsWang']"
3545,pr,,,,,[],13,4,"['WarrenWeckesser', 'josef-pkt', 'coveralls', 'rgommers']"
3544,issue,rgommers,2014-04-28T21:37:10Z,#3546,close,['#3546'],3,3,"['Arfrever', 'rgommers', 'tacaswell']"
3540,pr,,,,,[],13,6,"['dsgruss', 'argriffing', 'WarrenWeckesser', 'coveralls', 'rgommers', 'pv']"
3534,pr,,,,,['#3306'],7,4,"['cgohlke', 'rgommers', 'coveralls', 'WarrenWeckesser']"
3531,issue,ev-br,2014-12-01T22:06:03Z,,close,"['#3980', '#3990', '#4060']",11,4,"['cpcloud', 'juliantaylor', 'ev-br', 'argriffing']"
3523,pr,,,,,['#3522'],5,4,"['rgommers', 'coveralls', 'ev-br', 'josef-pkt']"
3522,issue,rgommers,2014-04-05T08:09:07Z,6b8cb65,close,[],5,2,"['josef-pkt', 'rgommers']"
3521,issue,rgommers,2014-04-05T13:48:36Z,,close,[],5,2,"['jdkr', 'rgommers']"
3509,issue,rgommers,2014-04-01T21:03:15Z,#3514,close,['#3514'],6,3,"['stevetjoa', 'argriffing', 'rgommers']"
3508,issue,rgommers,2014-04-23T20:19:12Z,#3510,close,['#3510'],5,3,"['fonnesbeck', 'WarrenWeckesser', 'rgommers']"
3503,issue,dlax,2014-08-31T19:49:53Z,#3924,close,['#3924'],3,5,"['markvdw', 'josef-pkt', 'pv', 'dlax', 'rgommers']"
3499,issue,charris,2014-05-12T04:21:56Z,#3504,close,['#3504'],1,2,"['richardtsai', 'rgommers']"
3493,issue,argriffing,2014-09-09T18:33:59Z,,close,['#3973'],9,6,"['praccu', 'rgommers', 'argriffing', 'jvkersch', 'josef-pkt', 'ev-br']"
3476,pr,,,,,[],9,3,"['pv', 'coveralls', 'rgommers']"
3470,pr,,,,,['#3465'],7,5,"['ogrisel', 'coveralls', 'cowlicks', 'rgommers', 'pv']"
3468,pr,,,,,['#3465'],8,3,"['pv', 'ogrisel', 'rgommers']"
3466,issue,rgommers,2014-03-18T19:37:02Z,#3467,close,['#3467'],10,3,"['chiffa', 'jakevdp', 'rgommers']"
3465,issue,rgommers,2014-03-22T14:35:10Z,#3468,close,['#3468'],15,3,"['larsmans', 'pv', 'ogrisel']"
3461,issue,rgommers,2014-03-22T19:15:07Z,#3476,close,['#3476'],8,4,"['cgohlke', 'pv', 'larsmans', 'rgommers']"
3460,pr,,,,,[],3,2,"['cgohlke', 'rgommers']"
3459,issue,perimosocordiae,2014-03-16T20:11:39Z,,close,[],14,4,"['perimosocordiae', 'rgommers', 'matthew-brett', 'riggs']"
3458,pr,,,,,['#2318'],10,5,"['rgommers', 'coveralls', 'josef-pkt', 'pv', 'bulli92']"
3457,issue,pv,2014-05-10T14:36:56Z,,close,['#3540'],2,2,"['WarrenWeckesser', 'pv']"
3455,issue,rgommers,2014-03-23T21:30:26Z,,close,"['#3446', '#3482']",4,2,"['ev-br', 'rgommers']"
3452,issue,pv,2014-08-23T16:30:19Z,#3719,close,"['#3715', '#3719']",14,5,"['tjltjl', 'rgommers', 'argriffing', 'pv', 'alimuldal']"
3433,pr,,,,,[],10,4,"['ankit-maverick', 'coveralls', 'rgommers', 'endolith']"
3422,issue,pv,2014-11-23T20:37:46Z,#4187,close,"['#3923', '#4187']",3,3,"['jpeacock29', 'rgommers', 'otizonaizit']"
3419,pr,,,,,[],2,3,"['WarrenWeckesser', 'coveralls', 'rgommers']"
3416,pr,,,,,[],5,5,"['ankit-maverick', 'josef-pkt', 'coveralls', 'rgommers', 'pv']"
3412,issue,WarrenWeckesser,2014-02-28T07:11:58Z,95b63d1,close,['#3414'],2,3,"['WarrenWeckesser', 'rgommers', 'pv']"
3408,pr,rgommers,2014-02-27T20:06:59Z,c5af4b8,merge,[],2,2,"['pv', 'rgommers']"
3403,issue,pv,2014-06-14T17:30:35Z,#3405,close,['#3405'],1,3,"['argriffing', 'rgommers', 'pv']"
3400,pr,,,,,[],2,3,"['argriffing', 'rgommers', 'alexbrc']"
3399,issue,rgommers,2014-02-27T07:19:08Z,#3400,close,['#3400'],2,3,"['NedLander', 'WarrenWeckesser', 'rgommers']"
3397,issue,rgommers,2014-05-26T17:03:28Z,,close,[],15,6,"['jdsahr', 'ev-br', 'pv', 'rgommers', 'WarrenWeckesser', 'argriffing']"
3395,issue,pv,2014-02-27T19:17:14Z,,close,['#3402'],9,4,"['rgommers', 'WarrenWeckesser', 'sturlamolden', 'pv']"
3394,pr,,,,,[],2,3,"['jamestwebber', 'rgommers', 'pv']"
3393,pr,,,,,[],2,2,"['pv', 'rgommers']"
3392,pr,,,,,[],10,3,"['pv', 'rgommers', 'coveralls']"
3391,pr,,,,,[],2,2,"['rgommers', 'pv']"
3389,pr,,,,,[],7,3,"['pv', 'rgommers', 'coveralls']"
3388,pr,,,,,[],3,3,"['pv', 'coveralls', 'rgommers']"
3386,pr,,,,,"['#3426', '#6145']",14,7,"['argriffing', 'pv', 'coveralls', 'WarrenWeckesser', 'rgommers', 'larsmans', 'alexbrc']"
3385,issue,pv,2014-02-25T18:17:22Z,#3386,close,['#3386'],2,3,"['ev-br', 'argriffing', 'rgommers']"
3383,pr,rgommers,2014-02-24T22:58:30Z,3b0c4a0,merge,[],2,3,"['argriffing', 'rgommers', 'alexbrc']"
3376,issue,rgommers,2014-03-16T00:31:41Z,01e88d8,close,['#3416'],2,3,"['josef-pkt', 'ankit-maverick', 'rgommers']"
3368,issue,juliantaylor,2014-03-04T18:25:28Z,,close,[],9,3,"['juliantaylor', 'pv', 'argriffing']"
3364,issue,argriffing,2014-04-03T01:13:37Z,#3497,close,['#3497'],3,3,"['andrenarchy', 'pv', 'rgommers']"
3363,issue,rgommers,2014-02-23T16:32:04Z,#3367,close,['#3367'],2,1,['pv']
3354,issue,argriffing,2015-05-12T13:46:14Z,,close,[],4,4,"['josef-pkt', 'ev-br', 'jaimefrio', 'argriffing']"
3347,pr,,,,,[],3,3,"['andreas-h', 'coveralls', 'rgommers']"
3345,issue,argriffing,2014-02-18T21:30:28Z,#3346,close,['#3346'],6,2,"['argriffing', 'pv']"
3344,pr,,,,,[],7,6,"['argriffing', 'rgommers', 'coveralls', 'pv', 'ev-br', 'alexbrc']"
3330,issue,rgommers,2014-02-27T20:07:33Z,,close,"['#3377', '#3386', '#3391', '#3392', '#3408']",16,4,"['ev-br', 'pv', 'rgommers', 'jnothman']"
3329,issue,pv,2014-11-23T20:34:49Z,#4058,close,['#4058'],6,4,"['danstowell', 'josef-pkt', 'rgommers', 'WarrenWeckesser']"
3306,issue,rgommers,2014-04-22T21:47:06Z,,close,['#3534'],15,4,"['cgohlke', 'rgommers', 'pv', 'argriffing']"
3299,issue,dlax,2014-02-09T18:50:32Z,#3304,close,['#3304'],2,3,"['rphlypo', 'pv', 'argriffing']"
3292,pr,,,,,['#3522'],3,5,"['argriffing', 'coveralls', 'ev-br', 'rgommers', 'alexbrc']"
3289,pr,,,,,[],5,4,"['juliantaylor', 'coveralls', 'pv', 'rgommers']"
3279,issue,pv,2014-02-04T22:59:45Z,,close,['#3281'],8,2,"['pv', 'argriffing']"
3272,pr,,,,,[],8,3,"['pv', 'coveralls', 'rgommers']"
3270,pr,,,,,[],8,4,"['jnothman', 'rgommers', 'coveralls', 'pv']"
3268,issue,pv,2014-02-09T12:09:39Z,#3270,close,['#3270'],3,1,['jnothman']
3256,issue,816-8055,2016-04-28T06:47:14Z,,close,[],5,4,"['816-8055', 'pv', 'perimosocordiae', 'rgommers']"
3253,pr,,,,,[],8,4,"['jnothman', 'pv', 'cowlicks', 'coveralls']"
3249,issue,pv,2014-01-30T17:52:43Z,#3253,close,"['#3247', '#3253']",1,1,['pv']
3245,pr,,,,,[],9,4,"['ev-br', 'josef-pkt', 'coveralls', 'rgommers']"
3238,issue,pv,2014-02-19T17:25:20Z,#3337,close,['#3337'],1,2,"['DLongoni', 'pv']"
3237,issue,rgommers,2014-04-27T20:31:27Z,19d9b69,close,[],7,2,"['carlkl', 'rgommers']"
3235,pr,,,,,['#3219'],10,3,"['cimarronm', 'coveralls', 'rgommers']"
3229,pr,,,,,[],9,4,"['WarrenWeckesser', 'coveralls', 'ev-br', 'pv']"
3227,issue,ev-br,2014-02-25T22:21:34Z,#3390,close,['#3390'],5,4,"['rmjarvis', 'nicodelpiano', 'argriffing', 'pv']"
3224,pr,,,,,"['#2179', '#3212']",15,4,"['pv', 'coveralls', 'rgommers', 'WarrenWeckesser']"
3216,issue,rgommers,2014-01-25T14:53:26Z,55114de,close,[],7,5,"['vanpact', 'rgommers', 'TomasTomecek', 'pv', 'juliantaylor']"
3212,issue,pv,2014-02-01T17:29:48Z,#3224,close,['#3224'],19,5,"['omerlevy', 'pv', 'jakevdp', 'argriffing', 'jaimefrio']"
3209,issue,pv,2014-02-24T19:36:06Z,#3222,close,"['#3222', '#3374']",2,2,"['pv', 'richardtsai']"
3196,issue,rgommers,2014-02-24T07:25:15Z,2703450,close,['#3302'],2,4,"['cancan101', 'josef-pkt', 'argriffing', 'rgommers']"
3194,issue,pv,2015-02-11T13:24:19Z,,close,[],12,9,"['fonnesbeck', 'matthew-brett', 'rgommers', 'larsyencken', 'holodigm', 'jeffbonhag', 'jseabold', 'sturlamolden', 'pv']"
3182,pr,,,,,[],21,6,"['rgommers', 'coveralls', 'WarrenWeckesser', 'argriffing', 'asmeurer', 'juliantaylor']"
3176,issue,WarrenWeckesser,2014-11-25T18:05:36Z,,close,[],9,4,"['hamogu', 'rgommers', 'andreas-h', 'WarrenWeckesser']"
3169,issue,rgommers,2013-12-25T16:07:17Z,,close,[],2,2,"['argriffing', 'rgommers']"
3148,issue,rgommers,2013-12-15T22:31:58Z,577d4d0,close,[],5,2,"['marcinn', 'rgommers']"
3145,pr,,,,,[],3,3,"['WarrenWeckesser', 'coveralls', 'pv']"
3125,issue,sotte,2013-12-09T10:02:54Z,,close,['#4816'],11,5,"['sotte', 'ev-br', 'josef-pkt', 'argriffing', 'rmcgibbo']"
3108,issue,pv,2013-12-03T17:24:05Z,#3110,close,['#3110'],5,3,"['gdmcbain', 'pv', 'dlax']"
3102,issue,ev-br,2013-12-27T17:15:35Z,,close,['#3153'],3,1,['ev-br']
3086,issue,rgommers,2014-01-03T07:58:26Z,39af4d1,close,['#3181'],5,4,"['bulli92', 'rgommers', 'josef-pkt', 'shaunagm']"
3084,pr,,,,,['#3328'],30,6,"['bulli92', 'coveralls', 'rgommers', 'pv', 'WarrenWeckesser', 'josef-pkt']"
3082,issue,rgommers,2013-11-24T16:22:12Z,#3083,close,['#3083'],2,2,"['wagnerpeer', 'tacaswell']"
3079,issue,rgommers,2013-12-07T12:41:52Z,,close,[],4,3,"['Arfrever', 'rgommers', 'jamesra']"
3073,pr,,,,,[],3,3,"['ghl3', 'coveralls', 'rgommers']"
3067,issue,rgommers,2013-12-16T18:53:42Z,,close,[],2,2,"['francisco-dlp', 'rgommers']"
3063,issue,rgommers,2013-11-17T10:47:44Z,bab72f5,close,['#3064'],1,1,['Dapid']
3049,issue,rgommers,2013-11-17T00:34:16Z,,close,"['#3033', '#3050']",5,2,"['pv', 'rgommers']"
3047,issue,rgommers,2013-11-10T14:52:42Z,32051ab,close,['#3008'],3,2,"['josef-pkt', 'rgommers']"
3043,issue,WarrenWeckesser,2013-11-06T16:35:29Z,,close,[],4,2,"['pv', 'WarrenWeckesser']"
3037,issue,rgommers,2013-12-26T08:58:07Z,856e396,close,['#3923'],11,4,"['thoppe', 'josef-pkt', 'rgommers', 'pv']"
3035,issue,rgommers,2014-08-05T05:52:41Z,,close,[],7,3,"['jtratner', 'rgommers', 'pfctdayelise']"
3032,issue,pv,2013-11-29T21:00:27Z,,close,['#3061'],5,4,"['sof38', 'WarrenWeckesser', 'richardtsai', 'pv']"
3030,issue,WarrenWeckesser,2013-11-06T04:13:39Z,,close,['#3041'],4,3,"['argriffing', 'josef-pkt', 'WarrenWeckesser']"
3025,issue,pv,2013-11-09T14:10:43Z,04a2dda,close,[],8,4,"['bretter', 'rgommers', 'pv', 'thouis']"
3014,issue,rgommers,2014-02-18T21:42:52Z,#3347,close,['#3347'],5,4,"['WarrenWeckesser', 'josef-pkt', 'andreas-h', 'rgommers']"
3010,pr,,,,,[],15,6,"['cdeil', 'pv', 'coveralls', 'rgommers', 'dlax', 'argriffing']"
3002,issue,rgommers,2014-02-09T12:31:43Z,a5d38fc,close,[],8,3,"['andreabedini', 'rgommers', 'pv']"
2997,issue,rgommers,2015-12-15T05:53:17Z,27492a5,close,[],4,4,"['opoplawski', 'rgommers', 'pv', 'ev-br']"
2980,issue,pv,2013-11-05T23:42:55Z,,close,[],20,6,"['MikeSandford', 'pv', 'Juanlu001', 'rgommers', 'PMcPherson', 'endolith']"
2978,issue,rgommers,2013-10-14T18:07:27Z,,close,[],9,3,"['hkok', 'pv', 'rgommers']"
2971,issue,rgommers,2014-02-16T14:59:54Z,#3309,close,['#3309'],7,6,"['spearsem', 'ev-br', 'josef-pkt', 'ixarka', 'argriffing', 'rgommers']"
2963,issue,rgommers,2013-10-06T13:42:22Z,,close,[],3,2,"['Arfrever', 'rgommers']"
2961,issue,pv,2013-10-06T15:21:47Z,,close,[],6,2,"['rgommers', 'pv']"
2957,issue,rgommers,2015-12-09T23:29:52Z,,close,"['#3019', '#3022']",3,2,"['rgommers', 'nmayorov']"
2947,issue,rgommers,2013-09-29T22:37:34Z,bb528a3,close,[],1,1,['rgommers']
2945,issue,rgommers,2013-09-29T22:37:34Z,a5ea9bd,close,[],1,1,['rgommers']
