number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
3772,pr,,,,,['#3776'],7,2,"['embray', 'wkerzendorf']"
3766,pr,embray,2015-07-14T20:17:57Z,38a4691,merge,[],5,2,"['apopping', 'embray']"
3753,pr,,,,,[],7,3,"['embray', 'Lyalpha', 'mdboom']"
3750,pr,,,,,['#3998'],10,5,"['eteq', 'cdeil', 'adrn', 'taldcroft', 'embray']"
3747,pr,,,,,[],11,3,"['larrybradley', 'adonath', 'embray']"
3736,pr,embray,2015-05-05T20:39:13Z,2dd68eb,merge,[],5,2,"['larrybradley', 'embray']"
3730,pr,,,,,[],5,3,"['alexanjo', 'embray', 'astrofrog']"
3728,pr,,,,,[],7,3,"['keflavich', 'astrofrog', 'embray']"
3713,pr,,,,,['#2557'],10,3,"['mperrin', 'embray', 'josePhoenix']"
3702,pr,,,,,['#3770'],4,2,"['nden', 'embray']"
3699,issue,nden,2015-05-10T08:27:17Z,#3702,close,['#3702'],3,2,"['nden', 'embray']"
3693,pr,,,,,"['#2881', '#3691']",38,7,"['taldcroft', 'mdboom', 'embray', 'hamogu', 'astrofrog', 'ChrisBeaumont', 'eteq']"
3688,pr,taldcroft,2015-05-14T01:57:49Z,4b8f5b9,merge,[],10,3,"['taldcroft', 'hamogu', 'embray']"
3680,pr,embray,2015-04-13T19:15:36Z,ac0f238,merge,[],10,4,"['rubendv', 'astrofrog', 'dpshelio', 'embray']"
3662,issue,taldcroft,2015-04-03T19:20:21Z,,close,[],13,4,"['augustfly', 'astrofrog', 'embray', 'taldcroft']"
3656,pr,,,,,[],3,3,"['mdboom', 'embray', 'astrofrog']"
3648,pr,,,,,['#3650'],13,4,"['taldcroft', 'mhvk', 'embray', 'astrofrog']"
3641,pr,embray,2015-03-30T15:22:04Z,7155371,merge,[],1,1,['embray']
3637,pr,,,,,[],6,2,"['mdboom', 'taldcroft']"
3636,pr,,,,,[],4,3,"['mdboom', 'embray', 'astrofrog']"
3634,issue,mdboom,2015-03-27T21:23:55Z,c635177,close,['#3637'],5,2,"['astrofrog', 'mdboom']"
3627,pr,,,,,[],8,3,"['mdboom', 'keflavich', 'embray']"
3620,pr,,,,,[],8,4,"['mdboom', 'mhvk', 'embray', 'pllim']"
3615,pr,,,,,[],20,3,"['mdboom', 'astrofrog', 'embray']"
3613,issue,mdboom,2015-04-07T15:26:42Z,46168db,close,[],1,2,"['astrofrog', 'mdboom']"
3606,pr,embray,2015-03-27T20:30:07Z,3469cd4,merge,[],6,3,"['rcbrgs', 'embray', 'nden']"
3593,pr,,,,,['#3584'],8,4,"['mhvk', 'aconley', 'astrofrog', 'embray']"
3590,pr,,,,,[],10,4,"['zblz', 'embray', 'taldcroft', 'astrofrog']"
3586,pr,,,,,['#2496'],10,3,"['mhvk', 'embray', 'mdboom']"
3584,issue,mhvk,2015-03-31T13:42:22Z,,close,"['#3593', '#2583']",7,3,"['mhvk', 'embray', 'astrofrog']"
3580,pr,,,,,[],14,3,"['jwoillez', 'embray', 'astrofrog']"
3574,issue,embray,2015-05-12T19:50:43Z,,close,['#3589'],4,2,"['ycopin', 'embray']"
3573,pr,,,,,[],3,2,"['nden', 'embray']"
3566,pr,,,,,[],1,2,"['taldcroft', 'embray']"
3565,pr,,,,,[],1,2,"['taldcroft', 'embray']"
3562,issue,embray,2015-03-04T20:42:37Z,#3566,close,['#3566'],5,3,"['mrkite92', 'taldcroft', 'embray']"
3561,pr,,,,,['#3552'],9,3,"['telegraphic', 'embray', 'astrofrog']"
3557,pr,,,,,['#3551'],5,2,"['vinayak-mehta', 'mdboom']"
3546,pr,,,,,"['#3545', '#3691']",15,4,"['mdboom', 'embray', 'martynbristow', 'taldcroft']"
3545,issue,mdboom,2015-03-06T19:05:39Z,3673c21,close,['#3546'],7,4,"['martynbristow', 'astrofrog', 'mdboom', 'taldcroft']"
3542,pr,,,,,[],10,2,"['nden', 'embray']"
3541,issue,embray,2015-03-09T14:46:17Z,,close,"['#144', '#147']",32,2,"['josePhoenix', 'embray']"
3538,issue,embray,2015-03-04T20:29:09Z,,close,['#3537'],5,4,"['Cadair', 'mhvk', 'embray', 'astrofrog']"
3537,pr,embray,2015-03-04T20:28:47Z,0912059,merge,['#3538'],10,4,"['Cadair', 'mhvk', 'astrofrog', 'embray']"
3531,issue,mdboom,2015-02-21T19:02:02Z,,close,[],3,2,"['calders', 'mdboom']"
3530,pr,mhvk,2015-02-24T15:21:16Z,a5c0d44,merge,['#3520'],10,3,"['mhvk', 'taldcroft', 'astrofrog']"
3520,issue,mhvk,2015-02-24T15:21:23Z,8477c61,close,['#3530'],9,4,"['mtbannister', 'embray', 'taldcroft', 'mhvk']"
3506,pr,,,,,[],9,4,"['astrofrog', 'eteq', 'mdboom', 'embray']"
3499,issue,eteq,2016-02-12T20:00:53Z,,close,['#4349'],17,4,"['bsipocz', 'embray', 'astrofrog', 'eteq']"
3491,pr,,,,,['#3490'],3,3,"['mdboom', 'astrofrog', 'eteq']"
3490,issue,mdboom,2015-02-12T22:42:58Z,531555f,close,[],3,2,"['astrofrog', 'mdboom']"
3481,pr,,,,,['#4438'],7,2,"['andycasey', 'embray']"
3480,pr,eteq,2015-02-18T00:55:51Z,4eada54,merge,['#3332'],11,3,"['eteq', 'mdboom', 'embray']"
3479,pr,,,,,"['#3478', '#3582']",8,4,"['embray', 'eteq', 'astrofrog', 'mdboom']"
3478,issue,embray,2015-02-11T15:39:45Z,#3479,close,['#3479'],3,4,"['mdboom', 'embray', 'mhvk', 'eteq']"
3475,issue,eteq,2015-02-12T05:07:46Z,#3485,close,"['#137', '#3485']",21,4,"['wcleveland', 'astrofrog', 'embray', 'eteq']"
3471,issue,olebole,2015-02-11T15:46:19Z,,close,['#3389'],8,3,"['olebole', 'embray', 'eteq']"
3456,issue,mdboom,2015-02-19T17:11:16Z,,close,['#3474'],9,4,"['haussel', 'mhvk', 'astrofrog', 'mdboom']"
3447,pr,,,,,[],5,3,"['olebole', 'embray', 'landscape-bot']"
3443,pr,,,,,[],9,5,"['olebole', 'astrofrog', 'landscape-bot', 'embray', 'mdboom']"
3442,pr,embray,2015-02-06T22:46:21Z,bbae18d,merge,[],9,4,"['taldcroft', 'landscape-bot', 'eteq', 'embray']"
3432,issue,astrofrog,2015-02-04T10:45:02Z,7432456,close,['#3434'],1,2,"['mwcraig', 'embray']"
3425,pr,,,,,['#3416'],6,3,"['olebole', 'taldcroft', 'astrofrog']"
3422,pr,,,,,[],9,4,"['toastmaker', 'embray', 'eteq', 'landscape-bot']"
3421,pr,,,,,[],3,3,"['mdboom', 'astrofrog', 'embray']"
3420,issue,embray,2015-02-02T18:29:46Z,#3421,close,['#3421'],2,2,"['astrofrog', 'mdboom']"
3419,pr,embray,2015-05-29T18:41:55Z,e3c9398,merge,"['#2960', '#3415', '#3584', '#3803', '#3854']",24,3,"['astrofrog', 'embray', 'mhvk']"
3417,pr,,,,,['#3416'],7,5,"['olebole', 'astrofrog', 'embray', 'taldcroft', 'mdmueller']"
3414,pr,,,,,[],2,3,"['mdmueller', 'astrofrog', 'embray']"
3413,pr,,,,,['#247'],8,3,"['astrofrog', 'embray', 'mdboom']"
3412,pr,,,,,['#3407'],6,5,"['mdmueller', 'taldcroft', 'mdboom', 'embray', 'astrofrog']"
3411,pr,,,,,"['#3238', '#3405']",6,3,"['mdboom', 'astrofrog', 'migueldvb']"
3407,issue,embray,2015-02-02T17:22:39Z,,close,['#3412'],10,5,"['PBarmby', 'embray', 'mdboom', 'taldcroft', 'mdmueller']"
3406,pr,,,,,"['#3411', '#3405']",4,4,"['mdboom', 'migueldvb', 'keflavich', 'astrofrog']"
3405,issue,astrofrog,2015-02-03T23:01:40Z,,close,"['#3406', '#3411']",6,4,"['migueldvb', 'astrofrog', 'mdboom', 'embray']"
3399,issue,eteq,2015-05-29T20:41:33Z,,close,['#481'],16,7,"['EricDepagne', 'mboquien', 'embray', 'keflavich', 'taldcroft', 'astrofrog', 'eteq']"
3396,pr,,,,,[],9,5,"['barentsen', 'astrofrog', 'mhvk', 'taldcroft', 'embray']"
3386,pr,,,,,[],5,3,"['migueldvb', 'embray', 'taldcroft']"
3384,pr,,,,,[],3,2,"['larrybradley', 'embray']"
3382,pr,,,,,['#3378'],2,2,"['taldcroft', 'astrofrog']"
3381,issue,eteq,2015-02-05T23:14:26Z,#3440,close,['#3440'],12,5,"['sergiopasra', 'embray', 'mdboom', 'astrofrog', 'eteq']"
3369,pr,,,,,[],11,5,"['cdeil', 'taldcroft', 'mhvk', 'astrofrog', 'embray']"
3366,pr,astrofrog,2015-01-27T15:20:40Z,83a4e51,merge,[],2,3,"['astrofrog', 'embray', 'Cadair']"
3364,pr,,,,,[],2,2,"['embray', 'astrofrog']"
3362,pr,,,,,[],10,2,"['embray', 'astrofrog']"
3359,issue,eteq,2015-02-09T17:53:58Z,#3449,close,['#3449'],15,5,"['collioud', 'embray', 'cdeil', 'eteq', 'astrofrog']"
3358,pr,,,,,[],17,5,"['andycasey', 'astrofrog', 'taldcroft', 'mhvk', 'embray']"
3357,pr,,,,,[],2,2,"['mdboom', 'embray']"
3356,issue,embray,2015-01-26T17:08:38Z,#3357,close,['#3357'],2,3,"['cdeil', 'mdboom', 'astrofrog']"
3353,pr,astrofrog,2015-01-26T07:44:07Z,eef9d71,merge,[],3,2,"['astrofrog', 'embray']"
3340,pr,,,,,[],2,3,"['eteq', 'astrofrog', 'embray']"
3339,pr,,,,,['#3338'],7,2,"['nden', 'embray']"
3338,issue,embray,2015-02-17T18:30:21Z,,close,['#3339'],3,2,"['embray', 'nden']"
3332,issue,eteq,2015-02-18T00:55:51Z,#3480,close,['#3480'],4,4,"['cdeil', 'astrofrog', 'eteq', 'embray']"
3328,pr,,,,,['#3282'],7,3,"['sornars', 'embray', 'astrofrog']"
3322,issue,astrofrog,2015-01-23T14:05:40Z,#3340,close,['#3340'],1,2,"['astrofrog', 'embray']"
3321,pr,,,,,[],9,3,"['cdeil', 'astrofrog', 'taldcroft']"
3319,issue,taldcroft,2015-01-23T17:17:25Z,#3342,close,['#3342'],8,4,"['aphearin', 'embray', 'hamogu', 'astrofrog']"
3313,pr,,,,,[],3,4,"['barentsen', 'astrofrog', 'taldcroft', 'embray']"
3308,pr,,,,,['#3306'],5,3,"['mdboom', 'embray', 'astrofrog']"
3306,issue,embray,2015-01-16T21:34:51Z,,close,['#3308'],8,3,"['olebole', 'mdboom', 'embray']"
3297,pr,,,,,[],11,3,"['nden', 'mdboom', 'embray']"
3294,pr,,,,,[],6,4,"['barentsen', 'astrofrog', 'taldcroft', 'embray']"
3293,pr,,,,,['#3289'],7,3,"['Cadair', 'embray', 'astrofrog']"
3289,issue,astrofrog,2015-01-22T15:44:08Z,,close,['#3293'],6,3,"['Cadair', 'embray', 'astrofrog']"
3283,pr,embray,2015-03-30T15:16:06Z,5843241,merge,"['#1539', '#3646', '#3647', '#2618', '#3680']",12,2,"['embray', 'astrofrog']"
3282,issue,embray,2015-01-27T20:57:13Z,,close,['#3328'],3,3,"['hworpel', 'embray', 'astrofrog']"
3279,pr,,,,,[],6,4,"['cactaur', 'taldcroft', 'hamogu', 'embray']"
3259,pr,,,,,[],5,3,"['hamogu', 'taldcroft', 'embray']"
3250,pr,,,,,[],3,1,['embray']
3245,issue,astrofrog,2015-01-06T23:17:25Z,,close,[],2,2,"['astrofrog', 'mdboom']"
3240,issue,mhvk,2016-07-09T13:36:17Z,#5153,close,['#5153'],6,4,"['adrn', 'anuraghota', 'mhvk', 'embray']"
3225,pr,,,,,[],3,3,"['stargaser', 'embray', 'mdboom']"
3220,pr,,,,,['#2274'],7,4,"['adonath', 'cdeil', 'eteq', 'embray']"
3195,pr,,,,,['#3193'],4,4,"['mdmueller', 'mwcraig', 'astrofrog', 'embray']"
3189,pr,taldcroft,2014-12-21T02:08:46Z,9015f89,merge,['#2799'],12,4,"['hamogu', 'taldcroft', 'cdeil', 'embray']"
3177,issue,astrofrog,2014-12-08T22:14:43Z,#3178,close,['#3178'],5,4,"['gmarsden', 'astrofrog', 'aconley', 'embray']"
3172,pr,,,,,['#3171'],8,4,"['larrybradley', 'astrofrog', 'embray', 'mdboom']"
3169,pr,,,,,[],10,3,"['embray', 'taldcroft', 'mhvk']"
3168,pr,,,,,[],1,2,"['bsipocz', 'embray']"
3161,issue,embray,2014-12-02T15:33:24Z,#3168,close,['#3168'],1,2,"['dkirkby', 'embray']"
3160,pr,,,,,['#676'],9,4,"['bnordgren', 'mhvk', 'taldcroft', 'embray']"
3156,pr,,,,,['#4795'],4,2,"['astrofrog', 'embray']"
3154,issue,mhvk,2014-11-27T14:23:09Z,,close,[],7,2,"['bnordgren', 'mhvk']"
3153,pr,,,,,[],6,4,"['astrofrog', 'pllim', 'mdboom', 'embray']"
3132,pr,,,,,"['#3013', '#3109']",4,4,"['taldcroft', 'hamogu', 'astrofrog', 'embray']"
3131,pr,,,,,['#3122'],19,6,"['rashoodkhan', 'hamogu', 'embray', 'astrofrog', 'saimn', 'barentsen']"
3122,issue,embray,2015-01-26T18:58:20Z,,close,"['#3041', '#3167', '#3131', '#3364']",5,4,"['keflavich', 'embray', 'rashoodkhan', 'astrofrog']"
3121,pr,,,,,[],15,4,"['matteobachetti', 'mdboom', 'mhvk', 'embray']"
3119,pr,,,,,[],22,5,"['eteq', 'embray', 'sargas', 'mdboom', 'astrofrog']"
3115,pr,,,,,[],8,2,"['simongibbons', 'embray']"
3106,pr,,,,,[],13,4,"['astrofrog', 'taldcroft', 'cdeil', 'eteq']"
3104,pr,,,,,[],4,2,"['mdboom', 'embray']"
3097,pr,,,,,[],12,4,"['zblz', 'mhvk', 'embray', 'astrofrog']"
3079,pr,embray,2014-11-07T20:01:15Z,d5c3244,merge,[],4,2,"['aconley', 'embray']"
3078,issue,embray,2014-11-07T21:47:00Z,#3083,close,['#3083'],7,2,"['astrofrog', 'embray']"
3067,pr,,,,,[],22,3,"['kgullikson88', 'astrofrog', 'embray']"
3066,pr,,,,,[],6,4,"['astrofrog', 'keflavich', 'embray', 'mhvk']"
3062,pr,,,,,['#3154'],5,3,"['mhvk', 'embray', 'mdboom']"
3061,issue,astrofrog,2014-10-27T21:53:56Z,,close,[],9,3,"['astrofrog', 'embray', 'mhvk']"
3055,pr,,,,,['#2868'],6,5,"['cherti', 'mhvk', 'cdeil', 'embray', 'taldcroft']"
3052,pr,,,,,[],10,3,"['embray', 'mhvk', 'taldcroft']"
3051,pr,,,,,[],9,3,"['mhvk', 'eteq', 'embray']"
3050,pr,,,,,[],6,2,"['mhvk', 'embray']"
3045,pr,,,,,[],10,3,"['mhvk', 'mdboom', 'embray']"
3034,pr,,,,,[],5,3,"['taldcroft', 'mhvk', 'embray']"
3026,pr,,,,,['#3018'],3,4,"['mdmueller', 'taldcroft', 'astrofrog', 'embray']"
3023,pr,,,,,[],7,3,"['taldcroft', 'mhvk', 'embray']"
3018,issue,astrofrog,2014-10-14T07:11:45Z,,close,"['#3019', '#3026']",13,4,"['taldcroft', 'astrofrog', 'mdmueller', 'embray']"
3004,pr,,,,,[],4,1,['embray']
2995,pr,,,,,[],4,3,"['astrofrog', 'taldcroft', 'embray']"
2987,pr,,,,,[],6,4,"['eteq', 'mdboom', 'embray', 'abonaca']"
2984,pr,,,,,['#2611'],4,3,"['astrofrog', 'taldcroft', 'embray']"
2983,pr,,,,,[],6,4,"['rbuehler', 'embray', 'mhvk', 'astrofrog']"
2980,issue,eteq,2014-09-30T20:24:21Z,#2981,close,['#2981'],4,5,"['cdeil', 'taldcroft', 'eteq', 'astrofrog', 'embray']"
2976,issue,olebole,2016-02-05T15:13:52Z,,close,[],17,4,"['olebole', 'embray', 'mdboom', 'migueldvb']"
2968,pr,embray,2014-09-22T20:51:42Z,063e6a7,merge,[],11,3,"['larrybradley', 'mhvk', 'embray']"
2965,pr,,,,,[],6,4,"['mdboom', 'astrofrog', 'letmaik', 'embray']"
2964,pr,,,,,[],15,4,"['astrofrog', 'mdmueller', 'jfoster17', 'embray']"
2960,issue,mhvk,2015-03-31T13:47:55Z,,close,"['#3419', '#3420', '#3513']",27,5,"['astrofrog', 'mdboom', 'embray', 'bsipocz', 'mhvk']"
2952,issue,embray,2014-12-22T17:43:41Z,,close,['#2969'],26,4,"['embray', 'astrofrog', 'mdmueller', 'taldcroft']"
2946,pr,,,,,[],9,3,"['mhvk', 'embray', 'astrofrog']"
2944,pr,,,,,[],6,2,"['mhvk', 'embray']"
2942,pr,,,,,[],8,3,"['JeffValenti', 'embray', 'mhvk']"
2931,issue,embray,2014-09-12T15:48:24Z,,close,['#2794'],9,2,"['astrofrog', 'embray']"
2916,pr,,,,,[],3,2,"['mdboom', 'embray']"
2909,pr,,,,,[],6,3,"['keflavich', 'mdboom', 'embray']"
2900,pr,,,,,['#2884'],4,2,"['hamogu', 'embray']"
2898,pr,mhvk,2014-09-03T12:52:08Z,6509dd4,merge,"['#2868', '#2896', '#3092']",22,4,"['mhvk', 'taldcroft', 'hamogu', 'embray']"
2889,issue,mdboom,2014-11-18T17:19:05Z,1e54ccc,close,['#2888'],7,4,"['astrofrog', 'taldcroft', 'mdboom', 'embray']"
2888,pr,,,,,['#2889'],19,5,"['astrofrog', 'mdboom', 'eteq', 'taldcroft', 'embray']"
2884,issue,embray,2014-09-23T20:09:25Z,,close,[],2,3,"['cwfinn', 'embray', 'astrofrog']"
2879,pr,embray,2014-08-26T21:07:01Z,9ac577e,merge,"['#2877', '#3896']",9,4,"['embray', 'mhvk', 'mdboom', 'taldcroft']"
2878,pr,embray,2014-08-22T19:42:35Z,7ce7226,merge,[],9,2,"['mhvk', 'embray']"
2856,issue,embray,2015-02-06T22:46:21Z,#3442,close,"['#3426', '#3442']",11,4,"['astrofrog', 'embray', 'sunilk747', 'taldcroft']"
2846,pr,,,,,[],23,6,"['bsipocz', 'eteq', 'taldcroft', 'mdboom', 'embray', 'astrofrog']"
2843,pr,,,,,['#2848'],5,3,"['olebole', 'astrofrog', 'embray']"
2841,issue,astrofrog,2015-02-11T09:53:25Z,#3443,close,['#3443'],3,4,"['olebole', 'mdboom', 'astrofrog', 'embray']"
2824,issue,pllim,2016-04-27T13:16:45Z,,close,['#4786'],9,3,"['anntzer', 'embray', 'pllim']"
2818,pr,,,,,[],3,2,"['larrybradley', 'embray']"
2811,pr,,,,,[],1,1,['embray']
2805,pr,,,,,[],7,4,"['segasai', 'astrofrog', 'mdboom', 'embray']"
2799,issue,mwcraig,2014-12-19T17:51:01Z,,close,[],7,5,"['mwcraig', 'taldcroft', 'hamogu', 'astrofrog', 'embray']"
2794,pr,,,,,"['#2779', '#2931']",19,3,"['mwcraig', 'embray', 'astrofrog']"
2791,pr,,,,,[],3,4,"['letmaik', 'mdboom', 'astrofrog', 'embray']"
2784,issue,embray,2014-08-01T15:42:33Z,465fa1c,close,['#2796'],2,2,"['AnthonyHorton', 'embray']"
2774,issue,embray,2014-09-12T20:27:11Z,,close,['#2783'],7,3,"['cdeil', 'taldcroft', 'embray']"
2754,pr,,,,,[],6,4,"['amaurea', 'astrofrog', 'mdboom', 'embray']"
2752,issue,cdeil,2015-09-28T15:48:42Z,,close,[],9,6,"['cdeil', 'sunilk747', 'taldcroft', 'embray', 'bsipocz', 'astrofrog']"
2750,pr,,,,,['#2771'],5,2,"['richardgmcmahon', 'embray']"
2733,issue,astrofrog,2016-04-19T10:37:41Z,,close,[],6,5,"['dklaes', 'embray', 'souravsingh', 'algerdnazgul', 'astrofrog']"
2727,pr,,,,,['#2712'],10,4,"['eteq', 'mhvk', 'astrofrog', 'embray']"
2718,pr,,,,,[],6,3,"['mhvk', 'mdboom', 'embray']"
2711,pr,,,,,[],6,3,"['GillesOrban', 'embray', 'astrofrog']"
2710,pr,embray,2014-09-17T13:47:15Z,70891e4,merge,[],3,3,"['keflavich', 'embray', 'astrofrog']"
2706,pr,,,,,['#1802'],9,3,"['mdboom', 'anizami', 'embray']"
2703,issue,astrofrog,2014-11-27T08:56:13Z,,close,"['#2702', '#3063']",26,4,"['astrofrog', 'eteq', 'taldcroft', 'embray']"
2701,issue,mhvk,2016-01-06T15:37:47Z,,close,[],9,4,"['astrofrog', 'mhvk', 'embray', 'bsipocz']"
2697,pr,,,,,[],6,3,"['cgohlke', 'embray', 'astrofrog']"
2695,pr,,,,,[],11,3,"['astrofrog', 'hamogu', 'mhvk']"
2693,issue,embray,2014-09-18T21:34:49Z,,close,[],10,4,"['charris', 'embray', 'astrofrog', 'juliantaylor']"
2691,pr,,,,,['#2690'],9,5,"['taldcroft', 'Cadair', 'astrofrog', 'eteq', 'embray']"
2689,pr,,,,,[],17,4,"['gijzelaerr', 'embray', 'mdboom', 'astrofrog']"
2686,pr,,,,,[],3,2,"['mdboom', 'embray']"
2685,pr,,,,,['#2687'],13,5,"['hamogu', 'mdboom', 'pllim', 'embray', 'astrofrog']"
2684,pr,,,,,['#3184'],6,4,"['mdboom', 'embray', 'astrofrog', 'bsipocz']"
2683,pr,,,,,[],14,5,"['mdboom', 'crawfordsm', 'embray', 'taldcroft', 'astrofrog']"
2674,pr,,,,,['#2673'],21,3,"['hugobuddel', 'astrofrog', 'embray']"
2673,issue,embray,2014-12-02T23:30:34Z,,close,['#2674'],5,3,"['hugobuddel', 'astrofrog', 'embray']"
2671,pr,,,,,[],4,2,"['ChrisBeaumont', 'embray']"
2667,pr,,,,,[],3,2,"['mdboom', 'embray']"
2666,pr,,,,,[],6,3,"['mdboom', 'embray', 'eteq']"
2665,pr,,,,,[],2,3,"['mdboom', 'astrofrog', 'embray']"
2664,pr,,,,,[],12,2,"['mdboom', 'embray']"
2663,pr,,,,,[],4,2,"['mdboom', 'embray']"
2661,pr,,,,,[],5,3,"['hamogu', 'mdboom', 'embray']"
2657,issue,taldcroft,2014-12-30T18:58:20Z,#3259,close,['#3259'],4,3,"['taldcroft', 'hamogu', 'embray']"
2654,pr,taldcroft,2015-06-08T11:20:46Z,0201950,merge,"['#2692', '#3816']",16,5,"['taldcroft', 'hamogu', 'embray', 'mdmueller', 'astrofrog']"
2649,pr,,,,,[],1,4,"['astrofrog', 'mdboom', 'embray', 'cgohlke']"
2645,pr,,,,,[],2,2,"['embray', 'astrofrog']"
2638,pr,,,,,[],3,5,"['eteq', 'mhvk', 'taldcroft', 'astrofrog', 'embray']"
2620,pr,,,,,[],3,2,"['eteq', 'taldcroft']"
2619,pr,,,,,[],8,5,"['eteq', 'mdboom', 'letmaik', 'astrofrog', 'embray']"
2613,issue,taldcroft,2014-06-15T14:20:40Z,#2620,close,['#2620'],5,3,"['cdeil', 'taldcroft', 'eteq']"
2611,issue,stscieisenhamer,2014-12-03T16:12:12Z,,close,[],6,3,"['stscieisenhamer', 'embray', 'astrofrog']"
2597,pr,,,,,[],9,3,"['cdeil', 'astrofrog', 'mdboom']"
2595,issue,embray,2014-06-06T13:18:25Z,,close,['#2575'],3,2,"['mcara', 'embray']"
2594,issue,pllim,2016-06-03T19:14:00Z,,close,"['#4470', '#5020']",12,5,"['mcara', 'embray', 'astrofrog', 'mhvk', 'pllim']"
2577,pr,,,,,[],5,3,"['ryancooke', 'mdboom', 'eteq']"
2568,pr,,,,,['#2564'],3,2,"['mdboom', 'astrofrog']"
2566,pr,,,,,[],17,4,"['cdeil', 'mdboom', 'embray', 'astrofrog']"
2561,issue,eteq,2015-02-12T05:07:46Z,#3485,close,"['#1729', 'astropy/astropy-helpers#107', '#3475', '#3485']",12,3,"['eteq', 'astrofrog', 'embray']"
2546,pr,,,,,[],3,2,"['mdboom', 'astrofrog']"
2540,pr,,,,,[],9,3,"['mdboom', 'eteq', 'mwcraig']"
2537,pr,,,,,['#2536'],8,5,"['sergiopasra', 'astrofrog', 'mdboom', 'eteq', 'embray']"
2536,issue,eteq,2014-05-26T23:36:48Z,,close,['#2537'],2,3,"['sergiopasra', 'eteq', 'astrofrog']"
2533,pr,,,,,[],8,4,"['mdboom', 'eteq', 'astrofrog', 'embray']"
2532,pr,,,,,[],9,3,"['taldcroft', 'embray', 'astrofrog']"
2531,issue,astrofrog,2014-05-21T07:21:36Z,,close,['#11'],6,4,"['mdboom', 'eteq', 'astrofrog', 'embray']"
2521,issue,astrofrog,2014-05-22T08:10:34Z,astropy/astropy-helpers#14,close,"['#10', '#14']",2,1,['astrofrog']
2519,pr,,,,,[],5,2,"['astrofrog', 'keflavich']"
2518,pr,,,,,[],3,3,"['eteq', 'astrofrog', 'embray']"
2514,pr,,,,,[],5,3,"['astrofrog', 'mdboom', 'embray']"
2512,pr,,,,,[],5,2,"['eteq', 'mdboom']"
2496,issue,mhvk,2015-03-23T00:41:37Z,8d877b6,close,"['#2559', '#3586']",6,4,"['hamogu', 'mhvk', 'embray', 'astrofrog']"
2493,issue,taldcroft,2014-05-16T11:59:05Z,#2500,close,"['#2499', '#2500']",2,2,"['astrofrog', 'eteq']"
2486,pr,,,,,[],12,3,"['eteq', 'taldcroft', 'astrofrog']"
2483,issue,mhvk,2014-09-13T23:00:07Z,,close,['#2583'],17,6,"['astrofrog', 'mdboom', 'pv', 'eteq', 'mhvk', 'mwcraig']"
2482,issue,mdboom,2014-05-27T16:19:19Z,,close,[],6,4,"['olebole', 'eteq', 'mdboom', 'astrofrog']"
2477,pr,eteq,2014-05-14T00:27:11Z,158c1e2,merge,[],4,2,"['eteq', 'taldcroft']"
2473,issue,mdboom,2015-02-19T17:14:31Z,,close,[],9,5,"['eteq', 'pllim', 'embray', 'mdboom', 'astrofrog']"
2423,issue,cdeil,2014-05-05T21:12:33Z,,close,[],6,4,"['cdeil', 'astrofrog', 'eteq', 'bsipocz']"
2420,pr,,,,,[],7,4,"['alexrudy', 'mdboom', 'astrofrog', 'embray']"
2417,issue,astrofrog,2014-05-19T08:58:05Z,50c1466,close,['#2408'],1,2,"['mwcraig', 'astrofrog']"
2413,issue,astrofrog,2014-05-19T08:58:05Z,bd49d7b,close,['#2408'],1,2,"['mwcraig', 'astrofrog']"
2410,issue,astrofrog,2014-05-19T08:58:05Z,62ede3f,close,['#2408'],1,2,"['mwcraig', 'astrofrog']"
2409,issue,astrofrog,2014-05-19T08:58:05Z,6a5c838,close,['#2408'],1,2,"['mwcraig', 'astrofrog']"
2406,issue,astrofrog,2014-05-19T08:58:05Z,31c8854,close,['#2408'],2,3,"['mwcraig', 'embray', 'astrofrog']"
2404,pr,,,,,[],3,3,"['mwcraig', 'eteq', 'astrofrog']"
2400,issue,embray,2014-06-26T17:16:59Z,,close,[],7,3,"['eteq', 'embray', 'astrofrog']"
2396,pr,,,,,[],7,2,"['eteq', 'embray']"
2363,issue,embray,2014-04-30T17:12:41Z,,close,[],4,2,"['barentsen', 'embray']"
2318,pr,,,,,[],25,5,"['cdeil', 'keflavich', 'embray', 'astrofrog', 'eteq']"
2286,pr,eteq,2014-04-21T17:05:01Z,f499c2c,merge,['#3617'],9,5,"['eteq', 'mdboom', 'mhvk', 'astrofrog', 'embray']"
2283,issue,astrofrog,2014-05-03T13:33:14Z,,close,[],7,2,"['astrofrog', 'keflavich']"
2281,issue,taldcroft,2014-06-05T00:10:46Z,,close,[],12,4,"['astrofrog', 'mdboom', 'taldcroft', 'juliantaylor']"
2251,pr,mdboom,2014-04-04T15:25:56Z,9cfd210,merge,[],10,4,"['mhvk', 'mdboom', 'embray', 'astrofrog']"
2250,pr,,,,,[],4,3,"['mhvk', 'eteq', 'astrofrog']"
2235,issue,embray,2014-06-26T17:17:10Z,,close,[],10,4,"['ChrisBeaumont', 'embray', 'eteq', 'astrofrog']"
2234,pr,,,,,[],19,5,"['astrofrog', 'mdboom', 'embray', 'taldcroft', 'jkyeung']"
2226,issue,embray,2014-03-24T16:01:58Z,,close,[],2,2,"['astrofrog', 'embray']"
