number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
995,issue,numpy-gitbot,2012-10-19T18:49:40Z,,close,[],3,1,['numpy-gitbot']
994,issue,numpy-gitbot,2012-10-19T18:49:38Z,,close,[],4,1,['numpy-gitbot']
993,issue,numpy-gitbot,2012-10-19T18:49:35Z,,close,[],4,1,['numpy-gitbot']
992,issue,numpy-gitbot,2012-10-19T18:49:32Z,,close,[],8,1,['numpy-gitbot']
991,issue,numpy-gitbot,2012-10-19T18:49:29Z,,close,[],2,1,['numpy-gitbot']
989,issue,numpy-gitbot,2012-10-19T18:49:25Z,,close,[],3,1,['numpy-gitbot']
988,issue,numpy-gitbot,2012-10-19T18:49:23Z,,close,[],6,1,['numpy-gitbot']
987,issue,numpy-gitbot,2012-10-19T18:49:20Z,,close,[],2,1,['numpy-gitbot']
986,issue,numpy-gitbot,2012-10-19T18:49:18Z,,close,[],2,1,['numpy-gitbot']
985,issue,numpy-gitbot,2012-10-19T18:49:16Z,,close,[],1,1,['numpy-gitbot']
984,issue,numpy-gitbot,2012-10-19T18:49:15Z,,close,[],2,1,['numpy-gitbot']
983,issue,numpy-gitbot,2012-10-19T18:49:12Z,,close,[],4,1,['numpy-gitbot']
982,issue,numpy-gitbot,2012-10-19T18:49:08Z,,close,[],3,1,['numpy-gitbot']
981,issue,numpy-gitbot,2012-10-19T18:49:05Z,,close,[],1,1,['numpy-gitbot']
980,issue,numpy-gitbot,2012-10-19T18:49:04Z,,close,[],2,1,['numpy-gitbot']
979,issue,numpy-gitbot,2012-10-19T18:49:02Z,,close,[],3,1,['numpy-gitbot']
978,issue,numpy-gitbot,2012-10-19T18:48:59Z,,close,[],2,1,['numpy-gitbot']
977,issue,numpy-gitbot,2012-10-19T18:48:58Z,,close,[],2,1,['numpy-gitbot']
976,issue,numpy-gitbot,2012-10-19T18:48:56Z,,close,[],14,1,['numpy-gitbot']
975,issue,numpy-gitbot,2012-10-19T18:48:51Z,,close,[],2,1,['numpy-gitbot']
